"scientificName","scientificNameAuthorship","commonName","kingdom","phylum","subphylum","superclass","class","subclass","superorder","order","suborder","infraorder","superfamily","family","subfamily","tribe","genus","species","variety","subspecies","hybrid","provincial_status","Prov Status Review Date","bc_list","national_status","COSEWIC Date","SARA Schedule","SARA_status","SARA Date"
"Phoca vitulina richardii","Gray","Pacific Harbor Seal","Animalia","Chordata","Vertebrata",NA,"Mammalia","Theria","Laurasiatheria","Carnivora",NA,NA,"Phocoidea","Phocidae",NA,NA,"Phoca","vitulina",NA,"richardii",NA,"S4S5","Mar 2022","Yellow","Not at Risk","May 1999",NA,NA,NA
"Phocoena phocoena","L.","Harbour Porpoise","Animalia","Chordata","Vertebrata",NA,"Mammalia","Theria","Laurasiatheria","Artiodactyla","Whippomorpha","Cetacea","Delphinoidea","Phocoenidae",NA,NA,"Phocoena","phocoena",NA,NA,NA,"S3S4","Jan 2022","Blue","Special Concern","Apr 2016","1","Special Concern","Jul 2005"
"Phocoenoides dalli","F.W. True","Dall's Porpoise","Animalia","Chordata","Vertebrata",NA,"Mammalia","Theria","Laurasiatheria","Artiodactyla","Whippomorpha","Cetacea","Delphinoidea","Phocoenidae",NA,NA,"Phocoenoides","dalli",NA,NA,NA,"S4S5","Mar 2022","Yellow","Not at Risk","May 1989",NA,NA,NA
"Pholis clemensi","Gill","Longfin gunnel","Animalia","Chordata","Vertebrata",NA,"Actinopterygii",NA,"Acanthomorpha","Perciformes","Zoarcoidei",NA,NA,"Pholidae","Pholinae",NA,"Pholis","clemensi",NA,NA,NA,"SNR",NA,"Not Reviewed",NA,NA,NA,NA,NA
"Pholis laeta","Cope","Crescent Gunnel","Animalia","Chordata","Vertebrata",NA,"Actinopterygii",NA,"Acanthomorpha","Perciformes","Zoarcoidei",NA,NA,"Pholidae","Pholinae",NA,"Pholis","laeta",NA,NA,NA,"SNR",NA,"Not Reviewed",NA,NA,NA,NA,NA
"Pholis ornata","Girard","Saddleback Gunnel","Animalia","Chordata","Vertebrata",NA,"Actinopterygii",NA,"Acanthomorpha","Perciformes","Zoarcoidei",NA,NA,"Pholidae","Pholinae",NA,"Pholis","ornata",NA,NA,NA,"SNR",NA,"Not Reviewed",NA,NA,NA,NA,NA
"Phoronis ijimai","Oka",NA,"Animalia","Phoronida",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Phoronidae",NA,NA,"Phoronis","ijimai",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Phyllochaeopterus claparedii","McIntosh",NA,"Animalia","Annelida",NA,NA,"Polychaeta","Sedentaria",NA,NA,NA,NA,NA,"Chaetopteridae",NA,NA,"Phyllochaeopterus","claparedii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Phyllochaeopterus prolifica","Potts",NA,"Animalia","Annelida",NA,NA,"Polychaeta","Sedentaria",NA,NA,NA,NA,NA,"Chaetopteridae",NA,NA,"Phyllochaeopterus","prolifica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Phyllodoce spp.","L.",NA,"Animalia","Annelida",NA,NA,"Polychaeta","Errantia",NA,"Phyllodocida","Phyllodociformia",NA,NA,"Phyllodocidae","Phyllodocinae",NA,"Phyllodoce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Phyllolithodes papillosus","Brandt","Heart Crab","Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Anomura","Paguroidea","Lithodidae","Lithodinae",NA,"Phyllolithodes","papillosus",NA,NA,NA,"SNR",NA,"Not Reviewed",NA,NA,NA,NA,NA
"Pileolaria spp.","Rioja",NA,"Animalia","Annelida",NA,NA,"Polychaeta","Sedentaria",NA,"Sabellida",NA,NA,NA,"Serpulidae","Spirorbinae","Pileolariini","Pileolaria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pisaster brevispinus","Stimpson","Giant Pink Sea Star","Animalia","Echinodermata","Asterozoa",NA,"Asteroidea",NA,"Forcipulatacea","Forcipulatida",NA,NA,NA,"Asteriidae",NA,NA,"Pisaster","brevispinus",NA,NA,NA,"SNR",NA,"Not Reviewed",NA,NA,NA,NA,NA
"Pisaster ochraceus","Brandt.","Ochre Sea Star","Animalia","Echinodermata","Asterozoa",NA,"Asteroidea",NA,"Forcipulatacea","Forcipulatida",NA,NA,NA,"Asteriidae",NA,NA,"Pisaster","ochraceus",NA,NA,NA,"SNR",NA,"Not Reviewed",NA,NA,NA,NA,NA
"Pista brevibranchiata",NA,NA,"Animalia","Annelida",NA,NA,"Polychaeta","Sedentaria",NA,"Terebellida","Terebelliformia",NA,NA,"Terebellidae","Terebellinae",NA,"Pista","brevibranchiata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pista elongata","Moore","Basket-top Spaghetti Worm","Animalia","Annelida",NA,NA,"Polychaeta","Sedentaria",NA,"Terebellida","Terebelliformia",NA,NA,"Terebellidae","Terebellinae",NA,"Pista","elongata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Placetron wosnessenskii","Schlafeew","Scaled Crab","Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Anomura","Paguroidea","Lithodidae","Hapalogastrinae",NA,"Placetron","wosnessenskii",NA,NA,NA,"SNR",NA,"Not Reviewed",NA,NA,NA,NA,NA
"Placiphorella rufa","Berry","Red Veiled Chiton","Animalia","Mollusca",NA,NA,"Polyplacophora","Neoloricata",NA,"Chitonida","Acanthochitonina",NA,"Mopalioidea","Mopaliidae","Mopaliinae",NA,"Placiphorella","rufa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Placiphorella velata","Carpenter MS, Dall","Veiled Chiton","Animalia","Mollusca",NA,NA,"Polyplacophora","Neoloricata",NA,"Chitonida","Acanthochitonina",NA,"Mopalioidea","Mopaliidae","Mopaliinae",NA,"Placiphorella","velata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Platichthys stellatus","Pallas","Starry Flounder","Animalia","Chordata","Vertebrata",NA,"Actinopterygii",NA,"Acanthomorpha","Carangiformes","Pleuronectoidei",NA,NA,"Pleuronectidae","Pleuronectinae",NA,"Platichthys","stellatus",NA,NA,NA,"SNR",NA,"Not Reviewed",NA,NA,NA,NA,NA
"Pleurobrachia bachei","Agassiz","Pacific Sea Gooseberry","Animalia","Ctenophora",NA,NA,"Tentaculata",NA,NA,"Cydippida",NA,NA,NA,"Cydippidae",NA,NA,"Pleurobrachia","bachei",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pleuronichthys coenosus","Girard","C-O Sole","Animalia","Chordata","Vertebrata",NA,"Actinopterygii",NA,"Acanthomorpha","Carangiformes","Pleuronectoidei",NA,NA,"Pleuronectidae","Pleuronichthyinae",NA,"Pleuronichthys","coenosus",NA,NA,NA,"SNR",NA,"Not Reviewed",NA,NA,NA,NA,NA
"Plocamionida lyoni",NA,NA,"Animalia","Porifera",NA,NA,"Demospongiae","Heteroscleromorpha",NA,"Poecilosclerida",NA,NA,NA,"Hymedesmiidae",NA,NA,"Plocamionida","lyoni",NA,NA,NA,"SNR",NA,"Not Reviewed",NA,NA,NA,NA,NA
"Plumularia setacea","L.",NA,"Animalia","Cnidaria",NA,NA,"Hydrozoa","Hydroidolina",NA,"Leptothecata",NA,NA,"Plumularioidea","Plumulariidae",NA,NA,"Plumularia","setacea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pododesmus macrochisma","Deshayes","Green Falsejingle","Animalia","Mollusca",NA,NA,"Bivalvia","Autobranchia",NA,"Pectinida",NA,NA,"Anomioidea","Anomiidae",NA,NA,"Pododesmus","macrochisma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Podothecus accipenserinus","Tilesius","Sturgeon Poacher","Animalia","Chordata","Vertebrata",NA,"Actinopterygii",NA,"Acanthomorpha","Perciformes","Cottoidei",NA,NA,"Agonidae","Podothecinae",NA,"Podothecus","accipenserinus",NA,NA,NA,"SNR",NA,"Not Reviewed",NA,NA,NA,NA,NA
"Polymastia pachymastia","de Laubenfels","Aggregated Nipple Sponge","Animalia","Porifera",NA,NA,"Demospongiae","Heteroscleromorpha",NA,"Polymastiida",NA,NA,NA,"Polymastiidae",NA,NA,"Polymastia","pachymastia",NA,NA,NA,"SNR",NA,"Not Reviewed",NA,NA,NA,NA,NA
"Polyorchis penicillatus","Eschscholtz","Red-eye Medusa","Animalia","Cnidaria",NA,NA,"Hydrozoa","Hydroidolina",NA,"Anthoathecata","Capitata",NA,NA,"Corynidae",NA,NA,"Polyorchis","penicillatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Polyphemus pediculus","L.",NA,"Animalia","Arthropoda","Crustacea",NA,"Branchiopoda","Phyllopoda","Diplostraca","Onychopoda",NA,NA,NA,"Polyphemidae",NA,NA,"Polyphemus","pediculus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Poraniopsis inflata","Fisher","Northeastern Pacific Sea Star","Animalia","Echinodermata","Asterozoa",NA,"Asteroidea",NA,"Valvatacea","Valvatida",NA,NA,NA,"Poraniidae",NA,NA,"Poraniopsis","inflata",NA,NA,NA,"SNR",NA,"Not Reviewed",NA,NA,NA,NA,NA
"Porichthys notatus","Girard","Plainfin Midshipman","Animalia","Chordata","Vertebrata",NA,"Actinopterygii",NA,"Acanthomorpha","Batrachoidiformes",NA,NA,NA,"Batrachoididae","Porichthyinae",NA,"Porichthys","notatus",NA,NA,NA,"SNR",NA,"Not Reviewed",NA,NA,NA,NA,NA
"Poroclinus rothrocki",NA,"Whitebarred Prickleback","Animalia","Chordata","Vertebrata",NA,"Actinopterygii",NA,"Acanthomorpha","Perciformes","Zoarcoidei",NA,NA,"Lumpenidae",NA,NA,"Poroclinus","rothrocki",NA,NA,NA,"SNR",NA,"Not Reviewed",NA,NA,NA,NA,NA
"Potamopyrgus antipodarum",NA,"New Zealand Mudsnail","Animalia","Mollusca",NA,NA,"Gastropoda","Caenogastropoda",NA,"Littorinimorpha",NA,NA,"Truncatelloidea","Tateidae",NA,NA,"Potamopyrgus","antipodarum",NA,NA,NA,"SNA","Mar 2025","Exotic",NA,NA,NA,NA,NA
"Primavelans insculpta","Hincks","northern fluted bryozoan","Animalia","Bryozoa",NA,NA,"Gymnolaemata",NA,NA,"Cheilostomatida","Flustrina",NA,"Schizoporelloidea","Pacificincolidae",NA,NA,"Primavelans","insculpta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Protula pacifica","Pixell",NA,"Animalia","Annelida",NA,NA,"Polychaeta","Sedentaria",NA,"Sabellida",NA,NA,NA,"Serpulidae",NA,NA,"Protula","pacifica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Psettichthys melanostictus","Girard","Sand Sole","Animalia","Chordata","Vertebrata",NA,"Actinopterygii",NA,"Acanthomorpha","Carangiformes","Pleuronectoidei",NA,NA,"Pleuronectidae","Pleuronectinae",NA,"Psettichthys","melanostictus",NA,NA,NA,"SNR",NA,"Not Reviewed",NA,NA,NA,NA,NA
"Pseudarchaster alascensis",NA,"Alaskan Scarlet Star","Animalia","Echinodermata","Asterozoa",NA,"Asteroidea",NA,"Valvatacea","Paxillosida",NA,NA,NA,"Pseudarchasteridae",NA,NA,"Pseudarchaster","alascensis",NA,NA,NA,"SNR",NA,"Not Reviewed",NA,NA,NA,NA,NA
"Pseudarchaster pusillus",NA,NA,"Animalia","Echinodermata","Asterozoa",NA,"Asteroidea",NA,"Valvatacea","Paxillosida",NA,NA,NA,"Pseudarchasteridae",NA,NA,"Pseudarchaster","pusillus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pseudochitinopoma occidentalis","Bush","Western Calcareous Tubeworm","Animalia","Annelida",NA,NA,"Polychaeta","Sedentaria",NA,"Sabellida",NA,NA,NA,"Serpulidae",NA,NA,"Pseudochitinopoma","occidentalis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pseudorca crassidens","Owen","False Killer Whale","Animalia","Chordata","Vertebrata",NA,"Mammalia","Theria","Laurasiatheria","Artiodactyla","Whippomorpha","Cetacea","Delphinoidea","Delphinidae","Globicephalinae",NA,"Pseudorca","crassidens",NA,NA,NA,"SNA","Jan 2023","Accidental","Not at Risk","May 1990",NA,NA,NA
"Psolidium bidiscum","Lambert","Pale Creeping Pedal Sea Cucumber","Animalia","Echinodermata","Echinozoa",NA,"Holothuroidea","Actinopoda",NA,"Dendrochirotida",NA,NA,NA,"Psolidae",NA,NA,"Psolidium","bidiscum",NA,NA,NA,"SNR","Mar 2022","Not Reviewed",NA,NA,NA,NA,NA
"Psolus chitonoides","Clark","armored sea cucumber","Animalia","Echinodermata","Echinozoa",NA,"Holothuroidea","Actinopoda",NA,"Dendrochirotida",NA,NA,NA,"Psolidae",NA,NA,"Psolus","chitonoides",NA,NA,NA,"SNR","Mar 2022","Not Reviewed",NA,NA,NA,NA,NA
"Psychrolutes paradoxus",NA,"Tadpole Sculpin","Animalia","Chordata","Vertebrata",NA,"Actinopterygii",NA,"Acanthomorpha","Perciformes","Cottoidei",NA,NA,"Psychrolutidae",NA,NA,"Psychrolutes","paradoxus",NA,NA,NA,"SNR",NA,"Not Reviewed",NA,NA,NA,NA,NA
"Psychrolutes sigalutes",NA,"Soft Sculpin","Animalia","Chordata","Vertebrata",NA,"Actinopterygii",NA,"Acanthomorpha","Perciformes","Cottoidei",NA,NA,"Psychrolutidae",NA,NA,"Psychrolutes","sigalutes",NA,NA,NA,"SNR",NA,"Not Reviewed",NA,NA,NA,NA,NA
"Pteraster militaris","Müller","wrinkled star","Animalia","Echinodermata","Asterozoa",NA,"Asteroidea",NA,NA,"Velatida",NA,NA,NA,"Pterasteridae",NA,NA,"Pteraster","militaris",NA,NA,NA,"SNR",NA,"Not Reviewed",NA,NA,NA,NA,NA
"Pteraster tesselatus","Ives","Slime Star","Animalia","Echinodermata","Asterozoa",NA,"Asteroidea",NA,NA,"Velatida",NA,NA,NA,"Pterasteridae",NA,NA,"Pteraster","tesselatus",NA,NA,NA,"SNR",NA,"Not Reviewed",NA,NA,NA,NA,NA
"Ptilichthys goodei","Bean","Quillfish","Animalia","Chordata","Vertebrata",NA,"Actinopterygii",NA,"Acanthomorpha","Perciformes","Zoarcoidei",NA,NA,"Ptilichthyidae",NA,NA,"Ptilichthys","goodei",NA,NA,NA,"SNR",NA,"Not Reviewed",NA,NA,NA,NA,NA
"Ptilosarcus gurneyi","Gray","Orange Sea Pen","Animalia","Cnidaria",NA,NA,"Anthozoa","Octocorallia",NA,"Scleralcyonacea",NA,NA,"Pennatuloidea","Pennatulidae",NA,NA,"Ptilosarcus","gurneyi",NA,NA,NA,"SNR","Mar 2022","Not Reviewed",NA,NA,NA,NA,NA
"Ptychocheilus oregonensis",NA,"Northern Pikeminnow","Animalia","Chordata","Vertebrata",NA,"Actinopterygii",NA,"Ostariophysi","Cypriniformes","Cyprinoidei",NA,NA,"Leuciscidae","Laviniinae",NA,"Ptychocheilus","oregonensis",NA,NA,NA,"S5","Jul 2025","Yellow",NA,NA,NA,NA,NA
"Ptychogastria polaris","Allman",NA,"Animalia","Cnidaria",NA,NA,"Hydrozoa","Trachylinae",NA,"Trachymedusae",NA,NA,NA,"Ptychogastriidae",NA,NA,"Ptychogastria","polaris",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pugettia foliatus","Stimpson",NA,"Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata",NA,"Majoidea","Epialtidae","Epialtinae",NA,"Pugettia","foliatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pugettia gracilis","Dana","Graceful Kelp Crab","Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Brachyura","Majoidea","Epialtidae","Epialtinae",NA,"Pugettia","gracilis",NA,NA,NA,"SNR",NA,"Not Reviewed",NA,NA,NA,NA,NA
"Pugettia producta","Randall","Northern Kelp Crab","Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Brachyura","Majoidea","Epialtidae","Epialtinae",NA,"Pugettia","producta",NA,NA,NA,"SNR",NA,"Not Reviewed",NA,NA,NA,NA,NA
"Puncturella cucullata","Gould","Hooded Puncturella","Animalia","Mollusca",NA,NA,"Gastropoda","Vetigastropoda",NA,"Lepetellida",NA,NA,"Fissurelloidea","Fissurellidae","Zeidorinae",NA,"Puncturella","cucullata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pycnopodia helianthoides","Brandt","Sunflower Sea Star","Animalia","Echinodermata","Asterozoa",NA,"Asteroidea",NA,"Forcipulatacea","Forcipulatida",NA,NA,NA,"Asteriidae","Pycnopodiinae",NA,"Pycnopodia","helianthoides",NA,NA,NA,"SNR",NA,"Not Reviewed","Endangered","May 2025",NA,NA,NA
"Pyura haustor","Stimpson","Wrinkled Tunicate","Animalia","Chordata","Tunicata",NA,"Ascidiacea",NA,NA,"Stolidobranchia",NA,NA,NA,"Pyuridae",NA,NA,"Pyura","haustor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pyura mirabilis","Drasche",NA,"Animalia","Chordata","Tunicata",NA,"Ascidiacea",NA,NA,"Stolidobranchia",NA,NA,NA,"Pyuridae",NA,NA,"Pyura","mirabilis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Quasitetrastemma nigrifrons","Coe",NA,"Animalia","Nemertera",NA,NA,"Hoplonemertea",NA,NA,"Monostilifera",NA,NA,NA,"Amphiporidae",NA,NA,"Quasitetrastemma","nigrifrons",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Radulinus asprellus","Gilbert","Slim Sculpin","Animalia","Chordata","Vertebrata",NA,"Actinopterygii",NA,"Acanthomorpha","Perciformes","Cottoidei",NA,NA,"Psychrolutidae",NA,NA,"Radulinus","asprellus",NA,NA,NA,"SNR",NA,"Not Reviewed",NA,NA,NA,NA,NA
"Radulinus boleoides","Gilbert in Jordan & Evermann","Darter Sculpin","Animalia","Chordata","Vertebrata",NA,"Actinopterygii",NA,"Acanthomorpha","Perciformes","Cottoidei",NA,NA,"Psychrolutidae",NA,NA,"Radulinus","boleoides",NA,NA,NA,"SNR",NA,"Not Reviewed",NA,NA,NA,NA,NA
"Rhabdocalyptus dawsoni","Lambe","Boot Sponge","Animalia","Porifera",NA,NA,"Hexactinellida","Hexasterophora",NA,"Lyssacinosida",NA,NA,NA,"Rossellidae",NA,NA,"Rhabdocalyptus","dawsoni",NA,NA,NA,"SNR",NA,"Not Reviewed",NA,NA,NA,NA,NA
"Rhabdus rectius",NA,NA,"Animalia","Mollusca",NA,NA,"Scaphopoda",NA,NA,"Dentaliida",NA,NA,NA,"Rhabdidae",NA,NA,"Rhabdus","rectius",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rhacochilus vacca","Girard","Pile Surfperch","Animalia","Chordata","Vertebrata",NA,"Actinopterygii",NA,"Acanthomorpha","Blenniiformes",NA,NA,NA,"Embiotocidae",NA,NA,"Phanerodon","vacca",NA,NA,NA,"SNR",NA,"Not Reviewed",NA,NA,NA,NA,NA
"Rhamphocottus richardsonii","Günther","Grunt Sculpin","Animalia","Chordata","Vertebrata",NA,"Actinopterygii",NA,"Acanthomorpha","Perciformes","Cottoidei",NA,NA,"Rhamphocottidae",NA,NA,"Rhamphocottus","richardsonii",NA,NA,NA,"SNR",NA,"Not Reviewed",NA,NA,NA,NA,NA
"Rhinogobiops nicholsii","Bean","Blackeye Goby","Animalia","Chordata","Vertebrata",NA,"Actinopterygii",NA,"Acanthomorpha","Gobiiformes","Gobioidei",NA,NA,"Gobiidae","Gobiinae",NA,"Rhinogobiops","nicholsii",NA,NA,NA,"SNR",NA,"Not Reviewed",NA,NA,NA,NA,NA
"Rhinolithodes wosnessenskii","Brandt","Rhinoceros Crab","Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Anomura","Paguroidea","Lithodidae","Lithodinae",NA,"Rhinolithodes","wosnessenskii",NA,NA,NA,"SNR",NA,"Not Reviewed",NA,NA,NA,NA,NA
"Rhizocaulus verticillatus","L.","horsetail hydroid","Animalia","Cnidaria",NA,NA,"Hydrozoa","Hydroidolina",NA,"Leptothecata",NA,NA,NA,"Campanulariidae",NA,NA,"Rhizocaulus","verticillatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rhizorhagium roseum","Levinson",NA,"Animalia","Cnidaria",NA,NA,"Hydrozoa","Hydroidolina",NA,"Anthoathecata","Filifera",NA,NA,"Bougainvilliidae",NA,NA,"Rhizorhagium","roseum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rhynocrangon alata","Rathbun","Saddleback Shrimp","Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Caridea","Crangonoidea","Crangonidae",NA,NA,"Rhynocrangon","alata",NA,NA,NA,"SNR",NA,"Not Reviewed",NA,NA,NA,NA,NA
"Ronquilus jordani","Gilbert","Northern Ronquil","Animalia","Chordata","Vertebrata",NA,"Actinopterygii",NA,"Acanthomorpha","Perciformes","Zoarcoidei",NA,NA,"Bathymasteridae",NA,NA,"Ronquilus","jordani",NA,NA,NA,"SNR",NA,"Not Reviewed",NA,NA,NA,NA,NA
"Rossia pacifica","Berry","Stubby Bobtail","Animalia","Mollusca",NA,NA,"Cephalopoda","Coleoidea","Decapodiformes","Sepiolida",NA,NA,"Sepioloidea","Sepiolidae","Rossiinae",NA,"Rossia","pacifica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rostanga pulchra","MacFarland","Red Sponge Dorid","Animalia","Mollusca",NA,NA,"Gastropoda","Heterobranchia","Nudipleura","Nudibranchia","Doridina","Doridoidei","Doridoidea","Discodorididae",NA,NA,"Rostanga","pulchra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ruditapes philippinarum","A. Adams & Reeve","Japanese Littleneck","Animalia","Mollusca",NA,NA,"Bivalvia","Autobranchia","Imparidentia","Venerida",NA,NA,"Veneroidea","Veneridae","Tapetinae",NA,"Ruditapes","philippinarum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ruscarius meanyi",NA,"Puget Sound Sculpin","Animalia","Chordata","Vertebrata",NA,"Actinopterygii",NA,"Acanthomorpha","Perciformes","Cottoidei",NA,NA,"Psychrolutidae",NA,NA,"Ruscarius","meanyi",NA,NA,NA,"SNR",NA,"Not Reviewed",NA,NA,NA,NA,NA
"Sabellaria cementarium","Moore","Cemented Sandmason Tubeworm","Animalia","Annelida",NA,NA,"Polychaeta","Sedentaria",NA,NA,NA,NA,NA,"Sabellariidae",NA,NA,"Neosabellaria","cementarium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Salvelinus confluentus","Suckley","Bull Trout","Animalia","Chordata","Vertebrata",NA,"Actinopterygii",NA,NA,"Salmoniformes","Salmonoidei",NA,NA,"Salmonidae","Salmoninae",NA,"Salvelinus","confluentus",NA,NA,NA,"S3S4","Apr 2018","Blue","Special Concern","Nov 2012",NA,NA,NA
"Salvelinus fontinalis",NA,"Brook Trout","Animalia","Chordata","Vertebrata",NA,"Actinopterygii",NA,NA,"Salmoniformes","Salmonoidei",NA,NA,"Salmonidae","Salmoninae",NA,"Salvelinus","fontinalis",NA,NA,NA,"SNA","Jul 2025","Exotic",NA,NA,NA,NA,NA
"Salvelinus malma",NA,"Dolly Varden","Animalia","Chordata","Vertebrata",NA,"Actinopterygii",NA,NA,"Salmoniformes","Salmonoidei",NA,NA,"Salmonidae","Salmoninae",NA,"Salvelinus","malma",NA,NA,NA,"S4","Jan 2012","Yellow",NA,NA,NA,NA,NA
"Sarsia tubulosa","Sars",NA,"Animalia","Cnidaria",NA,NA,"Hydrozoa","Hydroidolina",NA,"Anthoathecata","Capitata",NA,NA,"Corynidae",NA,NA,"Sarsia","tubulosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Saxidomus gigantea","Deshayes","Butter Clam","Animalia","Mollusca",NA,NA,"Bivalvia","Autobranchia","Imparidentia","Venerida",NA,NA,"Veneroidea","Veneridae","Callocardiinae",NA,"Saxidomus","gigantea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Scabrotrophon maltzani","Kobelt",NA,"Animalia","Mollusca",NA,NA,"Gastropoda","Caenogastropoda",NA,"Neogastropoda",NA,NA,"Muricoidea","Muricidae","Ocenebrinae",NA,"Scabrotrophon","maltzani",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Scabrotrophon stuarti","E.A. Smith","Winged Trophon","Animalia","Mollusca",NA,NA,"Gastropoda","Caenogastropoda",NA,"Neogastropoda",NA,NA,"Muricoidea","Muricidae","Ocenebrinae",NA,"Scabrotrophon","stuarti",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Schizobranchia insignis","Bush","Split-branch Feather Duster Worm","Animalia","Annelida",NA,NA,"Polychaeta","Sedentaria",NA,"Sabellida",NA,NA,NA,"Sabellidae","Sabellinae",NA,"Schizobranchia","insignis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Schizoporella japonica","Ortmann","Orange Ripple Bryozoan","Animalia","Bryozoa",NA,NA,"Gymnolaemata",NA,NA,"Cheilostomatida","Flustrina",NA,"Schizoporelloidea","Schizoporellidae",NA,NA,"Schizoporella","japonica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Schuchertinia milleri","Torrey",NA,"Animalia","Cnidaria",NA,NA,"Hydrozoa","Hydroidolina",NA,"Anthoathecata","Filifera",NA,NA,"Hydractiniidae",NA,NA,"Schuchertinia","milleri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Scleroplax granulata",NA,"Burrow Pea Crab","Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Brachyura","Pinnotheroidea","Pinnotheridae","Pinnixinae",NA,"Scleroplax","granulata",NA,NA,NA,"SNR",NA,"Not Reviewed",NA,NA,NA,NA,NA
"Scoletoma zonata",NA,NA,"Animalia","Annelida",NA,NA,"Polychaeta","Errantia",NA,"Eunicida",NA,NA,NA,"Lumbrineridae",NA,NA,"Scoletoma","zonata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Scoloplos armiger",NA,"armored bristleworm","Animalia","Annelida",NA,NA,"Polychaeta","Sedentaria",NA,NA,NA,NA,NA,"Orbiniidae","Orbiniinae",NA,"Scoloplos","armiger",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Scorpaenichthys marmoratus","Ayres","Cabezon","Animalia","Chordata","Vertebrata",NA,"Actinopterygii",NA,"Acanthomorpha","Perciformes","Cottoidei",NA,NA,"Jordaniidae",NA,NA,"Scorpaenichthys","marmoratus",NA,NA,NA,"SNR",NA,"Not Reviewed",NA,NA,NA,NA,NA
"Scyra acutifrons","Dana","Sharpnose Crab","Animalia","Arthropoda","Crustacea","Multicrustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Pleocyemata","Brachyura","Majoidea","Epialtidae","Pisinae",NA,"Scyra","acutifrons",NA,NA,NA,"SNR",NA,"Not Reviewed",NA,NA,NA,NA,NA
