"scientificName","scientificNameAuthorship","commonName","kingdom","phylum","subphylum","superclass","class","subclass","superorder","order","suborder","infraorder","superfamily","family","subfamily","tribe","genus","species","variety","subspecies","hybrid","provincial_status","Prov Status Review Date","bc_list","national_status","COSEWIC Date","SARA Schedule","SARA_status","SARA Date"
"Grimmia ramondii","(Lam.) Margad.","Spreading-leaved Grimmia","Plantae","Bryophyta",NA,NA,"Bryopsida",NA,NA,"Grimmiales",NA,NA,NA,"Grimmiaceae",NA,NA,"Grimmia","ramondii",NA,NA,NA,"S4S5","Apr 2024","Yellow",NA,NA,NA,NA,NA
"Grimmia reflexidens","Müll.Hal.",NA,"Plantae","Bryophyta",NA,NA,"Bryopsida",NA,NA,"Grimmiales",NA,NA,NA,"Grimmiaceae",NA,NA,"Grimmia","reflexidens",NA,NA,NA,"S3S4","Apr 2024","Yellow",NA,NA,NA,NA,NA
"Grimmia torquata","Hornsch. in Grev.","Twisted Grimmia","Plantae","Bryophyta",NA,NA,"Bryopsida",NA,NA,"Grimmiales",NA,NA,NA,"Grimmiaceae",NA,NA,"Grimmia","torquata",NA,NA,NA,"S4S5","Apr 2024","Yellow",NA,NA,NA,NA,NA
"Grimmia trichophylla","Grev.","Hair-pointed Grimmia","Plantae","Bryophyta",NA,NA,"Bryopsida",NA,NA,"Grimmiales",NA,NA,NA,"Grimmiaceae",NA,NA,"Grimmia","trichophylla",NA,NA,NA,"S4S5","Apr 2024","Yellow",NA,NA,NA,NA,NA
"Gymnocolea inflata ssp. sinflata","(Huds.) Dum.",NA,"Plantae","Marchantiophyta",NA,NA,"Jungermanniopsida","Jungermanniidae",NA,"Jungermanniales","Cephaloziineae",NA,NA,"Anastrophyllaceae",NA,NA,"Gymnocolea","inflata",NA,"inflata",NA,"S4","Apr 2021","Yellow",NA,NA,NA,NA,NA
"Gymnomitrion brevissimum","(Dumort.) Warnst.","Snow Rustwort","Plantae","Marchantiophyta",NA,NA,"Jungermanniopsida","Jungermanniidae",NA,"Jungermanniales","Jungermanniineae",NA,NA,"Gymnomitriaceae",NA,NA,"Gymnomitrion","brevissimum",NA,NA,NA,"S4","Apr 2021","Yellow",NA,NA,NA,NA,NA
"Gymnomitrion commutatum","(Limpr.) Schiffn.",NA,"Plantae","Marchantiophyta",NA,NA,"Jungermanniopsida","Jungermanniidae",NA,"Jungermanniales","Jungermanniineae",NA,NA,"Gymnomitriaceae",NA,NA,"Gymnomitrion","commutatum",NA,NA,NA,"S3","Mar 2021","Blue",NA,NA,NA,NA,NA
"Gymnomitrion concinnatum","(Lightf.) Corda","Braided Frostwort","Plantae","Marchantiophyta",NA,NA,"Jungermanniopsida","Jungermanniidae",NA,"Jungermanniales","Jungermanniineae",NA,NA,"Gymnomitriaceae",NA,NA,"Gymnomitrion","concinnatum",NA,NA,NA,"S5","Apr 2015","Yellow",NA,NA,NA,NA,NA
"Gymnomitrion obtusum","(Lightf.) Corda","Blunt Frostwort","Plantae","Marchantiophyta",NA,NA,"Jungermanniopsida","Jungermanniidae",NA,"Jungermanniales","Jungermanniineae",NA,NA,"Gymnomitriaceae",NA,NA,"Gymnomitrion","obtusum",NA,NA,NA,"S4","Apr 2021","Yellow",NA,NA,NA,NA,NA
"Gymnostomum aeruginosum","Sm.","Verdigris Tufa-moss","Plantae","Bryophyta",NA,NA,"Bryopsida",NA,NA,"Pottiales",NA,NA,NA,"Pottiaceae",NA,NA,"Gymnostomum","aeruginosum",NA,NA,NA,"S4S5","Apr 2024","Yellow",NA,NA,NA,NA,NA
"Gyrothyra underwoodiana","M. Howe",NA,"Plantae","Marchantiophyta",NA,NA,"Jungermanniopsida","Jungermanniidae",NA,"Jungermanniales","Jungermanniineae",NA,NA,"Gyrothyraceae",NA,NA,"Gyrothyra","underwoodiana",NA,NA,NA,"S4","Apr 2021","Yellow",NA,NA,NA,NA,NA
"Hamatocaulis vernicosus","(Mitt.) Hedenäs","Varnished Hook-moss","Plantae","Bryophyta",NA,NA,"Bryopsida",NA,NA,"Hypnales",NA,NA,NA,"Scorpidiaceae",NA,NA,"Hamatocaulis","vernicosus",NA,NA,NA,"S4S5","Apr 2024","Yellow",NA,NA,NA,NA,NA
"Harpanthus flotovianus","(Nees) Nees","Great Mountain Flapwort","Plantae","Marchantiophyta",NA,NA,"Jungermanniopsida","Jungermanniidae",NA,"Jungermanniales","Jungermanniineae",NA,NA,"Harpanthaceae",NA,NA,"Harpanthus","flotovianus",NA,NA,NA,"S4","Apr 2021","Yellow",NA,NA,NA,NA,NA
"Hedwigia ciliata","(Hedw.) P. Beauv.","Ciliate Hoarmoss","Plantae","Bryophyta",NA,NA,"Bryopsida",NA,NA,"Hedwigiales",NA,NA,NA,"Hedwigiaceae",NA,NA,"Hedwigia","ciliata",NA,NA,NA,"S4S5","Apr 2024","Yellow",NA,NA,NA,NA,NA
"Hedwigia stellata","Hedenas","Starry Hoarmoss","Plantae","Bryophyta",NA,NA,"Bryopsida",NA,NA,"Hedwigiales",NA,NA,NA,"Hedwigiaceae",NA,NA,"Hedwigia","stellata",NA,NA,NA,"S3S4","Apr 2024","Yellow",NA,NA,NA,NA,NA
"Herbertus aduncus","(Dicks.) S. Gray","Bent Scissor-leaved Liverwort","Plantae","Marchantiophyta",NA,NA,"Jungermanniopsida","Jungermanniidae",NA,"Jungermanniales","Lophocoleineae",NA,NA,"Herbertaceae",NA,NA,"Herbertus","aduncus",NA,NA,NA,"S5","Apr 2023","Yellow",NA,NA,NA,NA,NA
"Herzogiella seligeri","(Brid.) Iwats.","Silesian Feather-moss","Plantae","Bryophyta",NA,NA,"Bryopsida",NA,NA,"Hypnales",NA,NA,NA,"Plagiotheciaceae",NA,NA,"Herzogiella","seligeri",NA,NA,NA,"S3S4","Apr 2024","Yellow",NA,NA,NA,NA,NA
"Herzogiella striatella","(Brid.) Z.Iwats.","Muhlenbeck's Feather-moss","Plantae","Bryophyta",NA,NA,"Bryopsida",NA,NA,"Hypnales",NA,NA,NA,"Plagiotheciaceae",NA,NA,"Herzogiella","striatella",NA,NA,NA,"S3S4","Apr 2024","Yellow",NA,NA,NA,NA,NA
"Heterocladiella dimorpha","(Brid.) Broth.",NA,"Plantae","Bryophyta",NA,NA,"Bryopsida",NA,NA,"Hypnales",NA,NA,NA,"Heterocladiellaceae",NA,NA,"Heterocladiella","dimorpha",NA,NA,NA,"S3S4","Apr 2024","Yellow",NA,NA,NA,NA,NA
"Heterocladium macounii","Best.","Macoun's Heterocladium Moss","Plantae","Bryophyta",NA,NA,"Bryopsida",NA,NA,"Hypnales",NA,NA,NA,"Lembophyllaceae",NA,NA,"Heterocladium","macounii",NA,NA,NA,"S4S5","Apr 2024","Yellow",NA,NA,NA,NA,NA
"Heterocladium procurrens","(Mitt.) Jaeg.",NA,"Plantae","Bryophyta",NA,NA,"Bryopsida",NA,NA,"Hypnales",NA,NA,NA,"Lembophyllaceae",NA,NA,"Heterocladium","procurrens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Homalia trichomanoides var. trichomanoides","(Hedw.) Schimp.",NA,"Plantae","Bryophyta",NA,NA,"Bryopsida",NA,NA,"Hypnales",NA,NA,NA,"Neckeraceae",NA,NA,"Homalia","trichomanoides","trichomanoides",NA,NA,"S4","Apr 2022","Yellow",NA,NA,NA,NA,NA
"Homalothecium aureum","(Spruce) H.Rob.","pinnatifid homalothecium moss","Plantae","Bryophyta",NA,NA,"Bryopsida",NA,NA,"Hypnales",NA,NA,NA,"Brachytheciaceae",NA,NA,"Homalothecium","aureum",NA,NA,NA,"S4","Apr 2023","Yellow",NA,NA,NA,NA,NA
"Homalothecium fulgescens","(Mitt. ex C. Müll.) Lawt.","tree mat homalothecium moss","Plantae","Bryophyta",NA,NA,"Bryopsida",NA,NA,"Hypnales",NA,NA,NA,"Brachytheciaceae",NA,NA,"Homalothecium","fulgescens",NA,NA,NA,"S4S5","Apr 2024","Yellow",NA,NA,NA,NA,NA
"Homalothecium lutescens","(Hedw.) H.Rob.","Yellow Feather-moss","Plantae","Bryophyta",NA,NA,"Bryopsida",NA,NA,"Hypnales",NA,NA,NA,"Brachytheciaceae",NA,NA,"Homalothecium","lutescens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Homalothecium megaptilum","(Sull.) Schof.","Trachybryum Moss","Plantae","Bryophyta",NA,NA,"Bryopsida",NA,NA,"Hypnales",NA,NA,NA,"Brachytheciaceae",NA,NA,"Homalothecium","megaptilum",NA,NA,NA,"S4","Apr 2023","Yellow",NA,NA,NA,NA,NA
"Homalothecium nuttallii","(Wils.) Jaeg. & Sauerb.","Nuttall's homalothecium moss","Plantae","Bryophyta",NA,NA,"Bryopsida",NA,NA,"Hypnales",NA,NA,NA,"Brachytheciaceae",NA,NA,"Homalothecium","nuttallii",NA,NA,NA,"S4S5","Apr 2024","Yellow",NA,NA,NA,NA,NA
"Hookeria acutifolia","Hook. & Grev.","Sharpleaf Hookeria Moss","Plantae","Bryophyta",NA,NA,"Bryopsida",NA,NA,"Hookeriales",NA,NA,NA,"Hookeriaceae",NA,NA,"Hookeria","acutifolia",NA,NA,NA,"S4","Apr 2024","Yellow",NA,NA,NA,NA,NA
"Hookeria lucens","(Hedw.) Sm.","Shining Hookeria","Plantae","Bryophyta",NA,NA,"Bryopsida",NA,NA,"Hookeriales",NA,NA,NA,"Hookeriaceae",NA,NA,"Hookeria","lucens",NA,NA,NA,"S5?","Apr 2024","Yellow",NA,NA,NA,NA,NA
"Hygrobiella laxifolia","(Hook.) Spruce","Lax Notchwort","Plantae","Marchantiophyta",NA,NA,"Jungermanniopsida","Jungermanniidae",NA,"Jungermanniales","Jungermanniineae",NA,NA,"Hygrobiellaceae",NA,NA,"Hygrobiella","laxifolia",NA,NA,NA,"S4","Apr 2021","Yellow",NA,NA,NA,NA,NA
"Hygrohypnella ochracea","(Turner ex Wilson) Ignatov & Ignatova","Hygrohypnum Moss","Plantae","Bryophyta",NA,NA,"Bryopsida",NA,NA,"Hypnales",NA,NA,NA,"Scorpidiaceae",NA,NA,"Hygrohypnella","ochracea",NA,NA,NA,"S4S5","Apr 2024","Yellow",NA,NA,NA,NA,NA
"Hygrohypnum bestii","(Ren. & Bryhn) Broth.",NA,"Plantae","Bryophyta",NA,NA,"Bryopsida",NA,NA,"Hypnales",NA,NA,NA,"Amblystegiaceae",NA,NA,"Hygrohypnum","bestii",NA,NA,NA,"S4","2024","Yellow",NA,NA,NA,NA,NA
"Hygrohypnum luridum","(Hedw.) Jenn.","Drab Brook-moss","Plantae","Bryophyta",NA,NA,"Bryopsida",NA,NA,"Hypnales",NA,NA,NA,"Amblystegiaceae",NA,NA,"Hygrohypnum","luridum",NA,NA,NA,"S4","Apr 2024","Yellow",NA,NA,NA,NA,NA
"Hygrohypnum styriacum","(Limpr.) B+B105roth.",NA,"Plantae","Bryophyta",NA,NA,"Bryopsida",NA,NA,"Hypnales",NA,NA,NA,"Amblystegiaceae",NA,NA,"Hygrohypnum","styriacum",NA,NA,NA,"S4","Apr 2024","Yellow",NA,NA,NA,NA,NA
"Hylocomiadelphus triquetrus","(Hedw.) Ochyra & Stebel","rough goose neck moss","Plantae","Bryophyta",NA,NA,"Bryopsida",NA,NA,"Hypnales",NA,NA,NA,"Hylocomiaceae",NA,NA,"Hylocomiadelphus","triquetrus",NA,NA,NA,"S5","Apr 2024","Yellow",NA,NA,NA,NA,NA
"Hylocomium splendens","(Hedw.) Schimp.","stairstep moss","Plantae","Bryophyta",NA,NA,"Bryopsida",NA,NA,"Hypnales",NA,NA,NA,"Hylocomiaceae",NA,NA,"Hylocomium","splendens",NA,NA,NA,"S5","Apr 2024","Yellow",NA,NA,NA,NA,NA
"Hymenoloma crispulum","(Hedw.) Ochyra","mountain pincushion","Plantae","Bryophyta",NA,NA,"Bryopsida",NA,NA,"Dicranales",NA,NA,NA,"Hymenolomataceae",NA,NA,"Hymenoloma","crispulum",NA,NA,NA,"S4S5","Apr 2024","Yellow",NA,NA,NA,NA,NA
"Hymenostylium recurvirostrum","(Hedw.) Dixon","Hook-beak Tufa-moss","Plantae","Bryophyta",NA,NA,"Bryopsida",NA,NA,"Pottiales",NA,NA,NA,"Pottiaceae",NA,NA,"Hymenostylium","recurvirostrum",NA,NA,NA,"S4S5","2024","Yellow",NA,NA,NA,NA,NA
"Hypnum circinale","Hook.","Coiled-leaf claw-moss","Plantae","Bryophyta",NA,NA,"Bryopsida",NA,NA,"Hypnales",NA,NA,NA,"Hypnaceae",NA,NA,"Hypnum","circinale",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hypnum cupressiforme var. cupressiforme","Hedw.","Cypress-leaved Plait-moss","Plantae","Bryophyta",NA,NA,"Bryopsida",NA,NA,"Hypnales",NA,NA,NA,"Hypnaceae",NA,NA,"Hypnum","cupressiforme","cupressiforme",NA,NA,"S4S5","Apr 2024","Yellow",NA,NA,NA,NA,NA
"Hypnum dieckii","Renauld & Cardot","Dieck's hypnum moss","Plantae","Bryophyta",NA,NA,"Bryopsida",NA,NA,"Hypnales",NA,NA,NA,"Hypnaceae",NA,NA,"Hypnum","dieckii",NA,NA,NA,"S4S5","2024","Yellow",NA,NA,NA,NA,NA
"Imbribryum miniatum","(Lesquereux) J. R. Spence","Glossy Red Bryum Moss","Plantae","Bryophyta",NA,NA,"Bryopsida",NA,NA,"Bryales",NA,NA,NA,"Bryaceae",NA,NA,"Imbribryum","miniatum",NA,NA,NA,"S4S5","Apr 2024","Yellow",NA,NA,NA,NA,NA
"Imbribryum muehlenbeckii","(Bruch & Schimp.) Pedersen","Muehlenbeck's bryum moss","Plantae","Bryophyta",NA,NA,"Bryopsida",NA,NA,"Bryales",NA,NA,NA,"Bryaceae",NA,NA,"Imbribryum","muehlenbeckii",NA,NA,NA,"S3S4","Apr 2024","Yellow",NA,NA,NA,NA,NA
"Isopterygiella pulchella","(Hedw.) Ignatov & Huttunen","Neat Silk-moss","Plantae","Bryophyta",NA,NA,"Bryopsida",NA,NA,"Hypnales",NA,NA,NA,"Plagiotheciaceae",NA,NA,"Isopterygiella","pulchella",NA,NA,NA,"S4S5","Apr 2024","Yellow",NA,NA,NA,NA,NA
"Jungermannia atrovirens","Dum.","Dark-green Flapwort","Plantae","Marchantiophyta",NA,NA,"Jungermanniopsida","Jungermanniidae",NA,"Jungermanniales","Jungermanniineae",NA,NA,"Jungermanniaceae",NA,NA,"Jungermannia","atrovirens",NA,NA,NA,"S3S4","Apr 2023","Yellow",NA,NA,NA,NA,NA
"Jungermannia eucordifolia","Schljakov","Cordate Flapwort","Plantae","Marchantiophyta",NA,NA,"Jungermanniopsida","Jungermanniidae",NA,"Jungermanniales","Jungermanniineae",NA,NA,"Jungermanniaceae",NA,NA,"Jungermannia","eucordifolia",NA,NA,NA,"S4","Apr 2021","Yellow",NA,NA,NA,NA,NA
"Jungermannia exsertifolia","Steph.",NA,"Plantae","Marchantiophyta",NA,NA,"Jungermanniopsida","Jungermanniidae",NA,"Jungermanniales","Jungermanniineae",NA,NA,"Jungermanniaceae",NA,NA,"Jungermannia","exsertifolia",NA,NA,NA,"S4","2021","Yellow",NA,NA,NA,NA,NA
"Jungermannia pumila","With.","Dwarf Flapwort","Plantae","Marchantiophyta",NA,NA,"Jungermanniopsida","Jungermanniidae",NA,"Jungermanniales","Jungermanniineae",NA,NA,"Jungermanniaceae",NA,NA,"Jungermannia","pumila",NA,NA,NA,"SU","Apr 2021","Unknown",NA,NA,NA,NA,NA
"Jungermannia rubra","Gottsche ex Steph.","Red Flapwort","Plantae","Marchantiophyta",NA,NA,"Jungermanniopsida","Jungermanniidae",NA,"Jungermanniales","Jungermanniineae",NA,NA,"Jungermanniaceae",NA,NA,"Jungermannia","rubra",NA,NA,NA,"S4","Apr 2021","Yellow",NA,NA,NA,NA,NA
"Jungermannia schusteriana","Amakawa",NA,"Plantae","Marchantiophyta",NA,NA,"Jungermanniopsida","Jungermanniidae",NA,"Jungermanniales","Jungermanniineae",NA,NA,"Jungermanniaceae",NA,NA,"Jungermannia","schusteriana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kiaeria falcata","(Hedw.) I. Hag.","Sickle-leaved Fork Moss","Plantae","Bryophyta",NA,NA,"Bryopsida",NA,NA,"Dicranales",NA,NA,NA,"Rhabdoweisiaceae",NA,NA,"Kiaeria","falcata",NA,NA,NA,"S4","Apr 2024","Yellow",NA,NA,NA,NA,NA
"Kindbergia oregana","(Sull.) Ochyra","Oregon Beaked Moss","Plantae","Bryophyta",NA,NA,"Bryopsida",NA,NA,"Hypnales",NA,NA,NA,"Brachytheciaceae",NA,NA,"Kindbergia","oregana",NA,NA,NA,"S5","Apr 2024","Yellow",NA,NA,NA,NA,NA
"Kindbergia praelonga","(Hedwig) Ochyra, Lindbergia","Common Feather-moss","Plantae","Bryophyta",NA,NA,"Bryopsida",NA,NA,"Hypnales",NA,NA,NA,"Brachytheciaceae",NA,NA,"Kindbergia","praelonga",NA,NA,NA,"S5","Apr 2024","Yellow",NA,NA,NA,NA,NA
"Kurzia makinoana","(Steph.) Grolle",NA,"Plantae","Marchantiophyta",NA,NA,"Jungermanniopsida","Jungermanniidae",NA,"Jungermanniales","Lophocoleineae",NA,NA,"Lepidoziaceae","Lembidioideae",NA,"Kurzia","makinoana",NA,NA,NA,"S4","Apr 2023","Yellow",NA,NA,NA,NA,NA
"Lepidozia reptans","(L.) Dum.","Creeping Fingerwort","Plantae","Marchantiophyta",NA,NA,"Jungermanniopsida","Jungermanniidae",NA,"Jungermanniales","Lophocoleineae",NA,NA,"Lepidoziaceae","Lepidozioideae",NA,"Lepidozia","reptans",NA,NA,NA,"S5","Apr 2023","Yellow",NA,NA,NA,NA,NA
"Leptobryum pyriforme","(Hedw.) Wilson","Golden Thread-moss","Plantae","Bryophyta",NA,NA,"Bryopsida",NA,NA,"Splachnales",NA,NA,NA,"Meesiaceae",NA,NA,"Leptobryum","pyriforme",NA,NA,NA,"S4S5","Apr 2024","Yellow",NA,NA,NA,NA,NA
"Leptodictyum riparium","(Hedwig) Warnstorf","Streamside Leptodictyum Moss","Plantae","Bryophyta",NA,NA,"Bryopsida",NA,NA,"Hypnales",NA,NA,NA,"Amblystegiaceae",NA,NA,"Leptodictyum","riparium",NA,NA,NA,"S4","Apr 2024","Yellow",NA,NA,NA,NA,NA
"Lescuraea incurvata","(Hedw.) E.Lawton",NA,"Plantae","Bryophyta",NA,NA,"Bryopsida",NA,NA,"Hypnales",NA,NA,NA,"Pseudoleskeaceae",NA,NA,"Lescuraea","incurvata",NA,NA,NA,"S4","Apr 2024","Yellow",NA,NA,NA,NA,NA
"Lescuraea patens","(Lindberg) Kindberg","Patent Leskea Moss","Plantae","Bryophyta",NA,NA,"Bryopsida",NA,NA,"Hypnales",NA,NA,NA,"Pseudoleskeaceae",NA,NA,"Lescuraea","patens",NA,NA,NA,"S4","Apr 2024","Yellow",NA,NA,NA,NA,NA
"Lescuraea radicosa","(Mitten) Macoun & Kindberg","Dense-rooted Leske's Moss","Plantae","Bryophyta",NA,NA,"Bryopsida",NA,NA,"Hypnales",NA,NA,NA,"Pseudoleskeaceae",NA,NA,"Lescuraea","radicosa",NA,NA,NA,"S4S5","Apr 2024","Yellow",NA,NA,NA,NA,NA
"Leucolepis acanthoneura","(Schwagrichen) Lindberg","Menzies' Tree Moss","Plantae","Bryophyta",NA,NA,"Bryopsida",NA,NA,"Bryales",NA,NA,NA,"Mniaceae",NA,NA,"Leucolepis","acanthoneura",NA,NA,NA,"S5?","Apr 2024","Yellow",NA,NA,NA,NA,NA
"Lewinskya rupestris","(Schleich. ex Schwägr.) F.Lara","Rock Bristle-moss","Plantae","Bryophyta",NA,NA,"Bryopsida",NA,NA,"Orthotrichales",NA,NA,NA,"Orthotrichaceae",NA,NA,"Lewinskya","rupestris",NA,NA,NA,"S4","Apr 2024","Yellow",NA,NA,NA,NA,NA
"Lewinskya speciosa","(Nees) F.Lara","Showy Bristle Moss","Plantae","Bryophyta",NA,NA,"Bryopsida",NA,NA,"Orthotrichales",NA,NA,NA,"Orthotrichaceae",NA,NA,"Lewinskya","speciosa",NA,NA,NA,"S4S5","Apr 2024","Yellow",NA,NA,NA,NA,NA
"Lophocolea bidentata","(L..) Dumort.","Bifid Crestwort","Plantae","Marchantiophyta",NA,NA,"Jungermanniopsida","Jungermanniidae",NA,"Jungermanniales","Lophocoleineae",NA,NA,"Lophocoleaceae",NA,NA,"Lophocolea","bidentata",NA,NA,NA,"S5","Apr 2023","Yellow",NA,NA,NA,NA,NA
"Lophocolea heterophylla","(Schrad.) Dumort.","Various-leaved Crestwort","Plantae","Marchantiophyta",NA,NA,"Jungermanniopsida","Jungermanniidae",NA,"Jungermanniales","Lophocoleineae",NA,NA,"Lophocoleaceae",NA,NA,"Lophocolea","heterophylla",NA,NA,NA,"S4","Apr 2021","Yellow",NA,NA,NA,NA,NA
"Lophocolea minor","Nees","Lesser Crestwort","Plantae","Marchantiophyta",NA,NA,"Jungermanniopsida","Jungermanniidae",NA,"Jungermanniales","Lophocoleineae",NA,NA,"Lophocoleaceae",NA,NA,"Lophocolea","minor",NA,NA,NA,"S4","Apr 2021","Yellow",NA,NA,NA,NA,NA
"Lophozia guttulata","(Lindb. & Arnell) A.Evans","Droplet Notchwort","Plantae","Marchantiophyta",NA,NA,"Jungermanniopsida","Jungermanniidae",NA,"Jungermanniales","Cephaloziineae",NA,NA,"Lophoziaceae",NA,NA,"Lophozia","guttulata",NA,NA,NA,"S4","2021","Yellow",NA,NA,NA,NA,NA
"Lophozia silvicola","Buch",NA,"Plantae","Marchantiophyta",NA,NA,"Jungermanniopsida",NA,NA,"Jungermanniales",NA,NA,NA,"Lophoziaceae",NA,NA,NA,NA,NA,NA,NA,"S2S4","Apr 2021","Blue",NA,NA,NA,NA,NA
"Lophozia ventricosa","(Dicks.) Dumort.","Tumid Notchwort","Plantae","Marchantiophyta",NA,NA,"Jungermanniopsida","Jungermanniidae",NA,"Jungermanniales","Cephaloziineae",NA,NA,"Lophoziaceae",NA,NA,"Lophozia","ventricosa",NA,NA,NA,"S4","2021","Yellow",NA,NA,NA,NA,NA
"Lophozia wenzelii var. wenzelii","(Nees) Steph.",NA,"Plantae","Marchantiophyta",NA,NA,"Jungermanniopsida","Jungermanniidae",NA,"Jungermanniales","Cephaloziineae",NA,NA,"Lophoziaceae",NA,NA,"Lophozia","wenzelii","wenzelii",NA,NA,"S4","Apr 2021","Yellow",NA,NA,NA,NA,NA
"Lophoziopsis excisa var. excisa","(Dicks.) Konstant. & Vilnet",NA,"Plantae","Marchantiophyta",NA,NA,"Jungermanniopsida","Jungermanniidae",NA,"Jungermanniales","Cephaloziineae",NA,NA,"Lophoziaceae",NA,NA,"Lophoziopsis","excisa","excisa",NA,NA,"S4","Apr 2021","Yellow",NA,NA,NA,NA,NA
"Lunularia cruciata","(L.) Dumort. ex Lindb.","Crescent-cup liverwort","Plantae","Marchantiophyta",NA,NA,"Marchantiopsida","Marchantiidae",NA,"Lunulariales",NA,NA,NA,"Lunulariaceae",NA,NA,"Lunularia","cruciata",NA,NA,NA,"SNA","Apr 2019","Exotic",NA,NA,NA,NA,NA
"Macrodiplophyllum plicatum","(Lindb.) Perss.",NA,"Plantae","Marchantiophyta",NA,NA,"Jungermanniopsida","Jungermanniidae",NA,"Jungermanniales","Cephaloziineae",NA,NA,"Scapaniaceae",NA,NA,"Macrodiplophyllum","plicatum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mannia gracilis","(F. Weber) Underw.","Thin Starwort","Plantae","Marchantiophyta",NA,NA,"Marchantiopsida","Marchantiidae",NA,"Marchantiales",NA,NA,NA,"Aytoniaceae",NA,NA,"Mannia","gracilis",NA,NA,NA,"S4","Apr 2021","Yellow",NA,NA,NA,NA,NA
"Marchantia polymorpha ssp. montivagans","Bischl. & Boissel.-Dub.",NA,"Plantae","Marchantiophyta",NA,NA,"Marchantiopsida","Marchantiidae",NA,"Marchantiales",NA,NA,NA,"Marchantiaceae",NA,NA,"Marchantia","polymorpha",NA,"montivagans",NA,"S3","Apr 2015","Blue",NA,NA,NA,NA,NA
"Marchantia quadrata","Scop.","Narrow Mushroom-headed Liverwort","Plantae","Marchantiophyta",NA,NA,"Marchantiopsida","Marchantiidae",NA,"Marchantiales",NA,NA,NA,"Marchantiaceae",NA,NA,"Marchantia","quadrata",NA,NA,NA,"S5","Apr 2015","Yellow",NA,NA,NA,NA,NA
"Marsupella apiculata","Schiffner","Pointed Frostwort","Plantae","Marchantiophyta",NA,NA,"Jungermanniopsida","Jungermanniidae",NA,"Jungermanniales","Jungermanniineae",NA,NA,"Gymnomitriaceae",NA,NA,"Marsupella","apiculata",NA,NA,NA,"SU","Apr 2021","Unknown",NA,NA,NA,NA,NA
"Marsupella aquatica","(Lindenb.) Schiffn.",NA,"Plantae","Marchantiophyta",NA,NA,"Jungermanniopsida","Jungermanniidae",NA,"Jungermanniales","Jungermanniineae",NA,NA,"Gymnomitriaceae",NA,NA,"Marsupella","aquatica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Marsupella boeckii","(Austin) Lindb.","Boeck's Rustwort","Plantae","Marchantiophyta",NA,NA,"Jungermanniopsida","Jungermanniidae",NA,"Jungermanniales","Jungermanniineae",NA,NA,"Gymnomitriaceae",NA,NA,"Marsupella","boeckii",NA,NA,NA,"S3","Apr 2021","Blue",NA,NA,NA,NA,NA
"Marsupella condensata","(Ångstr.) Schiffn.","Compact Rustwort","Plantae","Marchantiophyta",NA,NA,"Jungermanniopsida","Jungermanniidae",NA,"Jungermanniales","Jungermanniineae",NA,NA,"Gymnomitriaceae",NA,NA,"Marsupella","condensata",NA,NA,NA,"S3","Apr 2021","Blue",NA,NA,NA,NA,NA
"Marsupella emarginata","(Ehrhart) Dumortier","Notched Rustwort","Plantae","Marchantiophyta",NA,NA,"Jungermanniopsida","Jungermanniidae",NA,"Jungermanniales","Jungermanniineae",NA,NA,"Gymnomitriaceae",NA,NA,"Marsupella","emarginata",NA,NA,NA,"S4","Apr 2021","Yellow",NA,NA,NA,NA,NA
"Marsupella sparsifolia","(Lindb.) Dumort.","Rounded Rustwort","Plantae","Marchantiophyta",NA,NA,"Jungermanniopsida","Jungermanniidae",NA,"Jungermanniales","Jungermanniineae",NA,NA,"Gymnomitriaceae",NA,NA,"Marsupella","sparsifolia",NA,NA,NA,"S4","Apr 2021","Yellow",NA,NA,NA,NA,NA
"Marsupella sphacelata","(Gieseke ex Lindenb.) Dumort.","Speckled Rustwort","Plantae","Marchantiophyta",NA,NA,"Jungermanniopsida","Jungermanniidae",NA,"Jungermanniales","Jungermanniineae",NA,NA,"Gymnomitriaceae",NA,NA,"Marsupella","sphacelata",NA,NA,NA,"S4","Apr 2021","Yellow",NA,NA,NA,NA,NA
"Marsupella sprucei","(Limpr.) Bernet","Spruce's Rustwort","Plantae","Marchantiophyta",NA,NA,"Jungermanniopsida","Jungermanniidae",NA,"Jungermanniales","Jungermanniineae",NA,NA,"Gymnomitriaceae",NA,NA,"Marsupella","sprucei",NA,NA,NA,"S2S3","Apr 2021","Blue",NA,NA,NA,NA,NA
"Marsupella stableri","(Steph.) Müll.Frib.",NA,"Plantae","Marchantiophyta",NA,NA,"Jungermanniopsida","Jungermanniidae",NA,"Jungermanniales","Jungermanniineae",NA,NA,"Gymnomitriaceae",NA,NA,"Marsupella","stableri",NA,NA,NA,"S4","Apr 2021","Yellow",NA,NA,NA,NA,NA
