"scientificName","scientificNameAuthorship","taxonID","kingdom","phylum","class","order","suborder","infraorder","family","genus","subgenus","specificEpithet","infraspecificEpithet","taxonRank","institutionCode","collectionCode","catalogNumber","datasetName","occurrenceID","recordedBy","recordNumber","fieldNumber","eventDate","year","month","day","basisOfRecord","locality","locationRemarks","island","stateProvince","country","countryCode","coordinateUncertaintyInMeters","georeferencedBy","georeferenceVerificationStatus","georeferenceProtocol","georeferenceRemarks","habitat","verbatimDepth","verbatimElevation","occurrenceStatus","samplingProtocol","occurrenceRemarks","individualCount","sex","establishmentMeans","provincialStatus","nationalStatus","identifiedBy","identificationQualifier","identificationRemarks","previousIdentifications","bibliographicCitation","associatedReferences","DESC","geometry"
"Anaphalis margaritacea","(L.) Benth. & Hook.",52833,"Plantae","Tracheophyta","Magnoliopsida","Asterales","",NA,"Asteraceae","Anaphalis",NA,"Anaphalis margaritacea","","species","iNaturalist","Observations","130167514","","https://www.inaturalist.org/observations/130167514","jessiemcfadden","",NA,"2022-08-08",2022,8,8,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",64,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"jessiemcfadden",NA,NA,NA,NA,NA,"Southern Dry Submaritime Coastal Western Hemlock Zone",c(-123.15915, 49.908683)
"Anaphalis margaritacea","(L.) Benth. & Hook.",52833,"Plantae","Tracheophyta","Magnoliopsida","Asterales","",NA,"Asteraceae","Anaphalis",NA,"Anaphalis margaritacea","","species","iNaturalist","Observations","14648292","","https://www.inaturalist.org/observations/14648292","Sam Herniman","",NA,"2018-07-22",2018,7,22,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",5,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"citizen1",NA,NA,NA,NA,NA,"Southern Dry Submaritime Coastal Western Hemlock Zone",c(-123.16055, 49.963256)
"Anaphalis margaritacea","(L.) Benth. & Hook.",52833,"Plantae","Tracheophyta","Magnoliopsida","Asterales","",NA,"Asteraceae","Anaphalis",NA,"Anaphalis margaritacea","","species","iNaturalist","Observations","245520051","","https://www.inaturalist.org/observations/245520051","Bryan Zandberg","",NA,"2024-08-13",2024,8,13,"Human Observation","",NA,NA,"British Columbia","Canada","CA",4,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"",NA,NA,NA,NA,NA,"Southern Dry Submaritime Coastal Western Hemlock Zone",c(-123.14753202, 49.97151737)
"Anaphalis margaritacea","(L.) Benth. & Hook.",52833,"Plantae","Tracheophyta","Magnoliopsida","Asterales","",NA,"Asteraceae","Anaphalis",NA,"Anaphalis margaritacea","","species","iNaturalist","Observations","14648292","","https://www.inaturalist.org/observations/14648292","Sam Herniman","",NA,"2018-07-22",2018,7,22,"Human Observation","",NA,NA,"British Columbia","Canada","CA",5,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"",NA,NA,NA,NA,NA,"Southern Dry Submaritime Coastal Western Hemlock Zone",c(-123.1605497879, 49.9632560317)
"Anaphalis margaritacea","(L.) Benth. & Hook.",52833,"Plantae","Tracheophyta","Magnoliopsida","Asterales","",NA,"Asteraceae","Anaphalis",NA,"Anaphalis margaritacea","","species","iNaturalist","Observations","7582063","","https://www.inaturalist.org/observations/7582063","rainwalker","",NA,"2017-08-19",2017,8,19,"Human Observation","",NA,NA,"British Columbia","Canada","CA",10,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"",NA,NA,NA,NA,NA,"Southern Dry Submaritime Coastal Western Hemlock Zone",c(-123.1621265878, 49.9064665894)
"Anaphalis margaritacea","(L.) Benth. & Hook.",52833,"Plantae","Tracheophyta","Magnoliopsida","Asterales","",NA,"Asteraceae","Anaphalis",NA,"Anaphalis margaritacea","","species","iNaturalist","Observations","86581148","","https://www.inaturalist.org/observations/86581148","matt_youngg","",NA,"2021-07-10",2021,7,10,"Human Observation","",NA,NA,"British Columbia","Canada","CA",12,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"",NA,NA,NA,NA,NA,"Southern Dry Submaritime Coastal Western Hemlock Zone",c(-123.17453, 49.9080966667)
"Anaphalis margaritacea","(L.) Benth. & Hook.",52833,"Plantae","Tracheophyta","Magnoliopsida","Asterales","",NA,"Asteraceae","Anaphalis",NA,"Anaphalis margaritacea","","species","iNaturalist","Observations","130167514","","https://www.inaturalist.org/observations/130167514","jessiemcfadden","",NA,"2022-08-08",2022,8,8,"Human Observation","",NA,NA,"British Columbia","Canada","CA",64,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"",NA,NA,NA,NA,NA,"Southern Dry Submaritime Coastal Western Hemlock Zone",c(-123.15915, 49.9086833333)
"Anaphalis margaritacea","(L.) Benth. & Hook.",52833,"Plantae","Tracheophyta","Magnoliopsida","Asterales","",NA,"Asteraceae","Anaphalis",NA,"Anaphalis margaritacea","","species","iNaturalist","Observations","131343272","","https://www.inaturalist.org/observations/131343272","jessiemcfadden","",NA,"2022-08-17",2022,8,17,"Human Observation","",NA,NA,"British Columbia","Canada","CA",6000,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"",NA,NA,NA,NA,NA,"Southern Dry Submaritime Coastal Western Hemlock Zone",c(-123.1383528333, 49.984855)
"Anaphalis margaritacea","(L.) Benth. & Hook.",52833,"Plantae","Tracheophyta","Magnoliopsida","Asterales","",NA,"Asteraceae","Anaphalis",NA,"Anaphalis margaritacea","","species","iNaturalist","Observations","233804253","","https://www.inaturalist.org/observations/233804253","teagan_maclachlan","",NA,"2024-08-04",2024,8,4,"Human Observation","",NA,NA,"British Columbia","Canada","CA",11,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"",NA,NA,NA,NA,NA,"Southern Dry Submaritime Coastal Western Hemlock Zone",c(-123.1198583333, 49.9574)
"Anaphalis margaritacea","(L.) Benth. & Hook.",52833,"Plantae","Tracheophyta","Magnoliopsida","Asterales","",NA,"Asteraceae","Anaphalis",NA,"Anaphalis margaritacea","","species","iNaturalist","Observations","238365901","","https://www.inaturalist.org/observations/238365901","jacob_jpeg","",NA,"2024-08-27",2024,8,27,"Human Observation","",NA,NA,"British Columbia","Canada","CA",112,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"",NA,NA,NA,NA,NA,"Southern Dry Submaritime Coastal Western Hemlock Zone",c(-123.159575, 49.9639283333)
"Anemone parviflora","Michx.",158365,"Plantae","Tracheophyta","Magnoliopsida","Ranunculales","",NA,"Ranunculaceae","Anemone",NA,"Anemone parviflora","","species","UBC","UBCVascular","V34011","","15783FDE-4790-5F44-B259-9651B25932EF","F. Perry","s.n.",NA,"1913-07-01",1913,7,1,"PRESERVED_SPECIMEN","Garibaldi",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5",NA,"F. Perry",NA,NA,NA,NA,NA,"Southern Dry Submaritime Coastal Western Hemlock Zone",c(-123.151015762854, 49.9663768867129)
"Anemone parviflora","Michx.",158365,"Plantae","Tracheophyta","Magnoliopsida","Ranunculales","",NA,"Ranunculaceae","Anemone",NA,"Anemone parviflora","","species","UBC","UBCVascular","V238245","","2A6EA75D-76A9-0344-8A25-75D8372CFC6C","F. Perry","s.n.",NA,"1914-08-01",1914,8,1,"PRESERVED_SPECIMEN","Garibaldi",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5",NA,"F. Perry",NA,NA,NA,NA,NA,"Southern Dry Submaritime Coastal Western Hemlock Zone",c(-123.151015762854, 49.9663768867129)
"Anemone parviflora","Michx.",158365,"Plantae","Tracheophyta","Magnoliopsida","Ranunculales","",NA,"Ranunculaceae","Anemone",NA,"Anemone parviflora","","species","UBC","UBCVascular","V35997","","E641F9C2-ABFD-C94F-8530-94E5BFC58EAE","F. Perry","s.n.",NA,"1914-08-01",1914,8,1,"PRESERVED_SPECIMEN","Garibaldi District",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5",NA,"F. Perry",NA,NA,NA,NA,NA,"Southern Dry Submaritime Coastal Western Hemlock Zone",c(-123.151015762854, 49.9663768867129)
"Anemonoides grayi"," (Behr & Kellogg) Starod.",950609,"Plantae","Tracheophyta","Magnoliopsida","Ranunculales","",NA,"Ranunculaceae","Anemonoides",NA,"Anemonoides grayi","","species","iNaturalist","Observations","118988160","","https://www.inaturalist.org/observations/118988160","Joanna Gower","",NA,"2022-05-22",2022,5,22,"Human Observation","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4S5 (2019)",NA,"",NA,NA,NA,NA,NA,"Southern Dry Submaritime Coastal Western Hemlock Zone",c(-123.1534583333, 49.9062533333)
"Anemonoides grayi"," (Behr & Kellogg) Starod.",950609,"Plantae","Tracheophyta","Magnoliopsida","Ranunculales","",NA,"Ranunculaceae","Anemonoides",NA,"Anemonoides grayi","","species","iNaturalist","Observations","215425951","","https://www.inaturalist.org/observations/215425951","Regan Cross","",NA,"2024-05-12",2024,5,12,"Human Observation","",NA,NA,"British Columbia","Canada","CA",24,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4S5 (2019)",NA,"",NA,NA,NA,NA,NA,"Southern Dry Submaritime Coastal Western Hemlock Zone",c(-123.1556778333, 49.908725)
"Apocynum androsaemifolium","L.",47359,"Plantae","Tracheophyta","Magnoliopsida","Gentianales","",NA,"Apocynaceae","Apocynum",NA,"Apocynum androsaemifolium","","species","iNaturalist","Observations","82253496","","https://www.inaturalist.org/observations/82253496","Steve Ansell","",NA,"2021-06-07",2021,6,7,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",4,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"Steve Ansell",NA,NA,NA,NA,NA,"Southern Dry Submaritime Coastal Western Hemlock Zone",c(-123.176406, 49.898803)
"Apocynum androsaemifolium","L.",47359,"Plantae","Tracheophyta","Magnoliopsida","Gentianales","",NA,"Apocynaceae","Apocynum",NA,"Apocynum androsaemifolium","","species","iNaturalist","Observations","56593864","","https://www.inaturalist.org/observations/56593864","Joan Septembre","",NA,"2020-07-04",2020,7,4,"Human Observation","",NA,NA,"British Columbia","Canada","CA",251,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"",NA,NA,NA,NA,NA,"Southern Dry Submaritime Coastal Western Hemlock Zone",c(-123.176190173, 49.8999593172)
"Apocynum androsaemifolium","L.",47359,"Plantae","Tracheophyta","Magnoliopsida","Gentianales","",NA,"Apocynaceae","Apocynum",NA,"Apocynum androsaemifolium","","species","iNaturalist","Observations","82253496","","https://www.inaturalist.org/observations/82253496","Steve Ansell","",NA,"2021-06-07",2021,6,7,"Human Observation","",NA,NA,"British Columbia","Canada","CA",4,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"",NA,NA,NA,NA,NA,"Southern Dry Submaritime Coastal Western Hemlock Zone",c(-123.1764055556, 49.8988027778)
"Aquilegia formosa","Fisch. ex DC.",48244,"Plantae","Tracheophyta","Magnoliopsida","Ranunculales","",NA,"Ranunculaceae","Aquilegia",NA,"Aquilegia formosa","","species","iNaturalist","Observations","82253840","","https://www.inaturalist.org/observations/82253840","Steve Ansell","",NA,"2021-06-07",2021,6,7,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",4,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Steve Ansell",NA,NA,NA,NA,NA,"Southern Dry Submaritime Coastal Western Hemlock Zone",c(-123.175736, 49.900661)
"Aquilegia formosa","Fisch. ex DC.",48244,"Plantae","Tracheophyta","Magnoliopsida","Ranunculales","",NA,"Ranunculaceae","Aquilegia",NA,"Aquilegia formosa","","species","iNaturalist","Observations","82253259","","https://www.inaturalist.org/observations/82253259","Steve Ansell","",NA,"2021-06-07",2021,6,7,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",4,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Steve Ansell",NA,NA,NA,NA,NA,"Southern Dry Submaritime Coastal Western Hemlock Zone",c(-123.178536, 49.895992)
"Aquilegia formosa","Fisch. ex DC.",48244,"Plantae","Tracheophyta","Magnoliopsida","Ranunculales","",NA,"Ranunculaceae","Aquilegia",NA,"Aquilegia formosa","","species","iNaturalist","Observations","80402237","","https://www.inaturalist.org/observations/80402237","racheldufort","",NA,"2021-05-15",2021,5,15,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",282,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"racheldufort",NA,NA,NA,NA,NA,"Southern Dry Submaritime Coastal Western Hemlock Zone",c(-123.186189, 49.890396)
"Aquilegia formosa","Fisch. ex DC.",48244,"Plantae","Tracheophyta","Magnoliopsida","Ranunculales","",NA,"Ranunculaceae","Aquilegia",NA,"Aquilegia formosa","","species","iNaturalist","Observations","25858866","","https://www.inaturalist.org/observations/25858866","Jane Pendray","",NA,"2019-05-26",2019,5,26,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",488,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Jane Pendray",NA,NA,NA,NA,NA,"Southern Dry Submaritime Coastal Western Hemlock Zone",c(-123.174839, 49.896112)
"Aquilegia formosa","Fisch. ex DC.",48244,"Plantae","Tracheophyta","Magnoliopsida","Ranunculales","",NA,"Ranunculaceae","Aquilegia",NA,"Aquilegia formosa","","species","iNaturalist","Observations","122573997","","https://www.inaturalist.org/observations/122573997","Lyrae","",NA,"2022-06-13",2022,6,13,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Lyrae",NA,NA,NA,NA,NA,"Southern Dry Submaritime Coastal Western Hemlock Zone",c(-123.138884, 49.973737)
"Aquilegia formosa","Fisch. ex DC.",48244,"Plantae","Tracheophyta","Magnoliopsida","Ranunculales","",NA,"Ranunculaceae","Aquilegia",NA,"Aquilegia formosa","","species","iNaturalist","Observations","46930940","","https://www.inaturalist.org/observations/46930940","Andrea Werry","",NA,"2020-05-22",2020,5,22,"Human Observation","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"",NA,NA,NA,NA,NA,"Southern Dry Submaritime Coastal Western Hemlock Zone",c(-123.1635330997, 49.8819131997)
"Aquilegia formosa","Fisch. ex DC.",48244,"Plantae","Tracheophyta","Magnoliopsida","Ranunculales","",NA,"Ranunculaceae","Aquilegia",NA,"Aquilegia formosa","","species","iNaturalist","Observations","217170734","","https://www.inaturalist.org/observations/217170734","Daniella LoScerbo","",NA,"2024-05-20",2024,5,20,"Human Observation","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"",NA,NA,NA,NA,NA,"Southern Dry Submaritime Coastal Western Hemlock Zone",c(-123.1620027778, 49.905175)
"Aquilegia formosa","Fisch. ex DC.",48244,"Plantae","Tracheophyta","Magnoliopsida","Ranunculales","",NA,"Ranunculaceae","Aquilegia",NA,"Aquilegia formosa","","species","iNaturalist","Observations","48316914","","https://www.inaturalist.org/observations/48316914","Geric","",NA,"2020-05-19",2020,5,19,"Human Observation","",NA,NA,"British Columbia","Canada","CA",8,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"",NA,NA,NA,NA,NA,"Southern Dry Submaritime Coastal Western Hemlock Zone",c(-123.17565333, 49.90068333)
"Aquilegia formosa","Fisch. ex DC.",48244,"Plantae","Tracheophyta","Magnoliopsida","Ranunculales","",NA,"Ranunculaceae","Aquilegia",NA,"Aquilegia formosa","","species","iNaturalist","Observations","25858866","","https://www.inaturalist.org/observations/25858866","Jane Pendray","",NA,"2019-05-26",2019,5,26,"Human Observation","",NA,NA,"British Columbia","Canada","CA",488,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"",NA,NA,NA,NA,NA,"Southern Dry Submaritime Coastal Western Hemlock Zone",c(-123.1748388843, 49.8961121699)
"Aquilegia formosa","Fisch. ex DC.",48244,"Plantae","Tracheophyta","Magnoliopsida","Ranunculales","",NA,"Ranunculaceae","Aquilegia",NA,"Aquilegia formosa","","species","iNaturalist","Observations","80815005","","https://www.inaturalist.org/observations/80815005","Kayla Kerr","",NA,"2021-05-30",2021,5,30,"Human Observation","",NA,NA,"British Columbia","Canada","CA",9,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"",NA,NA,NA,NA,NA,"Southern Dry Submaritime Coastal Western Hemlock Zone",c(-123.17568805, 49.90072831)
"Aquilegia formosa","Fisch. ex DC.",48244,"Plantae","Tracheophyta","Magnoliopsida","Ranunculales","",NA,"Ranunculaceae","Aquilegia",NA,"Aquilegia formosa","","species","iNaturalist","Observations","165311262","","https://www.inaturalist.org/observations/165311262","Mike Lieuwen","",NA,"2023-06-03",2023,6,3,"Human Observation","",NA,NA,"British Columbia","Canada","CA",3599,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"",NA,NA,NA,NA,NA,"Southern Dry Submaritime Coastal Western Hemlock Zone",c(-123.1641479, 49.9309704)
"Aquilegia formosa","Fisch. ex DC.",48244,"Plantae","Tracheophyta","Magnoliopsida","Ranunculales","",NA,"Ranunculaceae","Aquilegia",NA,"Aquilegia formosa","","species","iNaturalist","Observations","82253259","","https://www.inaturalist.org/observations/82253259","Steve Ansell","",NA,"2021-06-07",2021,6,7,"Human Observation","",NA,NA,"British Columbia","Canada","CA",4,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"",NA,NA,NA,NA,NA,"Southern Dry Submaritime Coastal Western Hemlock Zone",c(-123.1785361111, 49.8959916667)
"Aquilegia formosa","Fisch. ex DC.",48244,"Plantae","Tracheophyta","Magnoliopsida","Ranunculales","",NA,"Ranunculaceae","Aquilegia",NA,"Aquilegia formosa","","species","iNaturalist","Observations","82253840","","https://www.inaturalist.org/observations/82253840","Steve Ansell","",NA,"2021-06-07",2021,6,7,"Human Observation","",NA,NA,"British Columbia","Canada","CA",4,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"",NA,NA,NA,NA,NA,"Southern Dry Submaritime Coastal Western Hemlock Zone",c(-123.1757361111, 49.9006611111)
"Aquilegia formosa","Fisch. ex DC.",48244,"Plantae","Tracheophyta","Magnoliopsida","Ranunculales","",NA,"Ranunculaceae","Aquilegia",NA,"Aquilegia formosa","","species","iNaturalist","Observations","80402237","","https://www.inaturalist.org/observations/80402237","racheldufort","",NA,"2021-05-15",2021,5,15,"Human Observation","",NA,NA,"British Columbia","Canada","CA",282,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"",NA,NA,NA,NA,NA,"Southern Dry Submaritime Coastal Western Hemlock Zone",c(-123.1861885108, 49.8903956877)
"Aquilegia formosa","Fisch. ex DC.",48244,"Plantae","Tracheophyta","Magnoliopsida","Ranunculales","",NA,"Ranunculaceae","Aquilegia",NA,"Aquilegia formosa","","species","iNaturalist","Observations","162503034","","https://www.inaturalist.org/observations/162503034","aprilblumberg","",NA,"2023-05-19",2023,5,19,"Human Observation","",NA,NA,"British Columbia","Canada","CA",4,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"",NA,NA,NA,NA,NA,"Southern Dry Submaritime Coastal Western Hemlock Zone",c(-123.1594462228, 49.8881218303)
"Aquilegia vulgaris","L.",51807,"Plantae","Tracheophyta","Magnoliopsida","Ranunculales","",NA,"Ranunculaceae","Aquilegia",NA,"Aquilegia vulgaris","","species","iNaturalist","Observations","221248893","","https://www.inaturalist.org/observations/221248893","Andrei Okunev","",NA,"2024-06-03",2024,6,3,"Human Observation","",NA,NA,"British Columbia","Canada","CA",5,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"exotic","SNA (2019)",NA,"",NA,NA,NA,NA,NA,"Southern Dry Submaritime Coastal Western Hemlock Zone",c(-123.15902717, 49.96127653)
"Aquilegia vulgaris","L.",51807,"Plantae","Tracheophyta","Magnoliopsida","Ranunculales","",NA,"Ranunculaceae","Aquilegia",NA,"Aquilegia vulgaris","","species","iNaturalist","Observations","25807154","","https://www.inaturalist.org/observations/25807154","mycoloni","",NA,"2019-05-26",2019,5,26,"Human Observation","",NA,NA,"British Columbia","Canada","CA",6,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"exotic","SNA (2019)",NA,"",NA,NA,NA,NA,NA,"Southern Dry Submaritime Coastal Western Hemlock Zone",c(-123.1567783142, 49.9598179203)
"Arctium minus","(Hill) Bernh.",59570,"Plantae","Tracheophyta","Magnoliopsida","Asterales","",NA,"Asteraceae","Arctium",NA,"Arctium minus","","species","iNaturalist","Observations","56180253","","https://www.inaturalist.org/observations/56180253","Eric B","",NA,"2020-08-02",2020,8,2,"Human Observation","",NA,NA,"British Columbia","Canada","CA",17,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"exotic","SNA (2001)",NA,"",NA,NA,NA,NA,NA,"Southern Dry Submaritime Coastal Western Hemlock Zone",c(-123.15295247, 49.98309922)
"Arctostaphylos × media","Greene",181436,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,"Ericaceae","Arctostaphylos",NA,"Arctostaphylos ","Arctostaphylos × media","hybrid","iNaturalist","Observations","100112271","","https://www.inaturalist.org/observations/100112271","Steve Ansell","",NA,"2021-10-31",2021,10,31,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",4,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4 (2015)",NA,"Steve Ansell",NA,NA,NA,NA,NA,"Southern Dry Submaritime Coastal Western Hemlock Zone",c(-123.175019, 49.907994)
