"scientificName","scientificNameAuthorship","taxonID","kingdom","phylum","class","order","suborder","infraorder","family","genus","subgenus","specificEpithet","infraspecificEpithet","taxonRank","institutionCode","collectionCode","catalogNumber","datasetName","occurrenceID","recordedBy","recordNumber","fieldNumber","eventDate","year","month","day","basisOfRecord","locality","locationRemarks","island","stateProvince","country","countryCode","coordinateUncertaintyInMeters","georeferencedBy","georeferenceVerificationStatus","georeferenceProtocol","georeferenceRemarks","habitat","verbatimDepth","verbatimElevation","occurrenceStatus","samplingProtocol","occurrenceRemarks","individualCount","sex","establishmentMeans","provincialStatus","nationalStatus","identifiedBy","identificationQualifier","identificationRemarks","previousIdentifications","bibliographicCitation","associatedReferences","DESC","geometry"
"Polystichum andersonii","M. Hopkins",143678,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales","",NA,"Dryopteridaceae","Polystichum",NA,"Polystichum andersonii","","species","iNaturalist","Observations","131970260","","https://www.inaturalist.org/observations/131970260","Steve Ansell","",NA,"2022-08-21",2022,8,21,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",10,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4 (2015)",NA,"Steve Ansell",NA,NA,NA,NA,NA,"Submontane Very Wet Maritime Coastal Western Hemlock Zone",c(-123.072387, 49.671971)
"Polystichum andersonii","M. Hopkins",143678,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales","",NA,"Dryopteridaceae","Polystichum",NA,"Polystichum andersonii","","species","iNaturalist","Observations","131964705","","https://www.inaturalist.org/observations/131964705","Steve Ansell","",NA,"2022-08-21",2022,8,21,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",10,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4 (2015)",NA,"Steve Ansell",NA,NA,NA,NA,NA,"Submontane Very Wet Maritime Coastal Western Hemlock Zone",c(-123.0721, 49.671334)
"Polystichum andersonii","M. Hopkins",143678,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales","",NA,"Dryopteridaceae","Polystichum",NA,"Polystichum andersonii","","species","iNaturalist","Observations","131968216","","https://www.inaturalist.org/observations/131968216","Steve Ansell","",NA,"2022-08-21",2022,8,21,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",4,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4 (2015)",NA,"Steve Ansell",NA,NA,NA,NA,NA,"Submontane Very Wet Maritime Coastal Western Hemlock Zone",c(-123.072556, 49.670975)
"Polystichum andersonii","M. Hopkins",143678,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales","",NA,"Dryopteridaceae","Polystichum",NA,"Polystichum andersonii","","species","iNaturalist","Observations","131967051","","https://www.inaturalist.org/observations/131967051","Steve Ansell","",NA,"2022-08-21",2022,8,21,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",5,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4 (2015)",NA,"Steve Ansell",NA,NA,NA,NA,NA,"Submontane Very Wet Maritime Coastal Western Hemlock Zone",c(-123.072511, 49.670811)
"Polystichum andersonii","M. Hopkins",143678,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales","",NA,"Dryopteridaceae","Polystichum",NA,"Polystichum andersonii","","species","iNaturalist","Observations","131968982","","https://www.inaturalist.org/observations/131968982","Steve Ansell","",NA,"2022-08-21",2022,8,21,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",10,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4 (2015)",NA,"Steve Ansell",NA,NA,NA,NA,NA,"Submontane Very Wet Maritime Coastal Western Hemlock Zone",c(-123.072783, 49.670995)
"Polystichum andersonii","M. Hopkins",143678,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales","",NA,"Dryopteridaceae","Polystichum",NA,"Polystichum andersonii","","species","iNaturalist","Observations","131967650","","https://www.inaturalist.org/observations/131967650","Steve Ansell","",NA,"2022-08-21",2022,8,21,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",10,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4 (2015)",NA,"Steve Ansell",NA,NA,NA,NA,NA,"Submontane Very Wet Maritime Coastal Western Hemlock Zone",c(-123.0725, 49.670817)
"Polystichum andersonii","M. Hopkins",143678,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales","",NA,"Dryopteridaceae","Polystichum",NA,"Polystichum andersonii","","species","iNaturalist","Observations","131965423","","https://www.inaturalist.org/observations/131965423","Steve Ansell","",NA,"2022-08-21",2022,8,21,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",10,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4 (2015)",NA,"Steve Ansell",NA,NA,NA,NA,NA,"Submontane Very Wet Maritime Coastal Western Hemlock Zone",c(-123.072504, 49.671147)
"Polystichum andersonii","M. Hopkins",143678,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales","",NA,"Dryopteridaceae","Polystichum",NA,"Polystichum andersonii","","species","iNaturalist","Observations","131965315","","https://www.inaturalist.org/observations/131965315","Steve Ansell","",NA,"2022-08-21",2022,8,21,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",10,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4 (2015)",NA,"Steve Ansell",NA,NA,NA,NA,NA,"Submontane Very Wet Maritime Coastal Western Hemlock Zone",c(-123.072532, 49.671117)
"Polystichum andersonii","M. Hopkins",143678,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales","",NA,"Dryopteridaceae","Polystichum",NA,"Polystichum andersonii","","species","iNaturalist","Observations","131965960","","https://www.inaturalist.org/observations/131965960","Steve Ansell","",NA,"2022-08-21",2022,8,21,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",10,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4 (2015)",NA,"Steve Ansell",NA,NA,NA,NA,NA,"Submontane Very Wet Maritime Coastal Western Hemlock Zone",c(-123.07254, 49.670783)
"Polystichum andersonii","M. Hopkins",143678,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales","",NA,"Dryopteridaceae","Polystichum",NA,"Polystichum andersonii","","species","iNaturalist","Observations","93108343","","https://www.inaturalist.org/observations/93108343","Diana Chomack","",NA,"2021-08-30",2021,8,30,"Human Observation","",NA,NA,"British Columbia","Canada","CA",175,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4 (2015)",NA,"",NA,NA,NA,NA,NA,"Submontane Very Wet Maritime Coastal Western Hemlock Zone",c(-123.0752598122, 49.6741149676)
"Polystichum andersonii","M. Hopkins",143678,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales","",NA,"Dryopteridaceae","Polystichum",NA,"Polystichum andersonii","","species","iNaturalist","Observations","131964467","","https://www.inaturalist.org/observations/131964467","Steve Ansell","",NA,"2022-08-21",2022,8,21,"Human Observation","",NA,NA,"British Columbia","Canada","CA",15,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4 (2015)",NA,"",NA,NA,NA,NA,NA,"Submontane Very Wet Maritime Coastal Western Hemlock Zone",c(-123.07215, 49.6713527778)
"Polystichum andersonii","M. Hopkins",143678,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales","",NA,"Dryopteridaceae","Polystichum",NA,"Polystichum andersonii","","species","iNaturalist","Observations","131964705","","https://www.inaturalist.org/observations/131964705","Steve Ansell","",NA,"2022-08-21",2022,8,21,"Human Observation","",NA,NA,"British Columbia","Canada","CA",10,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4 (2015)",NA,"",NA,NA,NA,NA,NA,"Submontane Very Wet Maritime Coastal Western Hemlock Zone",c(-123.0720999044, 49.6713339402)
"Polystichum andersonii","M. Hopkins",143678,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales","",NA,"Dryopteridaceae","Polystichum",NA,"Polystichum andersonii","","species","iNaturalist","Observations","131965315","","https://www.inaturalist.org/observations/131965315","Steve Ansell","",NA,"2022-08-21",2022,8,21,"Human Observation","",NA,NA,"British Columbia","Canada","CA",10,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4 (2015)",NA,"",NA,NA,NA,NA,NA,"Submontane Very Wet Maritime Coastal Western Hemlock Zone",c(-123.0725324669, 49.6711170855)
"Polystichum andersonii","M. Hopkins",143678,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales","",NA,"Dryopteridaceae","Polystichum",NA,"Polystichum andersonii","","species","iNaturalist","Observations","131965423","","https://www.inaturalist.org/observations/131965423","Steve Ansell","",NA,"2022-08-21",2022,8,21,"Human Observation","",NA,NA,"British Columbia","Canada","CA",10,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4 (2015)",NA,"",NA,NA,NA,NA,NA,"Submontane Very Wet Maritime Coastal Western Hemlock Zone",c(-123.0725036888, 49.6711473081)
"Polystichum andersonii","M. Hopkins",143678,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales","",NA,"Dryopteridaceae","Polystichum",NA,"Polystichum andersonii","","species","iNaturalist","Observations","131965960","","https://www.inaturalist.org/observations/131965960","Steve Ansell","",NA,"2022-08-21",2022,8,21,"Human Observation","",NA,NA,"British Columbia","Canada","CA",10,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4 (2015)",NA,"",NA,NA,NA,NA,NA,"Submontane Very Wet Maritime Coastal Western Hemlock Zone",c(-123.0725403256, 49.6707829859)
"Polystichum andersonii","M. Hopkins",143678,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales","",NA,"Dryopteridaceae","Polystichum",NA,"Polystichum andersonii","","species","iNaturalist","Observations","131967051","","https://www.inaturalist.org/observations/131967051","Steve Ansell","",NA,"2022-08-21",2022,8,21,"Human Observation","",NA,NA,"British Columbia","Canada","CA",5,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4 (2015)",NA,"",NA,NA,NA,NA,NA,"Submontane Very Wet Maritime Coastal Western Hemlock Zone",c(-123.0725111111, 49.6708111111)
"Polystichum andersonii","M. Hopkins",143678,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales","",NA,"Dryopteridaceae","Polystichum",NA,"Polystichum andersonii","","species","iNaturalist","Observations","131967650","","https://www.inaturalist.org/observations/131967650","Steve Ansell","",NA,"2022-08-21",2022,8,21,"Human Observation","",NA,NA,"British Columbia","Canada","CA",10,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4 (2015)",NA,"",NA,NA,NA,NA,NA,"Submontane Very Wet Maritime Coastal Western Hemlock Zone",c(-123.0725002389, 49.6708174465)
"Polystichum andersonii","M. Hopkins",143678,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales","",NA,"Dryopteridaceae","Polystichum",NA,"Polystichum andersonii","","species","iNaturalist","Observations","131968216","","https://www.inaturalist.org/observations/131968216","Steve Ansell","",NA,"2022-08-21",2022,8,21,"Human Observation","",NA,NA,"British Columbia","Canada","CA",4,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4 (2015)",NA,"",NA,NA,NA,NA,NA,"Submontane Very Wet Maritime Coastal Western Hemlock Zone",c(-123.0725555556, 49.670975)
"Polystichum andersonii","M. Hopkins",143678,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales","",NA,"Dryopteridaceae","Polystichum",NA,"Polystichum andersonii","","species","iNaturalist","Observations","131968982","","https://www.inaturalist.org/observations/131968982","Steve Ansell","",NA,"2022-08-21",2022,8,21,"Human Observation","",NA,NA,"British Columbia","Canada","CA",10,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4 (2015)",NA,"",NA,NA,NA,NA,NA,"Submontane Very Wet Maritime Coastal Western Hemlock Zone",c(-123.072782709, 49.6709952222)
"Polystichum andersonii","M. Hopkins",143678,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales","",NA,"Dryopteridaceae","Polystichum",NA,"Polystichum andersonii","","species","iNaturalist","Observations","131970260","","https://www.inaturalist.org/observations/131970260","Steve Ansell","",NA,"2022-08-21",2022,8,21,"Human Observation","",NA,NA,"British Columbia","Canada","CA",10,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4 (2015)",NA,"",NA,NA,NA,NA,NA,"Submontane Very Wet Maritime Coastal Western Hemlock Zone",c(-123.0723874145, 49.6719705932)
"Polystichum munitum","(Kaulf.) C. Presl",47751,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales","",NA,"Dryopteridaceae","Polystichum",NA,"Polystichum munitum","","species","iNaturalist","Observations","62576072","","https://www.inaturalist.org/observations/62576072","Rand Rudland","",NA,"2020-10-14",2020,10,14,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",6,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Rand Rudland",NA,NA,NA,NA,NA,"Submontane Very Wet Maritime Coastal Western Hemlock Zone",c(-123.494851, 49.511119)
"Polystichum munitum","(Kaulf.) C. Presl",47751,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales","",NA,"Dryopteridaceae","Polystichum",NA,"Polystichum munitum","","species","iNaturalist","Observations","131962926","","https://www.inaturalist.org/observations/131962926","Steve Ansell","",NA,"2022-08-21",2022,8,21,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",25,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Steve Ansell",NA,NA,NA,NA,NA,"Submontane Very Wet Maritime Coastal Western Hemlock Zone",c(-123.089656, 49.690362)
"Polystichum munitum","(Kaulf.) C. Presl",47751,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales","",NA,"Dryopteridaceae","Polystichum",NA,"Polystichum munitum","","species","iNaturalist","Observations","131965751","","https://www.inaturalist.org/observations/131965751","Steve Ansell","",NA,"2022-08-21",2022,8,21,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",15,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Steve Ansell",NA,NA,NA,NA,NA,"Submontane Very Wet Maritime Coastal Western Hemlock Zone",c(-123.072442, 49.671019)
"Polystichum munitum","(Kaulf.) C. Presl",47751,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales","",NA,"Dryopteridaceae","Polystichum",NA,"Polystichum munitum","","species","iNaturalist","Observations","180143824","","https://www.inaturalist.org/observations/180143824","Harry Hill","",NA,"2020-04-26",2020,4,26,"Human Observation","",NA,NA,"British Columbia","Canada","CA",16,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"",NA,NA,NA,NA,NA,"Submontane Very Wet Maritime Coastal Western Hemlock Zone",c(-123.4953833333, 49.511545)
"Polystichum munitum","(Kaulf.) C. Presl",47751,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales","",NA,"Dryopteridaceae","Polystichum",NA,"Polystichum munitum","","species","iNaturalist","Observations","209941540","","https://www.inaturalist.org/observations/209941540","Harry Hill","",NA,"2024-04-26",2024,4,26,"Human Observation","",NA,NA,"British Columbia","Canada","CA",9,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"",NA,NA,NA,NA,NA,"Submontane Very Wet Maritime Coastal Western Hemlock Zone",c(-123.49492, 49.5113833333)
"Polystichum munitum","(Kaulf.) C. Presl",47751,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales","",NA,"Dryopteridaceae","Polystichum",NA,"Polystichum munitum","","species","iNaturalist","Observations","241232950","","https://www.inaturalist.org/observations/241232950","Joanna Gower","",NA,"2024-09-08",2024,9,8,"Human Observation","",NA,NA,"British Columbia","Canada","CA",15,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"",NA,NA,NA,NA,NA,"Submontane Very Wet Maritime Coastal Western Hemlock Zone",c(-122.9705116667, 49.7199533333)
"Polystichum munitum","(Kaulf.) C. Presl",47751,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales","",NA,"Dryopteridaceae","Polystichum",NA,"Polystichum munitum","","species","iNaturalist","Observations","62576072","","https://www.inaturalist.org/observations/62576072","Rand Rudland","",NA,"2020-10-14",2020,10,14,"Human Observation","",NA,NA,"British Columbia","Canada","CA",6,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"",NA,NA,NA,NA,NA,"Submontane Very Wet Maritime Coastal Western Hemlock Zone",c(-123.4948506571, 49.5111192263)
"Polystichum munitum","(Kaulf.) C. Presl",47751,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales","",NA,"Dryopteridaceae","Polystichum",NA,"Polystichum munitum","","species","iNaturalist","Observations","109122161","","https://www.inaturalist.org/observations/109122161","Robyn Hanson","",NA,"2022-03-20",2022,3,20,"Human Observation","",NA,NA,"British Columbia","Canada","CA",30,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"",NA,NA,NA,NA,NA,"Submontane Very Wet Maritime Coastal Western Hemlock Zone",c(-123.5085883333, 49.5646533333)
"Polystichum munitum","(Kaulf.) C. Presl",47751,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales","",NA,"Dryopteridaceae","Polystichum",NA,"Polystichum munitum","","species","iNaturalist","Observations","119308677","","https://www.inaturalist.org/observations/119308677","Steve Ansell","",NA,"2022-05-28",2022,5,28,"Human Observation","",NA,NA,"British Columbia","Canada","CA",25,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"",NA,NA,NA,NA,NA,"Submontane Very Wet Maritime Coastal Western Hemlock Zone",c(-123.3269972222, 49.90215)
"Polystichum munitum","(Kaulf.) C. Presl",47751,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales","",NA,"Dryopteridaceae","Polystichum",NA,"Polystichum munitum","","species","iNaturalist","Observations","131962926","","https://www.inaturalist.org/observations/131962926","Steve Ansell","",NA,"2022-08-21",2022,8,21,"Human Observation","",NA,NA,"British Columbia","Canada","CA",25,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"",NA,NA,NA,NA,NA,"Submontane Very Wet Maritime Coastal Western Hemlock Zone",c(-123.0896564779, 49.6903617918)
"Polystichum munitum","(Kaulf.) C. Presl",47751,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales","",NA,"Dryopteridaceae","Polystichum",NA,"Polystichum munitum","","species","iNaturalist","Observations","131965751","","https://www.inaturalist.org/observations/131965751","Steve Ansell","",NA,"2022-08-21",2022,8,21,"Human Observation","",NA,NA,"British Columbia","Canada","CA",15,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"",NA,NA,NA,NA,NA,"Submontane Very Wet Maritime Coastal Western Hemlock Zone",c(-123.0724416667, 49.6710194444)
"Prosartes hookeri","Torr.",51071,"Plantae","Tracheophyta","Liliopsida","Liliales","",NA,"Liliaceae","Prosartes",NA,"Prosartes hookeri","","species","iNaturalist","Observations","119303760","","https://www.inaturalist.org/observations/119303760","Steve Ansell","",NA,"2022-05-28",2022,5,28,"Human Observation","",NA,NA,"British Columbia","Canada","CA",20,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"",NA,NA,NA,NA,NA,"Submontane Very Wet Maritime Coastal Western Hemlock Zone",c(-123.3270333333, 49.9030416667)
"Prunus emarginata","(Douglas ex Hook.) D. Dietr.",63905,"Plantae","Tracheophyta","Magnoliopsida","Rosales","",NA,"Rosaceae","Prunus",NA,"Prunus emarginata","","species","iNaturalist","Observations","194114347","","https://www.inaturalist.org/observations/194114347","Rand Rudland","",NA,"2023-12-16",2023,12,16,"Human Observation","",NA,NA,"British Columbia","Canada","CA",4,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"",NA,NA,NA,NA,NA,"Submontane Very Wet Maritime Coastal Western Hemlock Zone",c(-123.4936693719, 49.5133686114)
"Pseudotsuga menziesii var. menziesii","(Mirb.) Franco",48256,"Plantae","Tracheophyta","Pinopsida","Pinales","",NA,"Pinaceae","Pseudotsuga",NA,"Pseudotsuga menziesii","menziesii","varietas","iNaturalist","Observations","101118118","","https://www.inaturalist.org/observations/101118118","Steve Ansell","",NA,"2021-11-13",2021,11,13,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",25,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"Steve Ansell",NA,NA,NA,NA,NA,"Submontane Very Wet Maritime Coastal Western Hemlock Zone",c(-123.326447, 49.900169)
"Pseudotsuga menziesii var. menziesii","(Mirb.) Franco",48256,"Plantae","Tracheophyta","Pinopsida","Pinales","",NA,"Pinaceae","Pseudotsuga",NA,"Pseudotsuga menziesii","menziesii","varietas","iNaturalist","Observations","194113195","","https://www.inaturalist.org/observations/194113195","Rand Rudland","",NA,"2023-12-16",2023,12,16,"Human Observation","",NA,NA,"British Columbia","Canada","CA",38,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"",NA,NA,NA,NA,NA,"Submontane Very Wet Maritime Coastal Western Hemlock Zone",c(-123.4913870575, 49.519761962)
"Pseudotsuga menziesii var. menziesii","(Mirb.) Franco",48256,"Plantae","Tracheophyta","Pinopsida","Pinales","",NA,"Pinaceae","Pseudotsuga",NA,"Pseudotsuga menziesii","menziesii","varietas","iNaturalist","Observations","101118118","","https://www.inaturalist.org/observations/101118118","Steve Ansell","",NA,"2021-11-13",2021,11,13,"Human Observation","",NA,NA,"British Columbia","Canada","CA",25,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"",NA,NA,NA,NA,NA,"Submontane Very Wet Maritime Coastal Western Hemlock Zone",c(-123.3264472222, 49.9001694444)
"Pteridium aquilinum var. pubescens","(L.) Kuhn",52684,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales","",NA,"Dennstaedtiaceae","Pteridium",NA,"Pteridium aquilinum","pubescens","varietas","iNaturalist","Observations","131965146","","https://www.inaturalist.org/observations/131965146","Steve Ansell","",NA,"2022-08-21",2022,8,21,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",15,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"Steve Ansell",NA,NA,NA,NA,NA,"Submontane Very Wet Maritime Coastal Western Hemlock Zone",c(-123.072272, 49.671272)
"Pteridium aquilinum var. pubescens","(L.) Kuhn",52684,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales","",NA,"Dennstaedtiaceae","Pteridium",NA,"Pteridium aquilinum","pubescens","varietas","iNaturalist","Observations","194114328","","https://www.inaturalist.org/observations/194114328","Rand Rudland","",NA,"2023-12-16",2023,12,16,"Human Observation","",NA,NA,"British Columbia","Canada","CA",4,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"",NA,NA,NA,NA,NA,"Submontane Very Wet Maritime Coastal Western Hemlock Zone",c(-123.4936876148, 49.5133426137)
"Pteridium aquilinum var. pubescens","(L.) Kuhn",52684,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales","",NA,"Dennstaedtiaceae","Pteridium",NA,"Pteridium aquilinum","pubescens","varietas","iNaturalist","Observations","131965146","","https://www.inaturalist.org/observations/131965146","Steve Ansell","",NA,"2022-08-21",2022,8,21,"Human Observation","",NA,NA,"British Columbia","Canada","CA",15,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"",NA,NA,NA,NA,NA,"Submontane Very Wet Maritime Coastal Western Hemlock Zone",c(-123.0722722222, 49.6712722222)
"Ranunculus repens","L.",48229,"Plantae","Tracheophyta","Magnoliopsida","Ranunculales","",NA,"Ranunculaceae","Ranunculus",NA,"Ranunculus repens","","species","iNaturalist","Observations","175243330","","https://www.inaturalist.org/observations/175243330","inatter","",NA,"2023-07-26",2023,7,26,"Human Observation","",NA,NA,"British Columbia","Canada","CA",99,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"exotic","SNA (2001)",NA,"",NA,NA,NA,NA,NA,"Submontane Very Wet Maritime Coastal Western Hemlock Zone",c(-123.0675007683, 49.6675162158)
"Reynoutria japonica","Houtt.",914922,"Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","",NA,"Polygonaceae","Reynoutria",NA,"Reynoutria japonica","","species","iNaturalist","Observations","172906826","","https://www.inaturalist.org/observations/172906826","Sonia Landwehr","",NA,"2023-06-08",2023,6,8,"Human Observation","",NA,NA,"British Columbia","Canada","CA",4,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"exotic","SNA (2019)",NA,"",NA,NA,NA,NA,NA,"Submontane Very Wet Maritime Coastal Western Hemlock Zone",c(-123.1570888333, 49.6252866667)
"Reynoutria japonica","Houtt.",914922,"Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","",NA,"Polygonaceae","Reynoutria",NA,"Reynoutria japonica","","species","iNaturalist","Observations","172907037","","https://www.inaturalist.org/observations/172907037","Sonia Landwehr","",NA,"2023-06-15",2023,6,15,"Human Observation","",NA,NA,"British Columbia","Canada","CA",5,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"exotic","SNA (2019)",NA,"",NA,NA,NA,NA,NA,"Submontane Very Wet Maritime Coastal Western Hemlock Zone",c(-123.1476278333, 49.6244383333)
"Rhododendron menziesii","Craven",553849,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,"Ericaceae","Rhododendron",NA,"Rhododendron menziesii","","species","iNaturalist","Observations","125472108","","https://www.inaturalist.org/observations/125472108","Lyrae","",NA,"2022-06-26",2022,6,26,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2019)",NA,"Lyrae",NA,NA,NA,NA,NA,"Submontane Very Wet Maritime Coastal Western Hemlock Zone",c(-123.52873, 49.50069)
"Rhododendron menziesii","Craven",553849,"Plantae","Tracheophyta","Magnoliopsida","Ericales","",NA,"Ericaceae","Rhododendron",NA,"Rhododendron menziesii","","species","iNaturalist","Observations","125472108","","https://www.inaturalist.org/observations/125472108","Lyrae","",NA,"2022-06-26",2022,6,26,"Human Observation","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2019)",NA,"",NA,NA,NA,NA,NA,"Submontane Very Wet Maritime Coastal Western Hemlock Zone",c(-123.5287301997, 49.5006896)
"Ribes bracteosum","Dougl.",78852,"Plantae","Tracheophyta","Magnoliopsida","Saxifragales","",NA,"Grossulariaceae","Ribes",NA,"Ribes bracteosum","","species","iNaturalist","Observations","124659628","","https://www.inaturalist.org/observations/124659628","Shaan Aroeste","",NA,"2022-07-02",2022,7,2,"Human Observation","",NA,NA,"British Columbia","Canada","CA",15,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"exotic","S5 (2015)",NA,"",NA,NA,NA,NA,NA,"Submontane Very Wet Maritime Coastal Western Hemlock Zone",c(-122.9653385974, 49.7168242361)
"Rosa nutkana ssp. nutkana","C. Presl",78883,"Plantae","Tracheophyta","Magnoliopsida","Rosales","",NA,"Rosaceae","Rosa",NA,"Rosa nutkana","nutkana","subspecies","iNaturalist","Observations","80787082","","https://www.inaturalist.org/observations/80787082","Lou D","",NA,"2021-05-29",2021,5,29,"Human Observation","",NA,NA,"British Columbia","Canada","CA",137,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5",NA,"",NA,NA,NA,NA,NA,"Submontane Very Wet Maritime Coastal Western Hemlock Zone",c(-123.4929974377, 49.5139913782)
