scientificName,scientificNameAuthorship,commonName,kingdom,phylum,subphylum,superclass,class,subclass,superorder,order,suborder,infraorder,superfamily,family,subfamily,tribe,genus,species,variety,subspecies,hybrid,nameStatus,iNaturalistTaxonId,iNaturalistTaxonName,linkName,residencyStatus,FLAG,source_file,source_code,linkTaxonID,genus_species,commonName_rankings,provincial_status,Prov Status Review Date,bc_list,national_status,COSEWIC Date,SARA Schedule,SARA_status,SARA Date,match_pass,matched_on_source_field,matched_on_ranking_field,matched_value_source,matched_value_ranking,report_group,report_supergroup.x,report_detail.x,report_supergroup.y,report_detail.y,report_supergroup,report_detail
Dipalta serpentina,Osten Sacken,NA,Animalia,Arthropoda,Hexapoda,NA,Insecta,Pterygota,NA,Diptera,Brachycera,Orthorrhapha,Asiloidea,Bombyliidae,Anthracinae,Villini,Dipalta,serpentina,NA,NA,NA,accepted,259622,Dipalta serpentina,Dipalta serpentina,NA,NA,Howe_Sound_terrestrial_arthropods_reviewed.csv,SRC_TERR_INVERTS,NA,Dipalta serpentina,NA,S3,Jul 2016,Not Reviewed,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Dipalta serpentina,Dipalta serpentina,TERRESTRIAL INVERTS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Pseudomasaris marginalis,Cresson,NA,Animalia,Arthropoda,Hexapoda,NA,Insecta,Pterygota,NA,Hymenoptera,Apocrita,Aculeata,Vespoidea,Vespidae,Masarinae,Masarini,Pseudomasaris,marginalis,NA,NA,NA,accepted,888707,Pseudomasaris marginalis,Pseudomasaris marginalis,NA,NA,Howe_Sound_terrestrial_arthropods_reviewed.csv,SRC_TERR_INVERTS,NA,Pseudomasaris marginalis,a pollen wasp,S3,Jun 2017,Not Reviewed,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Pseudomasaris marginalis,Pseudomasaris marginalis,TERRESTRIAL INVERTS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Cyrtopogon dubius,Williston,NA,Animalia,Arthropoda,Hexapoda,NA,Insecta,Pterygota,NA,Diptera,Brachycera,Orthorrhapha,Asiloidea,Asilidae,Brachyrhopalinae,Cyrtopogonini,Cyrtopogon,dubius,NA,NA,NA,accepted,1128230,Cyrtopogon dubius,Cyrtopogon dubius,NA,NA,Howe_Sound_terrestrial_arthropods_reviewed.csv,SRC_TERR_INVERTS,NA,Cyrtopogon dubius,Cascade Bandit,S3,Apr 2019,Not Reviewed,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Cyrtopogon dubius,Cyrtopogon dubius,TERRESTRIAL INVERTS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Pennisetia marginatum,NA,Raspberry Crown Borer,Animalia,Arthropoda,Hexapoda,NA,Insecta,Pterygota,NA,Lepidoptera,NA,NA,Sesioidea,Sesiidae,Tinthiinae,Pennisetiini,Pennisetia,marginatum,NA,NA,NA,accepted,477881,Pennisetia marginatum,Pennisetia marginatum,NA,NA,Howe_Sound_terrestrial_arthropods_reviewed.csv,SRC_TERR_INVERTS,NA,Pennisetia marginatum,Raspberry Crown Borer Moth,S3?,Mar 2020,Blue,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Pennisetia marginatum,Pennisetia marginatum,TERRESTRIAL INVERTS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Argyrotaenia provana,NA,NA,Animalia,Arthropoda,Hexapoda,NA,Insecta,Pterygota,NA,Lepidoptera,NA,NA,Tortricoidea,Tortricidae,Tortricinae,Archipini,Argyrotaenia,provana,NA,NA,NA,accepted,477638,Argyrotaenia provana,Argyrotaenia provana,NA,NA,Howe_Sound_terrestrial_arthropods_reviewed.csv,SRC_TERR_INVERTS,NA,Argyrotaenia provana,a tortricid moth,S3?,Mar 2020,Blue,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Argyrotaenia provana,Argyrotaenia provana,TERRESTRIAL INVERTS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Pyrausta perrubralis,NA,NA,Animalia,Arthropoda,Hexapoda,NA,Insecta,Pterygota,NA,Lepidoptera,NA,NA,Pyraloidea,Crambidae,Pyraustinae,Pyraustini,Pyrausta,perrubralis,NA,NA,NA,accepted,326104,Pyrausta perrubralis,Pyrausta perrubralis,NA,NA,Howe_Sound_terrestrial_arthropods_reviewed.csv,SRC_TERR_INVERTS,NA,Pyrausta perrubralis,a crambid snout moth,S3?,Mar 2020,Blue,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Pyrausta perrubralis,Pyrausta perrubralis,TERRESTRIAL INVERTS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Lithophane amanda,NA,Amanda's Pinion,Animalia,Arthropoda,Hexapoda,NA,Insecta,Pterygota,NA,Lepidoptera,NA,NA,Noctuoidea,Noctuidae,Noctuinae,Xylenini,Lithophane,amanda,NA,NA,NA,accepted,223977,Lithophane amanda,Lithophane amanda,NA,NA,Howe_Sound_terrestrial_arthropods_reviewed.csv,SRC_TERR_INVERTS,NA,Lithophane amanda,Amanda's Pinion Moth,S3S4,Mar 2020,Not Reviewed,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Lithophane amanda,Lithophane amanda,TERRESTRIAL INVERTS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Andrena columbiana,NA,British Columbia Miner Bee,Animalia,Arthropoda,Hexapoda,NA,Insecta,Pterygota,NA,Hymenoptera,Apocrita,Aculeata,Apoidea,Andrenidae,Andreninae,Andrenini,Andrena,columbiana,NA,NA,NA,accepted,459005,Andrena columbiana,Andrena columbiana,NA,NA,Howe_Sound_terrestrial_arthropods_reviewed.csv,SRC_TERR_INVERTS,NA,Andrena columbiana,NA,S3S4,Jul 2016,Not Reviewed,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Andrena columbiana,Andrena columbiana,TERRESTRIAL INVERTS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Sorhagenia nimbosus,NA,Coffeeberry Midrib Gall Moth,Animalia,Arthropoda,Hexapoda,NA,Insecta,Pterygota,NA,Lepidoptera,NA,NA,Gelechioidea,Cosmopterigidae,Chrysopeleiinae,NA,Sorhagenia,nimbosus,NA,NA,NA,accepted,1252858,Sorhagenia nimbosus,Sorhagenia nimbosus,NA,NA,Howe_Sound_terrestrial_arthropods_reviewed.csv,SRC_TERR_INVERTS,NA,Sorhagenia nimbosus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TERRESTRIAL INVERTS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Argia emma,Kennedy,Emma's Dancer,Animalia,Arthropoda,Hexapoda,NA,Insecta,Pterygota,NA,Odonata,Zygoptera,NA,Coenagrionoidea,Coenagrionidae,NA,NA,Argia,emma,NA,NA,NA,accepted,94542,Argia emma,Argia emma,NA,NA,Howe_Sound_terrestrial_arthropods_reviewed.csv,SRC_TERR_INVERTS,NA,Argia emma,Emma's Dancer,S3S4,Mar 2023,Blue,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Argia emma,Argia emma,TERRESTRIAL INVERTS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Cameraria gaultheriella,NA,gaultheria leafminer moth,Animalia,Arthropoda,Hexapoda,NA,Insecta,Pterygota,NA,Lepidoptera,NA,NA,Gracillarioidea,Gracillariidae,Lithocolletinae,NA,Cameraria,gaultheriella,NA,NA,NA,accepted,477825,Cameraria gaultheriella,Cameraria gaultheriella,NA,NA,Howe_Sound_terrestrial_arthropods_reviewed.csv,SRC_TERR_INVERTS,NA,Cameraria gaultheriella,a gracillariid moth,S3S4,Mar 2020,Blue,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Cameraria gaultheriella,Cameraria gaultheriella,TERRESTRIAL INVERTS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Eriocrania semipurpurella,NA,Purplish Birch-miner Moth,Animalia,Arthropoda,Hexapoda,NA,Insecta,Pterygota,NA,Lepidoptera,NA,NA,Eriocranioidea,Eriocraniidae,NA,NA,Eriocrania,semipurpurella,NA,NA,NA,accepted,219469,Eriocrania semipurpurella,Eriocrania semipurpurella,NA,NA,Howe_Sound_terrestrial_arthropods_reviewed.csv,SRC_TERR_INVERTS,NA,Eriocrania semipurpurella,Purplish Birch-miner Moth,S3S4,Mar 2020,Blue,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Eriocrania semipurpurella,Eriocrania semipurpurella,TERRESTRIAL INVERTS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Coelioxys rufitarsis,NA,Red-footed Cuckoo Leafcutter,Animalia,Arthropoda,Hexapoda,NA,Insecta,Pterygota,NA,Hymenoptera,Apocrita,Aculeata,Apoidea,Megachilidae,Megachilinae,Megachilini,Coelioxys,rufitarsis,NA,NA,NA,accepted,626642,Coelioxys rufitarsis,Coelioxys rufitarsis,NA,NA,Howe_Sound_terrestrial_arthropods_reviewed.csv,SRC_TERR_INVERTS,NA,Coelioxys rufitarsis,NA,S3S4,Jul 2016,Not Reviewed,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Coelioxys rufitarsis,Coelioxys rufitarsis,TERRESTRIAL INVERTS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Holcocera chalcofrontella,NA,Sumac Micromoth,Animalia,Arthropoda,Hexapoda,NA,Insecta,Pterygota,NA,Lepidoptera,NA,NA,Gelechioidea,Blastobasidae,Holcocerinae,Holcocerini,Holcocera,chalcofrontella,NA,NA,NA,accepted,221398,Holcocera chalcofrontella,Holcocera chalcofrontella,NA,NA,Howe_Sound_terrestrial_arthropods_reviewed.csv,SRC_TERR_INVERTS,NA,Holcocera chalcofrontella,Sumac Micromoth,S3S4,Mar 2020,Blue,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Holcocera chalcofrontella,Holcocera chalcofrontella,TERRESTRIAL INVERTS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Annaphila diva,NA,White Annaphila,Animalia,Arthropoda,Hexapoda,NA,Insecta,Pterygota,NA,Lepidoptera,NA,NA,Noctuoidea,Noctuidae,Stiriinae,Annaphilini,Annaphila,diva,NA,NA,NA,accepted,321239,Annaphila diva,Annaphila diva,NA,NA,Howe_Sound_terrestrial_arthropods_reviewed.csv,SRC_TERR_INVERTS,NA,Annaphila diva,NA,S3S4,Mar 2020,Not Reviewed,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Annaphila diva,Annaphila diva,TERRESTRIAL INVERTS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Anhimella perbrunnea,NA,NA,Animalia,Arthropoda,Hexapoda,NA,Insecta,Pterygota,NA,Lepidoptera,NA,NA,Noctuoidea,Noctuidae,Noctuinae,Eriopygini,Anhimella,perbrunnea,NA,NA,NA,accepted,213626,Anhimella perbrunnea,Anhimella perbrunnea,NA,NA,Howe_Sound_terrestrial_arthropods_reviewed.csv,SRC_TERR_INVERTS,NA,Anhimella perbrunnea,NA,S3S4,Mar 2020,Not Reviewed,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Anhimella perbrunnea,Anhimella perbrunnea,TERRESTRIAL INVERTS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Cychrus tuberculatus,NA,NA,Animalia,Arthropoda,Hexapoda,NA,Insecta,Pterygota,NA,Coleoptera,Adephaga,NA,Caraboidea,Carabidae,Carabinae,Cychrini,Cychrus,tuberculatus,NA,NA,NA,accepted,217958,Cychrus tuberculatus,Cychrus tuberculatus,NA,NA,Howe_Sound_terrestrial_arthropods_reviewed.csv,SRC_TERR_INVERTS,NA,Cychrus tuberculatus,A Ground Beetle,S3S4,Mar 2023,Blue,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Cychrus tuberculatus,Cychrus tuberculatus,TERRESTRIAL INVERTS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Epinotia lomonana,NA,NA,Animalia,Arthropoda,Hexapoda,NA,Insecta,Pterygota,NA,Lepidoptera,NA,NA,Tortricoidea,Tortricidae,Olethreutinae,Eucosmini,Epinotia,lomonana,NA,NA,NA,accepted,219335,Epinotia lomonana,Epinotia lomonana,NA,NA,Howe_Sound_terrestrial_arthropods_reviewed.csv,SRC_TERR_INVERTS,NA,Epinotia lomonana,NA,S3S4,Mar 2020,Blue,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Epinotia lomonana,Epinotia lomonana,TERRESTRIAL INVERTS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Eupithecia johnstoni,NA,NA,Animalia,Arthropoda,Hexapoda,NA,Insecta,Pterygota,NA,Lepidoptera,NA,NA,Geometroidea,Geometridae,Larentiinae,Eupitheciini,Eupithecia,johnstoni,NA,NA,NA,accepted,219807,Eupithecia johnstoni,Eupithecia johnstoni,NA,NA,Howe_Sound_terrestrial_arthropods_reviewed.csv,SRC_TERR_INVERTS,NA,Eupithecia johnstoni,NA,S3S4,Mar 2020,Not Reviewed,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Eupithecia johnstoni,Eupithecia johnstoni,TERRESTRIAL INVERTS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Lithophane dilatocula,NA,NA,Animalia,Arthropoda,Hexapoda,NA,Insecta,Pterygota,NA,Lepidoptera,NA,NA,Noctuoidea,Noctuidae,Noctuinae,Xylenini,Lithophane,dilatocula,NA,NA,NA,accepted,223980,Lithophane dilatocula,Lithophane dilatocula,NA,NA,Howe_Sound_terrestrial_arthropods_reviewed.csv,SRC_TERR_INVERTS,NA,Lithophane dilatocula,NA,S3S4,Mar 2020,Not Reviewed,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Lithophane dilatocula,Lithophane dilatocula,TERRESTRIAL INVERTS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Sympistis heliophila,NA,NA,Animalia,Arthropoda,Hexapoda,NA,Insecta,Pterygota,NA,Lepidoptera,NA,NA,Noctuoidea,Noctuidae,Oncocnemidinae,NA,Sympistis,heliophila,NA,NA,NA,accepted,232082,Sympistis heliophila,Sympistis heliophila,NA,NA,Howe_Sound_terrestrial_arthropods_reviewed.csv,SRC_TERR_INVERTS,NA,Sympistis heliophila,NA,S3S4,Mar 2020,Not Reviewed,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Sympistis heliophila,Sympistis heliophila,TERRESTRIAL INVERTS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Pristoceuthophilus celatus,"Scudder, S.H",NA,Animalia,Arthropoda,Hexapoda,NA,Insecta,Pterygota,NA,Orthoptera,Ensifera,Tettigoniidea,Rhaphidophoroidea,Rhaphidophoridae,Ceuthophilinae,Pristoceuthophilini,Pristoceuthophilus,celatus,NA,NA,NA,accepted,228730,Pristoceuthophilus celatus,Pristoceuthophilus celatus,NA,NA,Howe_Sound_terrestrial_arthropods_reviewed.csv,SRC_TERR_INVERTS,NA,Pristoceuthophilus celatus,Cave Cricket,S3S4,Mar 2015,Not Reviewed,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Pristoceuthophilus celatus,Pristoceuthophilus celatus,TERRESTRIAL INVERTS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Parnassius clodius claudianus,Stichel,Claudianus Parnassian,Animalia,Arthropoda,Hexapoda,NA,Insecta,Pterygota,NA,Lepidoptera,NA,NA,Papilionoidea,Papilionidae,Parnassiinae,Parnassiini,Parnassius,clodius,NA,Parnassius clodius claudianus,NA,accepted,237652,Parnassius clodius claudianus,Parnassius clodius claudianus,NA,NA,Howe_Sound_terrestrial_arthropods_reviewed.csv,SRC_TERR_INVERTS,NA,Parnassius clodius,"Clodius Parnassian, claudianus subspecies",S3S4,Feb 2023,Blue,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Parnassius clodius claudianus,Parnassius clodius claudianus,TERRESTRIAL INVERTS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Parnassius clodius pseudogallatinus,Bryk,False Gallatin Parnassian,Animalia,Arthropoda,Hexapoda,NA,Insecta,Pterygota,NA,Lepidoptera,NA,NA,Papilionoidea,Papilionidae,Parnassiinae,Parnassiini,Parnassius,clodius,NA,Parnassius clodius pseudogallatinus,NA,accepted,237653,Parnassius clodius pseudogallatinus,Parnassius clodius pseudogallatinus,NA,NA,Howe_Sound_terrestrial_arthropods_reviewed.csv,SRC_TERR_INVERTS,NA,Parnassius clodius,"Clodius Parnassian, pseudogallatinus supspecies",S3S4,Feb 2023,Blue,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Parnassius clodius pseudogallatinus,Parnassius clodius pseudogallatinus,TERRESTRIAL INVERTS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Sympetrum vicinum,Hagen,Autumn Meadowhawk,Animalia,Arthropoda,Hexapoda,NA,Insecta,Pterygota,NA,Odonata,Anisoptera,NA,Libelluloidea,Libellulidae,NA,NA,Sympetrum,vicinum,NA,NA,NA,accepted,68139,Sympetrum vicinum,Sympetrum vicinum,NA,NA,Howe_Sound_terrestrial_arthropods_reviewed.csv,SRC_TERR_INVERTS,NA,Sympetrum vicinum,Autumn Meadowhawk,S3S4,Mar 2023,Blue,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Sympetrum vicinum,Sympetrum vicinum,TERRESTRIAL INVERTS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Pachydiplax longipennis,Burmeister,Blue Dasher,Animalia,Arthropoda,Hexapoda,NA,Insecta,Pterygota,NA,Odonata,Anisoptera,NA,Libelluloidea,Libellulidae,NA,NA,Pachydiplax,longipennis,NA,NA,NA,accepted,59774,Pachydiplax longipennis,Pachydiplax longipennis,NA,NA,Howe_Sound_terrestrial_arthropods_reviewed.csv,SRC_TERR_INVERTS,NA,Pachydiplax longipennis,Blue Dasher,S4S5,Mar 2023,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Pachydiplax longipennis,Pachydiplax longipennis,TERRESTRIAL INVERTS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Erythemis collocata,Hagen,Western Pondhawk,Animalia,Arthropoda,Hexapoda,NA,Insecta,Pterygota,NA,Odonata,Anisoptera,NA,Libelluloidea,Libellulidae,NA,NA,Erythemis,collocata,NA,NA,NA,accepted,85408,Erythemis collocata,Erythemis collocata,NA,NA,Howe_Sound_terrestrial_arthropods_reviewed.csv,SRC_TERR_INVERTS,NA,Erythemis collocata,Western Pondhawk,S4,Mar 2023,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Erythemis collocata,Erythemis collocata,TERRESTRIAL INVERTS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Bombus flavidus,NA,Yellowish Cuckoo Bumble bee,Animalia,Arthropoda,Hexapoda,NA,Insecta,Pterygota,NA,Hymenoptera,Apocrita,Aculeata,Apoidea,Apidae,Apinae,Bombini,Bombus,flavidus,NA,NA,NA,unaccepted,541839,Bombus flavidus,Bombus flavidus,NA,NA,Howe_Sound_terrestrial_arthropods_reviewed.csv,SRC_TERR_INVERTS,NA,Bombus flavidus,Fernald's Cuckoo Bumblebee,S3S4,Dec 2016,Blue,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Bombus flavidus,Bombus flavidus,TERRESTRIAL INVERTS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Lithomoia germana,Morrison,American Brindle Moth,Animalia,Arthropoda,Hexapoda,NA,Insecta,Pterygota,NA,Lepidoptera,NA,NA,Noctuoidea,Noctuidae,Noctuinae,Xylenini,Lithomoia,germana,NA,NA,NA,accepted,223974,Lithomoia germana,Lithomoia germana,NA,NA,Howe_Sound_terrestrial_arthropods_reviewed.csv,SRC_TERR_INVERTS,NA,Lithomoia germana,American Brindle Moth,S3S4,Mar 2020,Not Reviewed,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Lithomoia germana,Lithomoia germana,TERRESTRIAL INVERTS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Dolichovespula albida,Staden,Arctic Yellowjacket,Animalia,Arthropoda,Hexapoda,NA,Insecta,Pterygota,NA,Hymenoptera,Apocrita,Aculeata,Vespoidea,Vespidae,Vespinae,NA,Dolichovespula,albida,NA,NA,NA,accepted,332310,Dolichovespula albida,Dolichovespula albida,NA,NA,Howe_Sound_terrestrial_arthropods_reviewed.csv,SRC_TERR_INVERTS,NA,Dolichovespula albida,Arctic Yellowjacket,S3S4,Jun 2017,Not Reviewed,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Dolichovespula albida,Dolichovespula albida,TERRESTRIAL INVERTS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Lacinipolia cuneata,Grote,Cuneate Arches Moth,Animalia,Arthropoda,Hexapoda,NA,Insecta,Pterygota,NA,Lepidoptera,NA,NA,Noctuoidea,Noctuidae,Noctuinae,Eriopygini,Lacinipolia,cuneata,NA,NA,NA,accepted,222582,Lacinipolia cuneata,Lacinipolia cuneata,NA,NA,Howe_Sound_terrestrial_arthropods_reviewed.csv,SRC_TERR_INVERTS,NA,Lacinipolia cuneata,Cuneate Arches Moth,S3S4,Mar 2020,Not Reviewed,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Lacinipolia cuneata,Lacinipolia cuneata,TERRESTRIAL INVERTS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Pero honestaria,Walker,Honest Pero Moth,Animalia,Arthropoda,Hexapoda,NA,Insecta,Pterygota,NA,Lepidoptera,NA,NA,Geometroidea,Geometridae,Ennominae,Odontoperini,Pero,honestaria,NA,NA,NA,accepted,208110,Pero honestaria,Pero honestaria,NA,NA,Howe_Sound_terrestrial_arthropods_reviewed.csv,SRC_TERR_INVERTS,NA,Pero honestaria,Honest Pero Moth,S3S4,Mar 2020,Not Reviewed,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Pero honestaria,Pero honestaria,TERRESTRIAL INVERTS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Abrostola urentis,Guenée,Spectacled Nettle Moth,Animalia,Arthropoda,Hexapoda,NA,Insecta,Pterygota,NA,Lepidoptera,NA,NA,Noctuoidea,Noctuidae,Plusiinae,Abrostolini,Abrostola,urentis,NA,NA,NA,accepted,212190,Abrostola urentis,Abrostola urentis,NA,NA,Howe_Sound_terrestrial_arthropods_reviewed.csv,SRC_TERR_INVERTS,NA,Abrostola urentis,Spectacled Nettle Moth,S3S4,Mar 2020,Not Reviewed,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Abrostola urentis,Abrostola urentis,TERRESTRIAL INVERTS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Xanthorhoe lacustrata,Guenée,Toothed Brown Carpet,Animalia,Arthropoda,Hexapoda,NA,Insecta,Pterygota,NA,Lepidoptera,NA,NA,Geometroidea,Geometridae,Larentiinae,Xanthorhoini,Xanthorhoe,lacustrata,NA,NA,NA,accepted,205036,Xanthorhoe lacustrata,Xanthorhoe lacustrata,NA,NA,Howe_Sound_terrestrial_arthropods_reviewed.csv,SRC_TERR_INVERTS,NA,Xanthorhoe lacustrata,Toothed Brown Carpet Moth,S5?,Mar 2020,Yellow,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Xanthorhoe lacustrata,Xanthorhoe lacustrata,TERRESTRIAL INVERTS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
Homorthodes hanhami,Barnes & McDunnough,NA,Animalia,Arthropoda,Hexapoda,NA,Insecta,Pterygota,NA,Lepidoptera,NA,NA,Noctuoidea,Noctuidae,Noctuinae,Eriopygini,Homorthodes,hanhami,NA,NA,NA,accepted,221480,Homorthodes hanhami,Homorthodes hanhami,NA,NA,Howe_Sound_terrestrial_arthropods_reviewed.csv,SRC_TERR_INVERTS,NA,Homorthodes hanhami,NA,S3S4,Mar 2020,Not Reviewed,NA,NA,NA,NA,NA,PASS_1_EXACT_SCIENTIFICNAME,scientificName,taxonName,Homorthodes hanhami,Homorthodes hanhami,TERRESTRIAL INVERTS,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA,TERRESTRIAL WILDLIFE,NA
