scientificName,scientificNameAuthorship,commonName,kingdom,phylum,subphylum,superclass,class,subclass,superorder,order,suborder,infraorder,superfamily,family,subfamily,tribe,genus,species,variety,subspecies,hybrid,nameStatus,iNaturalistTaxonId,iNaturalistTaxonName,linkName,residencyStatus,FLAG
Salicornia virginica,(Standley) A.J. Scott,Virginia Glasswort,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Caryophyllales,,,,Amaranthaceae,Salicornioideae,Salicornieae,Salicornia,virginica,,,,unaccepted,78930,Salicornia depressa,Salicornia depressa,NA,
Salix arctica,Pall.,arctic willow,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Malpighiales,,,,Salicaceae,,,Salix,arctica,,,,accepted,67799,Salix arctica,Salix arctica,NA,
Salix barclayi,Andersson,Barclay's Willow,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Malpighiales,,,,Salicaceae,,,Salix,barclayi,,,,accepted,168319,Salix barclayi,Salix barclayi,NA,
Salix commutata,Bebb,Undergreen Willow,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Malpighiales,,,,Salicaceae,,,Salix,commutata,,,,accepted,168327,Salix commutata,Salix commutata,NA,
Salix discolor,Muhl.,pussy willow,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Malpighiales,,,,Salicaceae,,,Salix,discolor,,,,accepted,54844,Salix discolor,Salix discolor,NA,
Salix hookeriana,Barratt ex Hook.,coastal willow,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Malpighiales,,,,Salicaceae,,,Salix,hookeriana,,,,accepted,78941,Salix hookeriana,Salix hookeriana,NA,
Salix lasiandra var. lasiandra,Muhl. (Benth.) A.E. Murray,Pacific Willow,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Malpighiales,,,,Salicaceae,,,Salix,lasiandra,lasiandra,,,accepted,81358,Salix lasiandra lasiandra,Salix lasiandra lasiandra; Salix lasiandra lasiandra,NA,
Salix nivalis,Hook.,snow willow,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Malpighiales,,,,Salicaceae,,,Salix,nivalis,,,,accepted,78948,Salix nivalis,Salix nivalis,NA,
Salix purpurea,L.,Purple Willow,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Malpighiales,,,,Salicaceae,,,Salix,purpurea,,,,accepted,54849,Salix purpurea,Salix purpurea,NA,
Salix scouleriana,Barratt ex Hook.,Scouler's willow,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Malpighiales,,,,Salicaceae,,,Salix,scouleriana,,,,accepted,71076,Salix scouleriana,Salix scouleriana,NA,
Salix sitchensis,Sanson ex Bong.,Sitka willow,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Malpighiales,,,,Salicaceae,,,Salix,sitchensis,,,,accepted,61100,Salix sitchensis,Salix sitchensis,NA,
Salvia rosmarinus,Spenn.,Rosemary,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,,Lamiaceae,Nepetoideae,Mentheae,Salvia,rosmarinus,,,,accepted,636795,Salvia rosmarinus,Salvia rosmarinus,NA,
Sambucus racemosa var. arborescens,(Torr. & A. Gray) A. Gray,Coastal Red Elder,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Dipsacales,,,,Viburnaceae,,,Sambucus,racemosa,arborescens,,,accepted,543175,Sambucus racemosa arborescens,Sambucus racemosa arborescens,NA,
Sanguisorba minor,Scop.,Fodder Burnet,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Rosoideae,Agrimonieae,Sanguisorba,minor,,,,accepted,,Sanguisorba minor,Sanguisorba minor,NA,!
Sanguisorba officinalis,L.,Great burnet,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Rosoideae,Agrimonieae,Sanguisorba,officinalis,,,,accepted,64549,Sanguisorba officinalis,Sanguisorba officinalis,NA,
Sanguisorba stipulata,L.,Sitka burnet,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Rosoideae,Agrimonieae,Sanguisorba,stipulata,,,,accepted,782906,Sanguisorba stipulata,Sanguisorba stipulata,NA,
Sanicula crassicaulis,Poepp ex DC,Pacific Sanicle,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Apiales,,,,Apiaceae,Saniculoideae,Saniculeae,Sanicula,crassicaulis,,,,accepted,53201,Sanicula crassicaulis,Sanicula crassicaulis,NA,
Saponaria officinalis,L.,common soapwort,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Caryophyllales,,,,Caryophyllaceae,Caryophylloideae,Caryophylleae,Saponaria,officinalis,,,,accepted,56154,Saponaria officinalis,Saponaria officinalis,NA,
Sarracenia purpurea ssp. purpurea,L.,northern purple pitcher plant,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,,Sarraceniaceae,,,Sarracenia,purpurea,,purpurea,,accepted,181907,Sarracenia purpurea purpurea,Sarracenia purpurea purpurea,,!
Saxifraga bronchialis ssp. austromontana,Wiegand,Yellow-spot Saxifrage,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Saxifragales,,,,Saxifragaceae,,Saxifrageae,Saxifraga,bronchialis,,austromontana,,accepted,238406,Saxifraga bronchialis austromontana,Saxifraga bronchialis austromontana,NA,
Saxifraga cespitosa,L.,tufted saxifrage,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Saxifragales,,,,Saxifragaceae,,Saxifrageae,Saxifraga,cespitosa,,,,accepted,78985,Saxifraga cespitosa,Saxifraga cespitosa,NA,
Saxifraga mertensiana,Bong.,wood saxifrage,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Saxifragales,,,,Saxifragaceae,,Saxifrageae,Saxifraga,mertensiana,,,,accepted,68218,Saxifraga mertensiana,Saxifraga mertensiana,NA,
Sceptridium multifidum,(S.G.Gmel.) Tagawa,leathery grapefern,Plantae,Tracheophyta,,,Polypodiopsida,Ophioglossidae,,Ophioglossales,,,,Ophioglossaceae,Botrychioideae,,Sceptridium,multifidum,,,,unaccepted,78990,Sceptridium multifidum,Sceptridium multifidum,NA,
Scheuchzeria palustris,L.,rannoch-rush,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Alismatales,,,,Scheuchzeriaceae,,,Scheuchzeria,palustris,,,,accepted,78991,Scheuchzeria palustris,Scheuchzeria palustris,NA,
Schoenoplectus acutus,(Muhl. ex. Bigelow) A. Löve & D. Löve,hardstem bulrush,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Schoenoplectieae,Schoenoplectus,acutus,,,,accepted,59205,Schoenoplectus acutus,Schoenoplectus acutus,NA,
Schoenoplectus pungens var. longispicatus,(Vahl) Palla,common three-square bulrush,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Schoenoplectieae,Schoenoplectus,pungens,longispicatus,,,accepted,81362,Schoenoplectus pungens longispicatus,Schoenoplectus pungens,NA,
Schoenoplectus subterminalis,(Torr.) Soják,water bulrush,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Schoenoplectieae,Schoenoplectus,subterminalis,,,,accepted,78997,Schoenoplectus subterminalis,Schoenoplectus subterminalis,NA,
Schoenoplectus tabernaemontani,(C.C. Gmel.) Palla,soft-stemmed bulrush,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Schoenoplectieae,Schoenoplectus,tabernaemontani,,,,accepted,78998,Schoenoplectus tabernaemontani,Schoenoplectus tabernaemontani,NA,
Scirpus atrocinctus,Fernald,Black-girdle Bulrush,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Scirpeae,Scirpus,atrocinctus,,,,accepted,168640,Scirpus atrocinctus,Scirpus atrocinctus,NA,
Scirpus cyperinus,(L.) Kunth,woolgrass,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Scirpeae,Scirpus,cyperinus,,,,accepted,79002,Scirpus cyperinus,Scirpus cyperinus,NA,
Scirpus microcarpus,J. Presl & C. Presl.,Panicled Bulrush,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Cyperaceae,Cyperoideae,Scirpeae,Scirpus,microcarpus,,,,accepted,59068,Scirpus microcarpus,Scirpus microcarpus,NA,
Scorzoneroides autumnalis,(L.) Moench.,Autumn Hawkbit,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,,Asteraceae,Cichorioideae,Cichorieae,Scorzoneroides,autumnalis,,,,accepted,204167,Scorzoneroides autumnalis,Scorzoneroides autumnalis,NA,
Scutellaria lateriflora,L.,side-flowering skullcap,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,,Lamiaceae,Scutellarioideae,,Scutellaria,lateriflora,,,,accepted,79017,Scutellaria lateriflora,Scutellaria lateriflora,NA,
Secale cereale,L.,rye,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Poaceae,Pooideae,Triticeae,Secale,cereale,,,,accepted,79021,Secale cereale,Secale cereale,NA,
Securigera varia,L.,purple crownvetch,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Fabales,,,,Fabaceae,Faboideae,Loteae,Securigera,varia,,,,accepted,127186,Securigera varia,Securigera varia,NA,
Sedum acre,L.,Biting Stonecrop,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Saxifragales,,,,Crassulaceae,Sempervivoideae,Sedeae,Sedum,acre,,,,accepted,55734,Sedum acre,Sedum acre,NA,
Sedum album,L.,white stonecrop,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Saxifragales,,,,Crassulaceae,Sempervivoideae,Sedeae,Sedum,album,,,,accepted,79025,Sedum album,Sedum album,NA,
Sedum divergens,S. Watson,Pacific stonecrop,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Saxifragales,,,,Crassulaceae,Sempervivoideae,Sedeae,Sedum,divergens,,,,accepted,61155,Sedum divergens,Sedum divergens,NA,
Sedum lanceolatum var. nesioticum,nesioticum,Island Stonecrop,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Saxifragales,,,,Crassulaceae,Sempervivoideae,Sedeae,Sedum,lanceolatum,nesioticum,,,accepted,238479,Sedum lanceolatum nesioticum,Sedum lanceolatum nesioticum,NA,
Sedum oreganum,Nutt.,Oregon Stonecrop,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Saxifragales,,,,Crassulaceae,Sempervivoideae,Sedeae,Sedum,oreganum,,,,accepted,79030,Sedum oreganum,Sedum oreganum,NA,
Sedum sexangulare,L.,Tasteless Stonecrop,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Saxifragales,,,,Crassulaceae,Sempervivoideae,Sedeae,Sedum,sexangulare,,,,accepted,168750,Sedum sexangulare,Sedum sexangulare,NA,
Sedum spathulifolium,Hook.,Broad-leaved Stonecrop,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Saxifragales,,,,Crassulaceae,Sempervivoideae,Sedeae,Sedum,spathulifolium,,,,accepted,58886,Sedum spathulifolium,Sedum spathulifolium,NA,
Selaginella wallacei,Hieron,Wallace's spikemoss,Plantae,Tracheophyta,,,Lycopodiopsida,,,Selaginellales,,,,Selaginellaceae,,,Selaginella,wallacei,,,,accepted,63875,Selaginella wallacei,Selaginella wallacei,NA,
Senecio fremontii var. fremontii,Torr. & A. Gray,dwarf mountain ragwort,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,,Asteraceae,Asteroideae,Senecioneae,Senecio,fremontii,fremontii,,,accepted,81364,Senecio fremontii fremontii,Senecio fremontii fremontii,NA,
Senecio lugens,Richardson,Black-tip Groundsel,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,,Asteraceae,Asteroideae,Senecioneae,Senecio,lugens,,,,accepted,168819,Senecio lugens,Senecio lugens,NA,
Senecio sylvaticus,L.,Heath Groundsel,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,,Asteraceae,Asteroideae,Senecioneae,Senecio,sylvaticus,,,,accepted,53210,Senecio sylvaticus,Senecio sylvaticus,NA,
Senecio triangularis,Hooker,Arrowleaf Senecio,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,,Asteraceae,Asteroideae,Senecioneae,Senecio,triangularis,,,,accepted,79055,Senecio triangularis,Senecio triangularis,NA,
Senecio viscosus,L.,Sticky Groundsel,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,,Asteraceae,Asteroideae,Senecioneae,Senecio,viscosus,,,,accepted,126892,Senecio viscosus,Senecio viscosus,NA,
Senecio vulgaris,L.,common groundsel,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,,Asteraceae,Asteroideae,Senecioneae,Senecio,vulgaris,,,,accepted,53211,Senecio vulgaris,Senecio vulgaris,NA,
Sequoia sempervirens,(D. Don) Endl.,coast redwood,Plantae,Tracheophyta,,,Pinopsida,,,Pinales,,,,Cupressaceae,Sequoioideae,,Sequoia,sempervirens,,,,accepted,47372,Sequoia sempervirens,Sequoia sempervirens,NA,
Sequoiadendron giganteum,(Lindl.) J. Buchh.,giant sequoia,Plantae,Tracheophyta,,,Pinopsida,,,Pinales,,,,Cupressaceae,Sequoioideae,,Sequoiadendron,giganteum,,,,accepted,59567,Sequoiadendron giganteum,Sequoiadendron giganteum,NA,
Setaria pumila ssp. pumila,(Poir.) Roem. & Shult.,Yellow bristle grass,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Poaceae,Panicoideae,Paniceae,Setaria,pumila,,pumila,,accepted,80195,Setaria pumila pumila,Setaria pumila,NA,
Setaria viridis,(L.) P.Beauv.,Green Bristle Grass,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Poaceae,Panicoideae,Paniceae,Setaria,viridis,,,,accepted,79070,Setaria viridis,Setaria viridis,NA,
Shepherdia canadensis,(L.) Nutt.,Canadian buffalo-berry,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Elaeagnaceae,,,Shepherdia,canadensis,,,,accepted,79072,Shepherdia canadensis,Shepherdia canadensis,NA,
Sibbaldia procumbens,L.,creeping sibbaldia,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Rosoideae,Potentilleae,Sibbaldia,procumbens,,,,accepted,79076,Sibbaldia procumbens,Sibbaldia procumbens,NA,
Sidalcea hendersonii,S. Watson,Henderson's Checker-mallow,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Malvales,,,,Malvaceae,Malvoideae,Malveae,Sidalcea,hendersonii,,,,accepted,168942,Sidalcea hendersonii,Sidalcea hendersonii,NA,
Silene × hampeana,Meusel & K. Werner,Hybrid Campion,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Caryophyllales,,,,Caryophyllaceae,Caryophylloideae,Sileneae,Silene,,,,Silene × hampeana,accepted,171119,Silene × hampeana,Silene × hampeana,NA,
Silene acaulis,(L.) Jacq.,Moss Campion,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Caryophyllales,,,,Caryophyllaceae,Caryophylloideae,Sileneae,Silene,acaulis,,,,accepted,68886,Silene acaulis,Silene acaulis,NA,
Silene coronaria,(L.) Desr.,Rose campion,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Caryophyllales,,,,Caryophyllaceae,Caryophylloideae,Sileneae,Silene,coronaria,,,,accepted,485191,Silene coronaria,Silene coronaria,NA,
Silene dioica,(L.) Clairv.,red campion,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Caryophyllales,,,,Caryophyllaceae,Caryophylloideae,Sileneae,Silene,dioica,,,,accepted,55759,Silene dioica,Silene dioica,NA,
Silene flos-cuculi,(L.) Greuter & Burdet,ragged-robin,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Caryophyllales,,,,Caryophyllaceae,Caryophylloideae,Sileneae,Silene,flos-cuculi,,,,accepted,740984,Silene flos-cuculi,Silene flos-cuculi,NA,
Silene latifolia,Poir.,white campion,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Caryophyllales,,,,Caryophyllaceae,Caryophylloideae,Sileneae,Silene,latifolia,,,,accepted,79109,Silene latifolia,Silene latifolia,NA,
Silene menziesii,Hook.,Menzies' Catchfly,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Caryophyllales,,,,Caryophyllaceae,Caryophylloideae,Sileneae,Silene,menziesii,,,,accepted,79111,Silene menziesii,Silene menziesii,NA,
Silene parryi,(S. Watson) C.L. Hitchc. & Maguire,Parry's Campion,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Caryophyllales,,,,Caryophyllaceae,Caryophylloideae,Sileneae,Silene,parryi,,,,accepted,143681,Silene parryi,Silene parryi,NA,
Silene vulgaris,(Moench) Garcke,bladder campion,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Caryophyllales,,,,Caryophyllaceae,Caryophylloideae,Sileneae,Silene,vulgaris,,,,accepted,55721,Silene vulgaris,Silene vulgaris,NA,
Silybum marianum,(L.) Gaertn.,milk thistle,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,,Asteraceae,Carduoideae,Cardueae,Silybum,marianum,,,,accepted,52586,Silybum marianum,Silybum marianum,NA,
Sisymbrium officinale,(L.) Scop.,Hedge mustard,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Brassicales,,,,Brassicaceae,Brassicoideae,Sisymbrieae,Sisymbrium,officinale,,,,accepted,53266,Sisymbrium officinale,Sisymbrium officinale,NA,
Sium suave,Walter,water parsnip,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Apiales,,,,Apiaceae,Apioideae,Oenantheae,Sium,suave,,,,accepted,79131,Sium suave,Sium suave,NA,
Solanum americanum,Mill.,American black nightshade,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Solanales,,,,Solanaceae,Solanoideae,Solaneae,Solanum,americanum,,,,accepted,59035,Solanum americanum,Solanum americanum,NA,
Solanum dulcamara,L.,bittersweet nightshade,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Solanales,,,,Solanaceae,Solanoideae,Solaneae,Solanum,dulcamara,,,,accepted,55620,Solanum dulcamara,Solanum dulcamara,NA,
Solanum emulans,Raf.,eastern black nightshade,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Solanales,,,,Solanaceae,Solanoideae,Solaneae,Solanum,emulans,,,,accepted,1038940,Solanum emulans,Solanum emulans,NA,
Solanum nigrum,L.,black nightshade,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Solanales,,,,Solanaceae,Solanoideae,Solaneae,Solanum,nigrum,,,,accepted,79141,Solanum nigrum,Solanum nigrum,NA,
Solidago canadensis,L.,Canada goldenrod,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,,Asteraceae,Asteroideae,Astereae,Solidago,canadensis,,,,accepted,67808,Solidago canadensis,Solidago canadensis,NA,
Solidago elongata,Nutt.,west coast Canada goldenrod,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,,Asteraceae,Asteroideae,Astereae,Solidago,elongata,,,,accepted,79150,Solidago elongata,Solidago elongata,NA,
Solidago lepida,DC.,Elegant Goldenrod,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,,Asteraceae,Asteroideae,Astereae,Solidago,lepida,,,,accepted,79152,Solidago lepida,Solidago lepida,NA,
Solidago multiradiata,Aiton,northern goldenrod,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,,Asteraceae,Asteroideae,Astereae,Solidago,multiradiata,,,,accepted,79153,Solidago multiradiata,Solidago multiradiata,NA,
Solidago rugosa var. rugosa,Mill.,wrinkleleaf goldenrod,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,,Asteraceae,Asteroideae,Astereae,Solidago,rugosa,rugosa,,,accepted,238581,Solidago rugosa rugosa,Solidago rugosa rugosa; Solidago rugosa,NA,
Solidago simplex var. nana,(A.Gray) G.S.Ringius,alpine goldenrod,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,,Asteraceae,Asteroideae,Astereae,Solidago,simplex,nana,,,accepted,243003,Solidago simplex nana,Solidago simplex,NA,
Solidago simplex var. simplex,Kunth,sticky goldenrod,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,,Asteraceae,Asteroideae,Astereae,Solidago,simplex,simplex,,,accepted,238582,Solidago simplex simplex,Solidago simplex simplex,NA,
Sonchus arvensis ssp. arvensis,L.,glandular field sowthistle,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,,Asteraceae,Cichorioideae,Cichorieae,Sonchus,arvensis,,arvensis,,accepted,80219,Sonchus arvensis arvensis,Sonchus arvensis arvensis,NA,
Sonchus asper,(L.) Hill.,prickly sowthistle,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,,Asteraceae,Cichorioideae,Cichorieae,Sonchus,asper,,,,accepted,53269,Sonchus asper,Sonchus asper,NA,
Sonchus oleraceus,L.,Common Sow-thistle,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,,Asteraceae,Cichorioideae,Cichorieae,Sonchus,oleraceus,,,,accepted,53294,Sonchus oleraceus,Sonchus oleraceus,NA,
Sorbus aucuparia,L.,European mountain ash,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Amygdaloideae,Maleae,Sorbus,aucuparia,,,,accepted,56063,Sorbus aucuparia,Sorbus aucuparia,NA,
Sorbus scopulina,Greene,Greene's mountain ash,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Amygdaloideae,Maleae,Sorbus,scopulina,,,,unaccepted,79159,Sorbus scopulina,Sorbus scopulina,NA,
Sorbus sitchensis var. grayi,M. Roem.,Gray's Mountain Ash,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Amygdaloideae,Maleae,Sorbus,sitchensis,grayi,,,accepted,81376,Sorbus sitchensis grayi,Sorbus sitchensis grayi; Sorbus sitchensis grayi; Sorbus sitchensis grayi; Sorbus sitchensis grayi,NA,
Sorbus sitchensis var. sitchensis,M. Roem.,Sitka Mountain-ash,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Amygdaloideae,Maleae,Sorbus,sitchensis,sitchensis,,,accepted,48545,Sorbus sitchensis sitchensis,Sorbus sitchensis sitchensis,NA,
Sparganium angustifolium,Michx.,Narrow-leaved Bur-reed,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Typhaceae,,,Sparganium,angustifolium,,,,accepted,79161,Sparganium angustifolium,Sparganium angustifolium,NA,
Sparganium emersum,Rehmann,unbranched bur-reed,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Typhaceae,,,Sparganium,emersum,,,,accepted,62575,Sparganium emersum,Sparganium emersum,NA,
Sparganium natans,L.,Small Bur-reed,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,,Typhaceae,,,Sparganium,natans,,,,accepted,79162,Sparganium natans,Sparganium natans,NA,
Spergula arvensis,L.,Corn spurrey,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Caryophyllales,,,,Caryophyllaceae,,Sperguleae,Spergula,arvensis,,,,accepted,57005,Spergula arvensis,Spergula arvensis,NA,
Spergularia canadensis var. occidentalis,(Pers.) G.Don,western sand-spurrey,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Caryophyllales,,,,Caryophyllaceae,,Sperguleae,Spergularia,canadensis,occidentalis,,,accepted,81378,Spergularia canadensis occidentalis,Spergularia canadensis occidentalis,NA,
Spergularia macrotheca var. macrotheca,(Hornem.) Heynh.,Beach Sandspurry,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Caryophyllales,,,,Caryophyllaceae,,Sperguleae,Spergularia,macrotheca,macrotheca,,,accepted,61474,Spergularia macrotheca macrotheca,Spergularia macrotheca,NA,
Spergularia marina,J. & K. Presl,Saltmarsh Sand Spurry,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Caryophyllales,,,,Caryophyllaceae,,Sperguleae,Spergularia,marina,,,,accepted,79169,Spergularia marina,Spergularia marina,NA,
Spergularia rubra,(L.) J. Presl & K. Presl,Red Sand Spurrey,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Caryophyllales,,,,Caryophyllaceae,,Sperguleae,Spergularia,rubra,,,,accepted,55730,Spergularia rubra,Spergularia rubra,NA,
Spinulum annotinum,(L.) A. Haines,interrupted clubmoss,Plantae,Tracheophyta,,,Lycopodiopsida,,,Lycopodiales,,,,Lycopodiaceae,Lycopodioideae,,Spinulum,annotinum,,,,accepted,204168,Spinulum annotinum,Spinulum annotinum,NA,
Spiraea × hitchcockii,W.J.Hess,Hitchcock's Spirea,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Amygdaloideae,Spiraeeae,Spiraea,,,,Spiraea × hitchcockii,accepted,1349992,Spiraea × hitchcockii,Spiraea × hitchcockii,NA,
Spiraea × pyramidata,Greene,Pyramidal Spirea,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Amygdaloideae,Spiraeeae,Spiraea,,,,Spiraea × pyramidata,accepted,171129,Spiraea × pyramidata,Spiraea × pyramidata,NA,
Spiraea douglasii,Hook.,Rose Spirea,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Amygdaloideae,Spiraeeae,Spiraea,douglasii,,,,accepted,62493,Spiraea douglasii,Spiraea douglasii,NA,
Spiraea japonica var. fortunei,L.f.,Japanese Spiraea,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Amygdaloideae,Spiraeeae,Spiraea,japonica,fortunei,,,accepted,243050,Spiraea japonica fortunei,Spiraea japonica,NA,
Spiraea splendens var. splendens,Baumann ex K. Koch,subalpine spirea,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,,Rosaceae,Amygdaloideae,Spiraeeae,Spiraea,splendens,splendens,,,accepted,243052,Spiraea splendens splendens,Spiraea splendens splendens,NA,
Spiranthes romanzoffiana,Cham.,Hooded Ladies' Tresses,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,,Orchidaceae,Orchidoideae,Cranichideae,Spiranthes,romanzoffiana,,,,accepted,50743,Spiranthes romanzoffiana,Spiranthes romanzoffiana,NA,
Spirodela polyrhiza,(L.) Schleid.,greater duckweed,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Alismatales,,,,Araceae,Lemnoideae,,Spirodela,polyrhiza,,,,accepted,57867,Spirodela polyrhiza,Spirodela polyrhiza,NA,
Stachys byzantina,K. Koch,woolly hedgenettle,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,,Lamiaceae,Lamioideae,Stachydeae,Stachys,byzantina,,,,accepted,127480,Stachys byzantina,Stachys byzantina,NA,
