Taxon,Genus,Species,Hybrid,Subspecies,Variety,Origin,Provincial,National.S,latitude,longitude,geoprivacy,private_la,private_lo,id
Lomatium utriculatum,Lomatium,utriculatum,,,,native,S5,,48.932774000000000,-123.485298000000000,,NA,NA,3317223
Lomatium utriculatum,Lomatium,utriculatum,,,,native,S5,,48.932486000000000,-123.483839000000000,,NA,NA,3317545
Lomatium utriculatum,Lomatium,utriculatum,,,,native,S5,,48.866657000000000,-123.335227000000000,,NA,NA,5095159
Lomatium utriculatum,Lomatium,utriculatum,,,,native,S5,,48.870255000000000,-123.380574000000000,,NA,NA,5536490
Lomatium utriculatum,Lomatium,utriculatum,,,,native,S5,,48.867199000000000,-123.337283000000000,,NA,NA,5656122
Lomatium utriculatum,Lomatium,utriculatum,,,,native,S5,,48.868187100000000,-123.377784500000000,,NA,NA,5935259
Lomatium utriculatum,Lomatium,utriculatum,,,,native,S5,,48.867255520000000,-123.338356000000000,,NA,NA,6217515
Lomatium utriculatum,Lomatium,utriculatum,,,,native,S5,,48.932381960000000,-123.484568600000000,,NA,NA,6218093
Lomatium utriculatum,Lomatium,utriculatum,,,,native,S5,,48.932424250000000,-123.484654400000000,,NA,NA,6409670
Lomatium utriculatum,Lomatium,utriculatum,,,,native,S5,,48.867838890000000,-123.340163900000000,,NA,NA,10557025
Lomatium utriculatum,Lomatium,utriculatum,,,,native,S5,,48.867558330000000,-123.338700000000000,,NA,NA,10663836
Lomatium utriculatum,Lomatium,utriculatum,,,,native,S5,,48.866305000000000,-123.334698000000000,,NA,NA,11252364
Lomatium utriculatum,Lomatium,utriculatum,,,,native,S5,,48.862421670000000,-123.372970000000000,,NA,NA,11579024
Lomatium utriculatum,Lomatium,utriculatum,,,,native,S5,,48.868703330000000,-123.378371700000000,,NA,NA,11580963
Lomatium utriculatum,Lomatium,utriculatum,,,,native,S5,,48.867303000000000,-123.338764000000000,,NA,NA,21930252
Lomatium utriculatum,Lomatium,utriculatum,,,,native,S5,,48.868491670000000,-123.341286700000000,,NA,NA,22182145
Lomatium utriculatum,Lomatium,utriculatum,,,,native,S5,,48.859525000000000,-123.354201700000000,,NA,NA,24063492
Lomatium utriculatum,Lomatium,utriculatum,,,,native,S5,,48.866145150000000,-123.375175300000000,,NA,NA,24650576
Lomatium utriculatum,Lomatium,utriculatum,,,,native,S5,,48.869444440000000,-123.378808300000000,,NA,NA,24687990
Lomatium utriculatum,Lomatium,utriculatum,,,,native,S5,,48.868238050000000,-123.375561800000000,,NA,NA,25148227
Lomatium utriculatum,Lomatium,utriculatum,,,,native,S5,,48.867098990000000,-123.375736800000000,,NA,NA,25479059
Lomatium utriculatum,Lomatium,utriculatum,,,,native,S5,,48.864065530000000,-123.330426100000000,,NA,NA,25483135
Lomatium utriculatum,Lomatium,utriculatum,,,,native,S5,,48.867355560000000,-123.375947200000000,,NA,NA,25561080
Lomatium utriculatum,Lomatium,utriculatum,,,,native,S5,,48.867670000000000,-123.339355000000000,,NA,NA,41404394
Lomatium utriculatum,Lomatium,utriculatum,,,,native,S5,,48.864891670000000,-123.367131700000000,,NA,NA,41788617
Lomatium utriculatum,Lomatium,utriculatum,,,,native,S5,,48.866992000000000,-123.337043000000000,,NA,NA,41848987
Lomatium utriculatum,Lomatium,utriculatum,,,,native,S5,,48.867403330000000,-123.376238300000000,,NA,NA,42365205
Lomatium utriculatum,Lomatium,utriculatum,,,,native,S5,,48.866297220000000,-123.369230600000000,,NA,NA,42637678
Lomatium utriculatum,Lomatium,utriculatum,,,,native,S5,,48.868451670000000,-123.341051700000000,,NA,NA,43252941
Lomatium utriculatum,Lomatium,utriculatum,,,,native,S5,,48.868450000000000,-123.341058300000000,,NA,NA,43252950
Lomatium utriculatum,Lomatium,utriculatum,,,,native,S5,,48.926761670000000,-123.467613300000000,,NA,NA,45038041
Lomatium utriculatum,Lomatium,utriculatum,,,,native,S5,,48.867016670000000,-123.336930000000000,,NA,NA,70291037
Lomatium utriculatum,Lomatium,utriculatum,,,,native,S5,,48.861603330000000,-123.365830000000000,,NA,NA,73800768
Lomatium utriculatum,Lomatium,utriculatum,,,,native,S5,,48.865246670000000,-123.366365000000000,,NA,NA,74104793
Lomatium utriculatum,Lomatium,utriculatum,,,,native,S5,,48.869246670000000,-123.380181700000000,,NA,NA,81147028
Lomatium utriculatum,Lomatium,utriculatum,,,,native,S5,,48.870530000000000,-123.381598300000000,,NA,NA,81147038
Lomatium utriculatum,Lomatium,utriculatum,,,,native,S5,,48.869081670000000,-123.379083300000000,,NA,NA,81147063
Lomatium utriculatum,Lomatium,utriculatum,,,,native,S5,,48.924945000000000,-123.462446700000000,,NA,NA,107400110
Lomatium utriculatum,Lomatium,utriculatum,,,,native,S5,,48.866321670000000,-123.334420000000000,,NA,NA,109597268
Lomatium utriculatum,Lomatium,utriculatum,,,,native,S5,,48.863838330000000,-123.330345000000000,,NA,NA,109624784
Lomatium utriculatum,Lomatium,utriculatum,,,,native,S5,,48.867808330000000,-123.340263300000000,,NA,NA,109984709
Lomatium utriculatum,Lomatium,utriculatum,,,,native,S5,,48.861497220000000,-123.365819400000000,,NA,NA,110109456
Lomatium utriculatum,Lomatium,utriculatum,,,,native,S5,,48.867536670000000,-123.339093300000000,,NA,NA,110820824
Lomatium utriculatum,Lomatium,utriculatum,,,,native,S5,,48.867287210000000,-123.337636700000000,,NA,NA,111468609
Lomatium utriculatum,Lomatium,utriculatum,,,,native,S5,,48.865620000000000,-123.367833300000000,,NA,NA,111609943
Lomatium utriculatum,Lomatium,utriculatum,,,,native,S5,,48.861150230000000,-123.364262800000000,,NA,NA,111867196
Lomatium utriculatum,Lomatium,utriculatum,,,,native,S5,,48.861250610000000,-123.364863700000000,,NA,NA,111867205
Lomatium utriculatum,Lomatium,utriculatum,,,,native,S5,,48.861413730000000,-123.365625400000000,,NA,NA,111867216
Lomatium utriculatum,Lomatium,utriculatum,,,,native,S5,,48.867958000000000,-123.340776000000000,,NA,NA,112694127
Lomatium utriculatum,Lomatium,utriculatum,,,,native,S5,,48.864110000000000,-123.361806400000000,,NA,NA,113172616
Lomatium utriculatum,Lomatium,utriculatum,,,,native,S5,,48.873706670000000,-123.383545000000000,,NA,NA,114122219
Lomatium utriculatum,Lomatium,utriculatum,,,,native,S5,,48.866366670000000,-123.334245000000000,,NA,NA,114482462
Lomatium utriculatum,Lomatium,utriculatum,,,,native,S5,,48.868586110000000,-123.341469400000000,,NA,NA,114557914
Lomatium utriculatum,Lomatium,utriculatum,,,,native,S5,,48.870291670000000,-123.379945000000000,,NA,NA,116636180
Lomatium utriculatum,Lomatium,utriculatum,,,,native,S5,,48.867670000000000,-123.339461700000000,,NA,NA,117943837
Lomatium utriculatum,Lomatium,utriculatum,,,,native,S5,,48.863778830000000,-123.364337400000000,,NA,NA,118839769
Lonicera ciliosa,Lonicera,ciliosa,,,,native,S5,,48.889778000000000,-123.347368000000000,,NA,NA,2561556
Lonicera ciliosa,Lonicera,ciliosa,,,,native,S5,,49.006593000000000,-123.580174000000000,,NA,NA,2679559
Lonicera ciliosa,Lonicera,ciliosa,,,,native,S5,,48.866764000000000,-123.336060000000000,,NA,NA,3027613
Lonicera ciliosa,Lonicera,ciliosa,,,,native,S5,,48.867718000000000,-123.340087000000000,,NA,NA,3041206
Lonicera ciliosa,Lonicera,ciliosa,,,,native,S5,,48.919025000000000,-123.430624000000000,,NA,NA,3114520
Lonicera ciliosa,Lonicera,ciliosa,,,,native,S5,,48.981011000000000,-123.557911000000000,,NA,NA,3295939
Lonicera ciliosa,Lonicera,ciliosa,,,,native,S5,,48.896950000000000,-123.406677000000000,,NA,NA,3310904
Lonicera ciliosa,Lonicera,ciliosa,,,,native,S5,,48.932492000000000,-123.483324000000000,,NA,NA,3319505
Lonicera ciliosa,Lonicera,ciliosa,,,,native,S5,,48.906225920000000,-123.360672000000000,,NA,NA,5885588
Lonicera ciliosa,Lonicera,ciliosa,,,,native,S5,,48.906832380000000,-123.356745200000000,,NA,NA,5886424
Lonicera ciliosa,Lonicera,ciliosa,,,,native,S5,,48.890067000000000,-123.347411000000000,,NA,NA,6190685
Lonicera ciliosa,Lonicera,ciliosa,,,,native,S5,,48.897734590000000,-123.406956200000000,,NA,NA,6434871
Lonicera ciliosa,Lonicera,ciliosa,,,,native,S5,,48.924227290000000,-123.414482500000000,,NA,NA,6486183
Lonicera ciliosa,Lonicera,ciliosa,,,,native,S5,,48.915521000000000,-123.391840000000000,,NA,NA,12315270
Lonicera ciliosa,Lonicera,ciliosa,,,,native,S5,,48.899563000000000,-123.407735000000000,,NA,NA,12345342
Lonicera ciliosa,Lonicera,ciliosa,,,,native,S5,,48.877446000000000,-123.337105000000000,,NA,NA,12774183
Lonicera ciliosa,Lonicera,ciliosa,,,,native,S5,,48.867058000000000,-123.334428000000000,,NA,NA,12817039
Lonicera ciliosa,Lonicera,ciliosa,,,,native,S5,,48.914786800000000,-123.389681600000000,,NA,NA,13102203
Lonicera ciliosa,Lonicera,ciliosa,,,,native,S5,,48.982532030000000,-123.555659000000000,,NA,NA,13198289
Lonicera ciliosa,Lonicera,ciliosa,,,,native,S5,,48.984533610000000,-123.558487300000000,,NA,NA,13320288
Lonicera ciliosa,Lonicera,ciliosa,,,,native,S5,,48.897048330000000,-123.409601700000000,,NA,NA,13974234
Lonicera ciliosa,Lonicera,ciliosa,,,,native,S5,,48.926978330000000,-123.454955000000000,,NA,NA,17574519
Lonicera ciliosa,Lonicera,ciliosa,,,,native,S5,,48.867122010000000,-123.362778000000000,,NA,NA,19886375
Lonicera ciliosa,Lonicera,ciliosa,,,,native,S5,,48.924231320000000,-123.434090600000000,,NA,NA,21275371
Lonicera ciliosa,Lonicera,ciliosa,,,,native,S5,,48.928502910000000,-123.471774400000000,,NA,NA,21860318
Lonicera ciliosa,Lonicera,ciliosa,,,,native,S5,,48.899552780000000,-123.407311100000000,,NA,NA,24672764
Lonicera ciliosa,Lonicera,ciliosa,,,,native,S5,,48.899434690000000,-123.407563000000000,,NA,NA,24711731
Lonicera ciliosa,Lonicera,ciliosa,,,,native,S5,,49.013491550000000,-123.573181300000000,,NA,NA,24748319
Lonicera ciliosa,Lonicera,ciliosa,,,,native,S5,,48.926990510000000,-123.455192600000000,,NA,NA,26097254
Lonicera ciliosa,Lonicera,ciliosa,,,,native,S5,,48.910888900000000,-123.397909400000000,,NA,NA,47172197
Lonicera ciliosa,Lonicera,ciliosa,,,,native,S5,,48.917232200000000,-123.401619800000000,,NA,NA,47182373
Lonicera ciliosa,Lonicera,ciliosa,,,,native,S5,,48.918213260000000,-123.404657100000000,,NA,NA,47219821
Lonicera ciliosa,Lonicera,ciliosa,,,,native,S5,,48.878038890000000,-123.323263900000000,,NA,NA,48489339
Lonicera ciliosa,Lonicera,ciliosa,,,,native,S5,,49.012091970000000,-123.574634900000000,,NA,NA,83603275
Lonicera ciliosa,Lonicera,ciliosa,,,,native,S5,,48.974455000000000,-123.563836700000000,,NA,NA,84386496
Lonicera ciliosa,Lonicera,ciliosa,,,,native,S5,,48.994594890000000,-123.554896400000000,,NA,NA,94679805
Lonicera ciliosa,Lonicera,ciliosa,,,,native,S5,,48.908942660000000,-123.368610500000000,,NA,NA,120255452
Lonicera ciliosa,Lonicera,ciliosa,,,,native,S5,,48.955466670000000,-123.497696700000000,,NA,NA,121958754
Lonicera ciliosa,Lonicera,ciliosa,,,,native,S5,,48.901480000000000,-123.445371700000000,,NA,NA,122657172
Lonicera hispidula,Lonicera,hispidula,,,,native,S5,,48.931550000000000,-123.478003000000000,,NA,NA,2564082
Lonicera hispidula,Lonicera,hispidula,,,,native,S5,,48.929740000000000,-123.475857000000000,,NA,NA,2565136
Lonicera hispidula,Lonicera,hispidula,,,,native,S5,,48.931184000000000,-123.481178000000000,,NA,NA,2565215
Lonicera hispidula,Lonicera,hispidula,,,,native,S5,,48.929830000000000,-123.474140000000000,,NA,NA,2565244
Lonicera hispidula,Lonicera,hispidula,,,,native,S5,,48.930338000000000,-123.476372000000000,,NA,NA,2566407
Lonicera hispidula,Lonicera,hispidula,,,,native,S5,,48.930676000000000,-123.476543000000000,,NA,NA,2580256
Lonicera hispidula,Lonicera,hispidula,,,,native,S5,,48.928590000000000,-123.468990000000000,,NA,NA,2648046
Lonicera hispidula,Lonicera,hispidula,,,,native,S5,,48.867718000000000,-123.340087000000000,,NA,NA,3041213
Lonicera hispidula,Lonicera,hispidula,,,,native,S5,,48.916526000000000,-123.425517000000000,,NA,NA,3181429
Lonicera hispidula,Lonicera,hispidula,,,,native,S5,,48.932486000000000,-123.483839000000000,,NA,NA,3317612
Lonicera hispidula,Lonicera,hispidula,,,,native,S5,,48.915924000000000,-123.425292000000000,,NA,NA,3340647
Lonicera hispidula,Lonicera,hispidula,,,,native,S5,,48.952295000000000,-123.532870000000000,,NA,NA,3341062
Lonicera hispidula,Lonicera,hispidula,,,,native,S5,,48.898259000000000,-123.408029000000000,,NA,NA,3498679
Lonicera hispidula,Lonicera,hispidula,,,,native,S5,,48.963539820000000,-123.550794100000000,,NA,NA,3504404
Lonicera hispidula,Lonicera,hispidula,,,,native,S5,,48.964247000000000,-123.551302000000000,,NA,NA,3518011
Lonicera hispidula,Lonicera,hispidula,,,,native,S5,,48.939607000000000,-123.501418000000000,,NA,NA,3636694
Lonicera hispidula,Lonicera,hispidula,,,,native,S5,,48.898304000000000,-123.407278000000000,,NA,NA,3652785
Lonicera hispidula,Lonicera,hispidula,,,,native,S5,,48.897091000000000,-123.404617000000000,,NA,NA,3652945
Lonicera hispidula,Lonicera,hispidula,,,,native,S5,,48.897746670000000,-123.339591700000000,,NA,NA,3779661
Lonicera hispidula,Lonicera,hispidula,,,,native,S5,,48.948995800000000,-123.509803200000000,,NA,NA,4058593
Lonicera hispidula,Lonicera,hispidula,,,,native,S5,,48.871977000000000,-123.311384000000000,,NA,NA,5153224
Lonicera hispidula,Lonicera,hispidula,,,,native,S5,,48.900019780000000,-123.361401600000000,,NA,NA,5647004
Lonicera hispidula,Lonicera,hispidula,,,,native,S5,,48.906225920000000,-123.360672000000000,,NA,NA,5885578
Lonicera hispidula,Lonicera,hispidula,,,,native,S5,,48.903771760000000,-123.360339400000000,,NA,NA,5935140
Lonicera hispidula,Lonicera,hispidula,,,,native,S5,,48.927969530000000,-123.470706900000000,,NA,NA,6298751
Lonicera hispidula,Lonicera,hispidula,,,,native,S5,,48.940345900000000,-123.504352600000000,,NA,NA,6306944
Lonicera hispidula,Lonicera,hispidula,,,,native,S5,,48.900083730000000,-123.441103300000000,,NA,NA,6329609
Lonicera hispidula,Lonicera,hispidula,,,,native,S5,,48.972349830000000,-123.554906800000000,,NA,NA,6611328
Lonicera hispidula,Lonicera,hispidula,,,,native,S5,,48.875378000000000,-123.384533000000000,,NA,NA,6817653
Lonicera hispidula,Lonicera,hispidula,,,,native,S5,,48.870607000000000,-123.343086000000000,,NA,NA,12761952
Lonicera hispidula,Lonicera,hispidula,,,,native,S5,,48.874510000000000,-123.333783000000000,,NA,NA,12763220
Lonicera hispidula,Lonicera,hispidula,,,,native,S5,,48.880818000000000,-123.341764000000000,,NA,NA,12790346
Lonicera hispidula,Lonicera,hispidula,,,,native,S5,,48.871013000000000,-123.333777000000000,,NA,NA,12792349
Lonicera hispidula,Lonicera,hispidula,,,,native,S5,,48.867058000000000,-123.334428000000000,,NA,NA,12817030
Lonicera hispidula,Lonicera,hispidula,,,,native,S5,,48.866026000000000,-123.333975000000000,,NA,NA,12817500
Lonicera hispidula,Lonicera,hispidula,,,,native,S5,,48.898794000000000,-123.360851000000000,,NA,NA,13132818
Lonicera hispidula,Lonicera,hispidula,,,,native,S5,,48.903715000000000,-123.345451700000000,,NA,NA,13972283
Lonicera hispidula,Lonicera,hispidula,,,,native,S5,,48.867718000000000,-123.340206000000000,,NA,NA,13980406
Lonicera hispidula,Lonicera,hispidula,,,,native,S5,,49.013001670000000,-123.573058300000000,,NA,NA,24259260
Lonicera hispidula,Lonicera,hispidula,,,,native,S5,,48.898041840000000,-123.408088500000000,,NA,NA,24535612
Lonicera hispidula,Lonicera,hispidula,,,,native,S5,,48.963827780000000,-123.515341700000000,,NA,NA,24666764
Lonicera hispidula,Lonicera,hispidula,,,,native,S5,,48.899647220000000,-123.407508300000000,,NA,NA,24672748
Lonicera hispidula,Lonicera,hispidula,,,,native,S5,,48.899672220000000,-123.407386100000000,,NA,NA,24672755
Lonicera hispidula,Lonicera,hispidula,,,,native,S5,,48.901088890000000,-123.406677800000000,,NA,NA,24676894
Lonicera hispidula,Lonicera,hispidula,,,,native,S5,,48.901116670000000,-123.406486100000000,,NA,NA,24676905
Lonicera hispidula,Lonicera,hispidula,,,,native,S5,,48.898227780000000,-123.408066700000000,,NA,NA,24677353
Lonicera hispidula,Lonicera,hispidula,,,,native,S5,,48.898227780000000,-123.408066700000000,,NA,NA,24677459
Lonicera hispidula,Lonicera,hispidula,,,,native,S5,,48.868308330000000,-123.376511100000000,,NA,NA,24688044
Lonicera hispidula,Lonicera,hispidula,,,,native,S5,,48.957400000000000,-123.541650000000000,,NA,NA,24698952
Lonicera hispidula,Lonicera,hispidula,,,,native,S5,,48.957620000000000,-123.541663300000000,,NA,NA,24699065
Lonicera hispidula,Lonicera,hispidula,,,,native,S5,,48.900469230000000,-123.405032100000000,,NA,NA,24709246
Lonicera hispidula,Lonicera,hispidula,,,,native,S5,,48.872209730000000,-123.311763800000000,,NA,NA,24711631
Lonicera hispidula,Lonicera,hispidula,,,,native,S5,,48.859528330000000,-123.353130000000000,,NA,NA,24768147
Lonicera hispidula,Lonicera,hispidula,,,,native,S5,,48.871780560000000,-123.312247200000000,,NA,NA,24806469
Lonicera hispidula,Lonicera,hispidula,,,,native,S5,,48.872100000000000,-123.312302800000000,,NA,NA,24806510
Lonicera hispidula,Lonicera,hispidula,,,,native,S5,,48.872177780000000,-123.312675000000000,,NA,NA,24824098
Lonicera hispidula,Lonicera,hispidula,,,,native,S5,,48.871822220000000,-123.312172200000000,,NA,NA,24824123
Lonicera hispidula,Lonicera,hispidula,,,,native,S5,,48.872177780000000,-123.312675000000000,,NA,NA,24824168
Lonicera hispidula,Lonicera,hispidula,,,,native,S5,,48.871655560000000,-123.311913900000000,,NA,NA,24824175
Lonicera hispidula,Lonicera,hispidula,,,,native,S5,,48.962628290000000,-123.517522600000000,,NA,NA,24919869
Lonicera hispidula,Lonicera,hispidula,,,,native,S5,,48.896215290000000,-123.409910100000000,,NA,NA,24942556
Lonicera hispidula,Lonicera,hispidula,,,,native,S5,,48.872279550000000,-123.312189600000000,,NA,NA,25199502
Lonicera hispidula,Lonicera,hispidula,,,,native,S5,,48.899568720000000,-123.407369000000000,,NA,NA,25200203
Lonicera hispidula,Lonicera,hispidula,,,,native,S5,,48.899483640000000,-123.407371200000000,,NA,NA,25200243
Lonicera hispidula,Lonicera,hispidula,,,,native,S5,,48.898702700000000,-123.407031000000000,,NA,NA,25476542
Lonicera hispidula,Lonicera,hispidula,,,,native,S5,,48.978754400000000,-123.556332000000000,,NA,NA,25479733
Lonicera hispidula,Lonicera,hispidula,,,,native,S5,,48.872173560000000,-123.311091400000000,,NA,NA,25483310
Lonicera hispidula,Lonicera,hispidula,,,,native,S5,,48.900969440000000,-123.407227800000000,,NA,NA,25543619
Lonicera hispidula,Lonicera,hispidula,,,,native,S5,,48.893761110000000,-123.405533300000000,,NA,NA,25655363
Lonicera hispidula,Lonicera,hispidula,,,,native,S5,,48.908108330000000,-123.370208300000000,,NA,NA,26644427
Lonicera hispidula,Lonicera,hispidula,,,,native,S5,,48.952613670000000,-123.533359000000000,,NA,NA,28440120
Lonicera hispidula,Lonicera,hispidula,,,,native,S5,,48.952736670000000,-123.533490000000000,,NA,NA,28440151
Lonicera hispidula,Lonicera,hispidula,,,,native,S5,,48.873172220000000,-123.347008300000000,,NA,NA,32609978
Lonicera hispidula,Lonicera,hispidula,,,,native,S5,,48.964249100000000,-123.551589500000000,,NA,NA,40826737
Lonicera hispidula,Lonicera,hispidula,,,,native,S5,,48.938236670000000,-123.499986700000000,,NA,NA,49133768
Lonicera hispidula,Lonicera,hispidula,,,,native,S5,,48.897500210000000,-123.402804700000000,,NA,NA,49173424
Lonicera hispidula,Lonicera,hispidula,,,,native,S5,,48.939608330000000,-123.501158300000000,,NA,NA,49197781
Lonicera hispidula,Lonicera,hispidula,,,,native,S5,,48.876983330000000,-123.401201700000000,,NA,NA,50506106
Lonicera hispidula,Lonicera,hispidula,,,,native,S5,,48.877353330000000,-123.401011700000000,,NA,NA,50736077
