Taxon,Taxon.Author,Subtaxon.Author,Common.Name,Kingdom,Phylum,Subphylum,Superclass,Class,Subclass,Superorder,Order,Suborder,Superfamily,Family,Subfamily,Tribe,Genus,Species,Hybrid,Subspecies,Variety,Origin,Provincial.Status,National.Status,Reporting.Status,Observation,Collected.Reported..y.m.d.,Collector.Source,Collection.List,Accession.Number,GBIF.ID,First.Observed,Observer,iNaturalist.Link,Notes,ID,Stats.Code,Name Status,Referred iNaturalist Id,Referred iNaturalist Name,Indexed iNaturalist Name,Observation Taxon Name
Myxomphalia maura,(Fr.) Hora,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Tricholomatineae,,Fayodiaceae,,,Myxomphalia,maura,,,,,,,reported,unobserved,2007-04-05,Oluna Ceska,UBC,F29205,,,,,,479444,FUN,accepted,479444,Myxomphalia maura,Myxomphalia maura,
Naematelia aurantia,,,golden ear,Fungi,Basidiomycota,Agaricomycotina,,Tremellomycetes,,,Tremellales,,,Naemateliaceae,,,Naematelia,aurantia,,,,,,,new 2013,observed,,,,,,2013-10-11,Ian Guthrie,iNat:4209534,,1109245,FUN,accepted,1109245,Naematelia aurantia,Naematelia aurantia,Naematelia aurantia
Naucoria escharioides,(Fr.) P. Kumm.,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,Hymenogastraceae,,,Naucoria,escharioides,,,,,,,reported,unobserved,2009-05-16,Kent Brothers,VMS,,,,,,,500042,FUN,accepted,500042,Naucoria escharioides,Naucoria escharioides,
Nemania cf. serpens,(Pers.) Gray,,,Fungi,Ascomycota,Pezizomycotina,,Sordariomycetes,,,Xylariales,,,Xylariaceae,,,Nemania,serpens,,,,,,,reported,unobserved,2011-05-14,Kent Brothers,VMS,,,,,,,383317,FUN,unknown,,,Nemania serpens,
Neofusicoccum arbuti,,,,Fungi,Ascomycota,Pezizomycotina,,Dothideomycetes,,,Botryosphaeriales,,,Botryosphaeriaceae,,,Neofusicoccum,arbuti,,,,,,,new 2022,observed,,,,,,2022-01-18,Catiemac,iNat:105299438,,701905,FUN,accepted,701905,Neofusicoccum arbuti,Neofusicoccum arbuti,Neofusicoccum arbuti
Neournula pouchetii,(Berthet & Riousset) Paden,,rose goblet,Fungi,Ascomycota,Pezizomycotina,,Pezizomycetes,,,Pezizales,,,Chorioactidaceae,,,Neournula,pouchetii,,,,,,,reported,unobserved,2011-05-14,Kent Brothers,UBC,F24076,,,,,,500296,FUN,accepted,500296,Neournula pouchetii,Neournula pouchetii,
Nidula candida,,,bird’s nest fungus,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,Nidulariaceae,,,Nidula,candida,,,,,,,confirmed,observed,2016-02-01,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,2017-01-28,Andrew Simon,iNat:5020679,,120036,FUN,accepted,120036,Nidula candida,Nidula candida,Nidula candida
Nidula niveotomentosa,,,bird’s nest fungus,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,Nidulariaceae,,,Nidula,niveotomentosa,,,,,,,confirmed,observed,2016-11,Rene Zich,15th Galiano Mushroom Festival List,,,2015-03-13,Lauren Magner & Andrew Simon,iNat:2589219,,118138,FUN,accepted,118138,Nidula niveotomentosa,Nidula niveotomentosa,Nidula niveotomentosa
Nolanea sp.,,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Tricholomatineae,,Entolomataceae,,,Entoloma,,,,,,,,new 2015,observed,,,,,,2015-03-21,Lauren Magner & Andrew Simon,iNat:2608526,,1420897,FUN,accepted,1420897,Nolanea,Nolanea,Nolanea
Oligoporus rennyi,(Berk. & Broome) Donk,,powder-puff polypore,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Polyporales,,,Dacryobolaceae,,,Oligoporus,rennyi,,,,,,,reported,unobserved,2016-02-01,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,,,,,959331,FUN,accepted,959331,Oligoporus rennyi,Oligoporus rennyi,
Onnia tomentosa,(Fr.) Teng,,woolly velvet polypore,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Hymenochaetales,,,Hymenochaetaceae,,,Onnia,tomentosa,,,,,,,reported,unobserved,2016-02-01,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,,,,,491859,FUN,unaccepted,491859,Onnia tomentosa,Inonotus tomentosus,
Orbilia xanthostigma,(Fr.) Fr.,,,Fungi,Ascomycota,Pezizomycotina,,Orbiliomycetes,,,Orbiliales,,,Orbiliaceae,,,Orbilia,xanthostigma,,,,,,,reported,unobserved,2013-05-04,Kent Brothers,UBC,F24073,,,,,,417933,FUN,accepted,417933,Orbilia xanthostigma,Orbilia xanthostigma,
Otidea alutacea,(Pers.) Fuckel,,donkey ears,Fungi,Ascomycota,Pezizomycotina,,Pezizomycetes,,,Pezizales,,,Otideaceae,,,Otidea,alutacea,,,,,,,confirmed,observed,2016-11-07,Rene Zich,15th Galiano Mushroom Festival List,,,2021-10-20,Caitlin Robinson,iNat:98854664,,118009,FUN,accepted,118009,Otidea alutacea,Otidea alutacea,Otidea alutacea
Panaeolus papilionaceus var. parvisporus,Ew. Gerhardt,,petticoat mottlegill,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,Galeropsidaceae,,,Panaeolus,papilionaceus,,,parvisporus,,,,reported,unobserved,2016-11,Rene Zich,15th Galiano Mushroom Festival List,,,,,,,179101,FUN,accepted,179101,Panaeolus papilionaceus parvisporus,Panaeolus papilionaceus parvisporus,
Panus conchatus,,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Polyporales,,,Panaceae,,,Panus,conchatus,,,,,,,new 2017,observed,,,,,,2017-05-27,Pam Janszen,iNat:7150092,,59249,FUN,accepted,59249,Panus conchatus,Panus conchatus,Panus conchatus
Paralepista flaccida,,,orange funnel cap,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Tricholomatineae,,,,,Paralepista,flaccida,,,,,,,reported,unobserved,2016-02,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,,,,,841424,FUN,accepted,841424,Paralepista flaccida,Paralepista flaccida,
Parasola plicatilis,"(Curtis) Redhead, Vilgalys & Hopple",,plated inky-cap,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,Psathyrellaceae,,,Parasola,plicatilis,,,,,,,reported,unobserved,2016-02-01,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,,,,,63583,FUN,accepted,63583,Parasola plicatilis,Parasola plicatilis,
Paxillus involutus,,,brown rollrim,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Boletales,Boletineae,,Paxillaceae,,,Paxillus,involutus,,,,,,,reported,unobserved,2016-11-01,Rene Zich,15th Galiano Mushroom Festival List,,,,,,,55941,FUN,accepted,55941,Paxillus involutus,Paxillus involutus,
Peziza varia,(Hedw.) Alb. & Schwein.,,,Fungi,Ascomycota,Pezizomycotina,,Pezizomycetes,,,Pezizales,,,Pezizaceae,,,Peziza,varia,,,,,,,confirmed,observed,2007-04-05,Oluna Ceska,UBC,F29207,,2017-02-01,Dave and Virginia Ages,iNat:5815627,,411300,FUN,accepted,411300,Peziza varia,Peziza varia,Peziza varia
Phaeoclavulina myceliosa,,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Phallomycetidae,,Gomphales,,,Gomphaceae,,,Phaeoclavulina,myceliosa,,,,,,,confirmed,observed,2016-11-07,Rene Zich,,,,2019-12-29,Nancy Tamblyn,iNat:37092933,,417351,FUN,accepted,417351,Phaeoclavulina myceliosa,Ramaria myceliosa,Phaeoclavulina myceliosa
Phaeocollybia californica,,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,Hymenogastraceae,,,Phaeocollybia,californica,,,,,,,reported,unobserved,2016-11-01,Rene Zich,15th Galiano Mushroom Festival List,,,,,,,227623,FUN,accepted,227623,Phaeocollybia californica,Phaeocollybia californica,
Phaeolus schweinitzii,(Fr.) Pat.,,dyer’s polypore,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Polyporales,,,Phaeolaceae,,,Phaeolus,schweinitzii,,,,,,,confirmed,observed,2016-11-07,Rene Zich,15th Galiano Mushroom Festival List,,,2010-11-05,Ian Guthrie,iNat:4208210,,118084,FUN,accepted,118084,Phaeolus schweinitzii,Phaeolus schweinitzii,Phaeolus schweinitzii
Phaeotremella foliacea,,,leafy brain,Fungi,Basidiomycota,Agaricomycotina,,Tremellomycetes,,,Tremellales,,,Phaeotremellaceae,,,Phaeotremella,foliacea,,,,,,,new 2018,observed,,,,,,2018-01-04,Kevin Toomer,iNat:9477733,,901819,FUN,accepted,901819,Phaeotremella foliacea,Phaeotremella foliacea,Phaeotremella foliacea
Phellinus igniarius,,,False Tinder Conk,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Hymenochaetales,,,Hymenochaetaceae,,,Phellinus,igniarius,,,,,,,confirmed,observed,2016-02-01,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,2020-02-08,ssilverman,iNat:38456883,,125136,FUN,accepted,125136,Phellinus igniarius,Phellinus igniarius,Phellinus igniarius
Phellodon atratus,K.A. Harrison,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Thelephorales,,,Bankeraceae,,,Phellodon,atratus,,,,,,,reported,unobserved,2016-02-01,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,,,,,424816,FUN,accepted,424816,Phellodon atratus,Phellodon atratus,
Phlebia radiata,Fr.,,wrinkled crust,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Polyporales,,,Meruliaceae,,,Phlebia,radiata,,,,,,,confirmed,observed,2011-10-29,Kent Brothers,VMS,,,2011-12-22,T. Abe Lloyd,iNat:38191931,,155122,FUN,accepted,155122,Phlebia radiata,Phlebia radiata,Phlebia radiata
Pholiota aurivella,,,golden pholiota,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,Strophariaceae,,,Pholiota,aurivella,,,,,,,confirmed,observed,2016-11-07,Rene Zich,15th Galiano Mushroom Festival List,,,2019-10-06,Larissa Marie,iNat:34319737,,124705,FUN,accepted,124705,Pholiota aurivella,Pholiota aurivella,Pholiota aurivella
Pholiota spumosa,,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,Strophariaceae,,,Pholiota,spumosa,,,,,,,new 2021,observed,,,,,,2021-11-18,Willoughby Arevalo,iNat:101447239,,351827,FUN,accepted,351827,Pholiota spumosa,Pholiota spumosa,Pholiota spumosa
Pholiota squarrosoides,,,sharp-scaly pholiota,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,Strophariaceae,,,Pholiota,squarrosoides,,,,,,,confirmed,observed,2016-02-01,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,2021-10-15,caitlin135,iNat:98319700,,157728,FUN,accepted,157728,Pholiota squarrosoides,Pholiota squarrosa,Pholiota squarrosoides
Pholiota terrestris,,,ground pholiota,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,Strophariaceae,,,Pholiota,terrestris,,,,,,,confirmed,observed,2016-11-01,Rene Zich,15th Galiano Mushroom Festival List,,,2017-10-29,Marty Moser,iNat:8751927,,118266,FUN,accepted,118266,Pholiota terrestris,Pholiota terrestris,Pholiota terrestris
Phragmidium rosae-multiflorae,,,,Fungi,Basidiomycota,Pucciniomycotina,,Pucciniomycetes,,,Pucciniales,Uredinineae,,Phragmidiaceae,,,Phragmidium,rosae-multiflorae,,,,,,,new 2022,observed,,,,,,2022-05-29,Andrew Simon,iNat:119369490,,496216,FUN,accepted,496216,Phragmidium rosae-multiflorae,Phragmidium rosae-multiflorae,Phragmidium rosae-multiflorae
Phycomyces sp.,,,,Fungi,Mucoromycota,,,Mucoromycetes,,,Mucorales,,,Phycomycetaceae,,,Phycomyces,,,,,,,,new 2019,observed,,,,,,2019-02-28,Michael Beach,iNat:20882850,,319606,FUN,accepted,319606,Phycomyces,Phycomyces,Phycomyces
Phylloporus arenicola,,,western gilled bolete,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Boletales,,,Boletaceae,Xerocomoideae,,Phylloporus,arenicola,,,,,,,new 2019,observed,,,,,,2019-05-04,Kevin Toomer,iNat:29190599,,118155,FUN,accepted,118155,Phylloporus arenicola,Phylloporus arenicola,Phylloporus arenicola
Phylloporus rhodoxanthus,(Schwein.) Bres.,,golden gilled bolete,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Boletales,,,Boletaceae,Xerocomoideae,,Phylloporus,rhodoxanthus,,,,,,,reported,unobserved,2010-04-17,Paul Kroeger,UBC,F22061,,,,,,130936,FUN,accepted,130936,Phylloporus rhodoxanthus,Phylloporus rhodoxanthus,
Phylloscypha phyllogena,(Cooke) Van Vooren,,pig-ear cup,Fungi,Ascomycota,Pezizomycotina,,Pezizomycetes,,,Pezizales,,,Pezizaceae,,,Phylloscypha,phyllogena,,,,,,,reported,unobserved,2016-02,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,,,,,1110795,FUN,unaccepted,1110795,Phylloscypha phyllogena,Peziza phyllogena,
Phyllosticta sp.,,,,Fungi,Ascomycota,Pezizomycotina,,Dothideomycetes,,,Botryosphaeriales,,,Phyllostictaceae,,,Phyllosticta,,,,,,,,new 2019,observed,,,,,,2019-07-12,Kevin Toomer,iNat:28694020,,319634,FUN,accepted,319634,Phyllosticta,Phyllosticta,Phyllosticta
Picipes badius,(Pers.) Zmitr. & Kovalenko,,bay polypore,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Polyporales,,,Polyporaceae,,,Picipes,badius,,,,,,,confirmed,observed,2016-02-01,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,2019-05-04,Emma Harrower,iNat:24567481,,510852,FUN,accepted,510852,Picipes badius,Picipes badius,Picipes badius
Piloderma sp.,,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Atheliales,,,Pilodermataceae,,,Piloderma,,,,,,,,reported,unobserved,2011-05,Kent Brothers,VMS,,,,,,,335986,FUN,accepted,335986,Piloderma,Piloderma,
Plectania melastoma,(Sowerby) Fuckel,,orange rim cups,Fungi,Ascomycota,Pezizomycotina,,Pezizomycetes,,,Pezizales,,,Sarcosomataceae,,,Plectania,melastoma,,,,,,,confirmed,observed,2011-05-14,Vancouver Mycological Society,UBC,F22506,,2011-05-14,Emma Harrower,iNat:78656869,,344501,FUN,accepted,344501,Plectania melastoma,Plectania melastoma,Plectania melastoma
Plectania milleri,Paden & Tylutki,,black cup,Fungi,Ascomycota,Pezizomycotina,,Pezizomycetes,,,Pezizales,,,Sarcosomataceae,,,Plectania,milleri,,,,,,,reported,unobserved,2016-02-01,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,,,,,500177,FUN,accepted,500177,Plectania milleri,Plectania milleri,
Pleurocybella porrigens,(Pers.) Singer,,angel wings,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Pleurotineae,,Phyllotopsidaceae,,,Pleurocybella,porrigens,,,,,,,confirmed,observed,2016-02,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,2020-10-14,demetrick,iNat:68982223,,48509,FUN,accepted,48509,Pleurocybella porrigens,Pleurocybella porrigens,Pleurocybella porrigens
Pleurotus dryinus,,,veiled oyster,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Pleurotineae,,Pleurotaceae,,,Pleurotus,dryinus,,,,,,,confirmed,observed,2016-11,Rene Zich,15th Galiano Mushroom Festival List,,,2020-10-21,ssilverman,iNat:63214073,,334340,FUN,accepted,334340,Pleurotus dryinus,Pleurotus dryinus,Pleurotus dryinus
Pleurotus ostreatus,,,oyster mushroom,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Pleurotineae,,Pleurotaceae,,,Pleurotus,ostreatus,,,,,,,confirmed,observed,2016-11-01,Rene Zich,15th Galiano Mushroom Festival List,,,2015-05-28,Lauren Magner & Andrew Simon,iNat:2621489,,48494,FUN,accepted,48494,Pleurotus ostreatus,Pleurotus ostreatus,Pleurotus ostreatus
Pleurotus pulmonarius,(Fr.) Quél.,,summer oyster,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Pleurotineae,,Pleurotaceae,,,Pleurotus,pulmonarius,,,,,,,confirmed,observed,2013-05-01,Kent Brothers,VMS,,,2017-05-27,Ayla Malcolm,iNat:6611359,,136399,FUN,accepted,136399,Pleurotus pulmonarius,Pleurotus pulmonarius,Pleurotus pulmonarius
Plicaria endocarpoides,(Berk.) Rifai,,,Fungi,Ascomycota,Pezizomycotina,,Pezizomycetes,,,Pezizales,,,Pezizaceae,,,Plicaria,endocarpoides,,,,,,,reported,unobserved,2007-04-05,Oluna Ceska,UBC,F29210,,,,,,491726,FUN,accepted,491726,Plicaria endocarpoides,Plicaria endocarpoides,
Pluteus cervinus,(Schäff.) P. Kumm.,,deer mushroom,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Pluteineae,,Pluteaceae,,,Pluteus,cervinus,,,,,,,confirmed,observed,2016-11-01,Rene Zich,15th Galiano Mushroom Festival List,,,2015-03-21,Lauren Magner & Andrew Simon,iNat:2608954,,60782,FUN,accepted,60782,Pluteus cervinus,Pluteus cervinus,Pluteus cervinus
Pluteus cf. romellii,(Britzelm.) Sacc.,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Agaricales,Pluteineae,,Pluteaceae,,,Pluteus,romellii,,,,,,,reported,unobserved,2015-05-01,Kent Brothers,VMS,,,,,,,64087,FUN,unknown,,,Pluteus romellii,
Polyporus decurrens,,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Polyporales,,,Polyporaceae,,,Polyporus,decurrens,,,,,,,reported,unobserved,2008-10-25,Mushroom Show,UBC,F29855,,,,,,344496,FUN,accepted,344496,Polyporus decurrens,Polyporus decurrens,
Polyporus tuberaster,,,tuckahoe,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Polyporales,,,Polyporaceae,,,Polyporus,tuberaster,,,,,,,confirmed,observed,2016-02-01,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,2021-04-22,Adrian Levine,iNat:74880903,,351927,FUN,accepted,351927,Polyporus tuberaster,Polyporus tuberaster,Polyporus tuberaster
Poria sp.,,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Polyporales,,,,,,Poria,,,,,,,,new 2022,observed,,,,,,2022-11-07,Willoughby Arevalo,iNat:141413565,,344497,FUN,accepted,344497,Poria,Poria,Poria
Poriella subacida,,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Polyporales,,,Polyporaceae,,,Poriella,subacida,,,,,,,reported,unobserved,2016-02,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,,,,,1349231,FUN,accepted,1349231,Poriella subacida,Perenniporia subacida,
Porodaedalea pini,(Brot.) Murrill,,pine conk,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Hymenochaetales,,,Hymenochaetaceae,,,Porodaedalea,pini,,,,,,,confirmed,observed,2013-05-04,Kent Brothers,VMS,,,2019-05-04,Geneviève Reynolds,iNat:24683934,,118081,FUN,accepted,118081,Porodaedalea pini,Porodaedalea pini,Porodaedalea pini
Protostropharia semiglobata,(Batsch) Quél.,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,Strophariaceae,,,Protostropharia,semiglobata,,,,,,,reported,unobserved,2017-05-06,Mine Bueller,UBC,F33384,,,,,,499652,FUN,unaccepted,499652,Protostropharia semiglobata,Protostropharia semiglobata,
Psathyrella longistriata,,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,Psathyrellaceae,,,Psathyrella,longistriata,,,,,,,new 2022,observed,,,,,,2022-03-27,Mo Singh,iNat:109842867,,118274,FUN,accepted,118274,Psathyrella longistriata,Psathyrella longistriata,Psathyrella longistriata
Psathyrella sp.,,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,Psathyrellaceae,,,Psathyrella,,,,,,,,confirmed,observed,2016-02-01,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,2017-08-14,Tyson Ehlers,iNat:8910411,,1179801,FUN,accepted,1179801,Psathyrella,Psathyrella,Psathyrella
Pseudoarmillariella ectypoides,(Peck) Singer,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Hygrophorineae,,Hygrophoraceae,Lichenomphalioideae,Cantharelluleae,Pseudoarmillariella,ectypoides,,,,,,,reported,unobserved,2010-04-17,Paul Kroeger,UBC,F22079,,,,,,351967,FUN,accepted,351967,Pseudoarmillariella ectypoides,Pseudoarmillariella ectypoides,
Pseudoclitocybe cyathiformis,(Bull.) Singer,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Tricholomatineae,,Pseudoclitocybaceae,,,Pseudoclitocybe,cyathiformis,,,,,,,reported,unobserved,2016-02-01,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,,,,,339415,FUN,accepted,339415,Pseudoclitocybe cyathiformis,Pseudoclitocybe cyathiformis,
Pseudohydnum gelatinosum,(Scop.) P. Karst.,,jelly tooth,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Auriculariales,,,,,,Pseudohydnum,gelatinosum,,,,,,,confirmed,observed,2016-11,Rene Zich,15th Galiano Mushroom Festival List,,,2010-11-05,Ian Guthrie,iNat:4209530,,54164,FUN,accepted,54164,Pseudohydnum gelatinosum,Pseudohydnum gelatinosum,Pseudohydnum gelatinosum
Pseudoplectania melaena,(Fr.) Sacc.,,,Fungi,Ascomycota,Pezizomycotina,,Pezizomycetes,,,Pezizales,,,Sarcosomataceae,,,Pseudoplectania,melaena,,,,,,,reported,unobserved,2007-04-28,Kent Brothers,VMS,,,,,,,1077155,FUN,accepted,1077155,Pseudoplectania melaena,Pseudoplectania melaena,
Pseudoplectania nigrella,(Pers.) Fuckel,,hairy cups,Fungi,Ascomycota,Pezizomycotina,,Pezizomycetes,,,Pezizales,,,Sarcosomataceae,,,Pseudoplectania,nigrella,,,,,,,reported,unobserved,2016-02-01,Rene Zich,Galiano Comprehensive Mushroom List Feb 2016,,,,,,,351979,FUN,accepted,351979,Pseudoplectania nigrella,Pseudoplectania nigrella,
Pseudosperma rimosum,(Bull.) P. Kumm.,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,Inocybaceae,,,Pseudosperma,rimosum,,,,,,,reported,unobserved,2011-10-29,Kent Brothers,VMS,,,,,,,1112492,FUN,unaccepted,1112492,Pseudosperma rimosum,Inocybe rimosa,
Pseudosperma sororium,Kauffman,,corn silk inocybe,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,Inocybaceae,,,Pseudosperma,sororium,,,,,,,reported,unobserved,2016-11-07,Rene Zich,15th Galiano Mushroom Festival List,,,,,,,1112534,FUN,unaccepted,1112534,Pseudosperma sororium,Inocybe sororia,
Psilocybe cyanescens,,,blueleg brownie,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,Hymenogastraceae,,,Psilocybe,cyanescens,,,,,,,reported,unobserved,2016-11-01,Rene Zich,15th Galiano Mushroom Festival List,,,,,,,179085,FUN,accepted,179085,Psilocybe cyanescens,Psilocybe cyanescens,
Puccinia urticata,,,,Fungi,Basidiomycota,Pucciniomycotina,,Pucciniomycetes,,,Pucciniales,Uredinineae,,Pucciniaceae,,,Puccinia,urticata,,,,,,,new 2019,observed,,,,,,2019-05-04,Andrew Simon,iNat:24653225,,418616,FUN,accepted,418616,Puccinia urticata,Puccinia urticata,Puccinia urticata
Pulvinula archeri,(Berk.) Rifai,,,Fungi,Ascomycota,Pezizomycotina,,Pezizomycetes,,,Pezizales,,,Pulvinulaceae,,,Pulvinula,archeri,,,,,,,reported,unobserved,2007-04-05,Oluna Ceska,UBC,F29213,,,,,,500294,FUN,accepted,500294,Pulvinula archeri,Pulvinula archeri,
Pycnoporellus fulgens,,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Polyporales,,,Fomitopsidaceae,,,Pycnoporellus,fulgens,,,,,,,new 2021,observed,,,,,,2021-07-03,Adrian Levine,iNat:85655947,,367273,FUN,accepted,367273,Pycnoporellus fulgens,Pycnoporellus fulgens,Pycnoporellus fulgens
Ramaria conjunctipes,,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Phallomycetidae,,Gomphales,,,Gomphaceae,,,Ramaria,conjunctipes,,,,,,,reported,unobserved,2016-11-01,Rene Zich,,,,,,,,236824,FUN,accepted,236824,Ramaria conjunctipes,Ramaria conjunctipes,
Ramaria cyaneigranosa,,,,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Phallomycetidae,,Gomphales,,,Gomphaceae,,,Ramaria,cyaneigranosa,,,,,,,new 2018,observed,,,,,,2018-05-04,Andrew Simon,iNat:12407133,,229790,FUN,accepted,229790,Ramaria cyaneigranosa,Ramaria cyaneigranosa,Ramaria cyaneigranosa
Ramaria formosa,,,pink coral mushroom,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Phallomycetidae,,Gomphales,,,Gomphaceae,,,Ramaria,formosa,,,,,,,confirmed,observed,2016-11-01,Rene Zich,15th Galiano Mushroom Festival List,,,2018-12-02,Kevin Toomer,iNat:19119886,,48770,FUN,accepted,48770,Ramaria formosa,Ramaria formosa,Ramaria
Ramaria gelatinosa,,,gelatinous coral mushroom,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Phallomycetidae,,Gomphales,,,Gomphaceae,,,Ramaria,gelatinosa,,,,,,,reported,unobserved,2016-11-01,Rene Zich,15th Galiano Mushroom Festival List,,,,,,,335518,FUN,accepted,335518,Ramaria gelatinosa,Ramaria gelatinosa,
Ramaria rasilispora,,,Yellow Coral Mushroom,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Phallomycetidae,,Gomphales,,,Gomphaceae,,,Ramaria,rasilispora,,,,,,,new 2020,observed,,,,,,2020-10-10,Christian Adler,iNat:62361137,,179764,FUN,accepted,179764,Ramaria rasilispora,Ramaria rasilispora,Ramaria
