Taxon,Genus,Species,Hybrid,Subspecies,Variety,Origin,Provincial,National.S,latitude,longitude,geoprivacy,private_la,private_lo,id,grid_cell
Alnus rubra,Alnus,rubra,,,,native,S5,,48.899299999999997,-123.364233999999996,,NA,NA,"6190690",301
Alnus rubra,Alnus,rubra,,,,native,S5,,48.970639560000002,-123.542718899999997,,NA,NA,"6216783",59
Alnus rubra,Alnus,rubra,,,,native,S5,,48.943192879999998,-123.484139400000004,,NA,NA,"6411201",134
Alnus rubra,Alnus,rubra,,,,native,S5,,48.901345700000000,-123.363590200000004,,NA,NA,"6413834",301
Alnus rubra,Alnus,rubra,,,,native,S5,,48.898341000000002,-123.343038000000007,,NA,NA,"8096834",319
Alnus rubra,Alnus,rubra,,,,native,S5,,48.898341000000002,-123.343038000000007,,NA,NA,"8097297",319
Alnus rubra,Alnus,rubra,,,,native,S5,,48.941031000000002,-123.475504000000001,,NA,NA,"10405619",153
Alnus rubra,Alnus,rubra,,,,native,S5,,48.875743999999997,-123.335286999999994,,NA,NA,"12772800",340
Alnus rubra,Alnus,rubra,,,,native,S5,,48.880899999999997,-123.333145000000002,,NA,NA,"12774834",339
Alnus rubra,Alnus,rubra,,,,native,S5,,48.874077000000000,-123.342488000000003,,NA,NA,"12791663",340
Alnus rubra,Alnus,rubra,,,,native,S5,,48.871484000000002,-123.337271999999999,,NA,NA,"12791901",340
Alnus rubra,Alnus,rubra,,,,native,S5,,48.871012999999998,-123.333776999999998,,NA,NA,"12792276",341
Alnus rubra,Alnus,rubra,,,,native,S5,,48.868533999999997,-123.338466999999994,,NA,NA,"12816433",341
Alnus rubra,Alnus,rubra,,,,native,S5,,48.898096670000001,-123.344930000000005,,NA,NA,"13972286",320
Alnus rubra,Alnus,rubra,,,,native,S5,,48.872966669999997,-123.346741699999995,,NA,NA,"13984077",322
Alnus rubra,Alnus,rubra,,,,native,S5,,48.872493380000002,-123.344277599999998,,NA,NA,"20378025",322
Alnus rubra,Alnus,rubra,,,,native,S5,,49.002826519999999,-123.574567099999996,,NA,NA,"24497657",20
Alnus rubra,Alnus,rubra,,,,native,S5,,48.989166259999998,-123.565551799999994,,NA,NA,"24624230",21
Alnus rubra,Alnus,rubra,,,,native,S5,,48.963116669999998,-123.518172199999995,,NA,NA,"24663872",96
Alnus rubra,Alnus,rubra,,,,native,S5,,48.963680560000000,-123.515808300000003,,NA,NA,"24665095",96
Alnus rubra,Alnus,rubra,,,,native,S5,,48.962997219999998,-123.517363900000007,,NA,NA,"24665221",96
Alnus rubra,Alnus,rubra,,,,native,S5,,48.964205560000003,-123.515930600000004,,NA,NA,"24666599",96
Alnus rubra,Alnus,rubra,,,,native,S5,,48.963202780000003,-123.520058300000002,,NA,NA,"24673936",96
Alnus rubra,Alnus,rubra,,,,native,S5,,48.963208330000001,-123.520041699999993,,NA,NA,"24674022",96
Alnus rubra,Alnus,rubra,,,,native,S5,,48.965008330000003,-123.516586099999998,,NA,NA,"24674137",96
Alnus rubra,Alnus,rubra,,,,native,S5,,48.964313890000000,-123.517563899999999,,NA,NA,"24674147",96
Alnus rubra,Alnus,rubra,,,,native,S5,,48.962466669999998,-123.517525000000006,,NA,NA,"24684055",96
Alnus rubra,Alnus,rubra,,,,native,S5,,48.963702779999998,-123.515563900000004,,NA,NA,"24690281",96
Alnus rubra,Alnus,rubra,,,,native,S5,,48.963196840000002,-123.518230500000001,,NA,NA,"24709651",96
Alnus rubra,Alnus,rubra,,,,native,S5,,48.962989049999997,-123.516720000000007,,NA,NA,"24709734",96
Alnus rubra,Alnus,rubra,,,,native,S5,,48.899704999999997,-123.406599999999997,,NA,NA,"24712585",247
Alnus rubra,Alnus,rubra,,,,native,S5,,48.962994500000001,-123.517056600000004,,NA,NA,"24919941",96
Alnus rubra,Alnus,rubra,,,,native,S5,,48.964769410000002,-123.516711299999997,,NA,NA,"24920303",96
Alnus rubra,Alnus,rubra,,,,native,S5,,48.899985090000001,-123.405408399999999,,NA,NA,"25478804",247
Alnus rubra,Alnus,rubra,,,,native,S5,,48.899452969999999,-123.404069899999996,,NA,NA,"25478845",247
Alnus rubra,Alnus,rubra,,,,native,S5,,48.978459700000002,-123.555745299999998,,NA,NA,"25479565",40
Alnus rubra,Alnus,rubra,,,,native,S5,,48.979683829999999,-123.557781399999996,,NA,NA,"25480503",40
Alnus rubra,Alnus,rubra,,,,native,S5,,48.962433330000003,-123.517258299999995,,NA,NA,"25597332",96
Alnus rubra,Alnus,rubra,,,,native,S5,,48.963641670000001,-123.516822199999993,,NA,NA,"25597334",96
Alnus rubra,Alnus,rubra,,,,native,S5,,48.962463890000002,-123.517830599999996,,NA,NA,"25597335",96
Alnus rubra,Alnus,rubra,,,,native,S5,,48.948677940000003,-123.479799000000000,,NA,NA,"38468681",134
Alnus rubra,Alnus,rubra,,,,native,S5,,48.911585490000000,-123.386696700000002,,NA,NA,"41879865",264
Alnus rubra,Alnus,rubra,,,,native,S5,,48.910832659999997,-123.383449900000002,,NA,NA,"43492667",282
Alnus rubra,Alnus,rubra,,,,native,S5,,48.930340579999999,-123.467772100000005,,NA,NA,"52518036",154
Alnus rubra,Alnus,rubra,,,,native,S5,,48.930328539999998,-123.467735200000007,,NA,NA,"52520609",154
Alnus rubra,Alnus,rubra,,,,native,S5,,48.929853360000003,-123.467547600000003,,NA,NA,"52906825",154
Alnus rubra,Alnus,rubra,,,,native,S5,,48.930236729999997,-123.467267300000003,,NA,NA,"52925148",154
Alnus rubra,Alnus,rubra,,,,native,S5,,48.884036670000000,-123.369470000000007,,NA,NA,"53020586",303
Alnus rubra,Alnus,rubra,,,,native,S5,,48.930113740000003,-123.467366499999997,,NA,NA,"53206786",154
Alnus rubra,Alnus,rubra,,,,native,S5,,48.900662619999999,-123.342031100000000,,NA,NA,"55207753",337
Alnus rubra,Alnus,rubra,,,,native,S5,,48.942277580000003,-123.499643899999995,,NA,NA,"70065789",117
Alnus rubra,Alnus,rubra,,,,native,S5,,48.942259999999997,-123.499681699999996,,NA,NA,"70065796",117
Alnus rubra,Alnus,rubra,,,,native,S5,,48.948130560000003,-123.502099999999999,,NA,NA,"70065804",116
Alnus rubra,Alnus,rubra,,,,native,S5,,48.865551000000004,-123.350082999999998,,NA,NA,"70955678",323
Alnus rubra,Alnus,rubra,,,,native,S5,,48.942309999999999,-123.501218300000005,,NA,NA,"72321449",117
Alnus rubra,Alnus,rubra,,,,native,S5,,48.887144999999997,-123.362723299999999,,NA,NA,"83097994",303
Alnus rubra,Alnus,rubra,,,,native,S5,,48.887331670000002,-123.361630000000005,,NA,NA,"83098005",303
Alnus rubra,Alnus,rubra,,,,native,S5,,48.928294760000000,-123.467956099999995,,NA,NA,"83972555",154
Alnus rubra,Alnus,rubra,,,,native,S5,,48.929894689999998,-123.469319200000001,,NA,NA,"84388551",154
Alnus rubra,Alnus,rubra,,,,native,S5,,48.928950000000000,-123.468886699999999,,NA,NA,"84494791",154
Alnus rubra,Alnus,rubra,,,,native,S5,,48.927945840000000,-123.467071599999997,,NA,NA,"84498842",154
Alnus rubra,Alnus,rubra,,,,native,S5,,48.931388329999997,-123.474495000000005,,NA,NA,"84593127",154
Alnus rubra,Alnus,rubra,,,,native,S5,,48.929011670000001,-123.468879999999999,,NA,NA,"84782568",154
Alnus rubra,Alnus,rubra,,,,native,S5,,48.874943330000001,-123.320481700000002,,NA,NA,"86360405",358
Alnus rubra,Alnus,rubra,,,,native,S5,,48.984668329999998,-123.558983299999994,,NA,NA,"89513156",40
Alnus rubra,Alnus,rubra,,,,native,S5,,48.979206830000003,-123.557561300000003,,NA,NA,"89513264",40
Alnus rubra,Alnus,rubra,,,,native,S5,,48.884640189999999,-123.371316399999998,,NA,NA,"93550057",285
Alnus rubra,Alnus,rubra,,,,native,S5,,48.995758330000001,-123.563368299999993,,NA,NA,"94679725",21
Alnus rubra,Alnus,rubra,,,,native,S5,,48.993853330000000,-123.561558300000002,,NA,NA,"94679750",39
Alnus rubra,Alnus,rubra,,,,native,S5,,48.994198130000001,-123.556165899999996,,NA,NA,"94679765",39
Alnus rubra,Alnus,rubra,,,,native,S5,,48.994681669999999,-123.556803299999999,,NA,NA,"94679789",39
Alnus rubra,Alnus,rubra,,,,native,S5,,48.868343330000002,-123.336706699999993,,NA,NA,"94748732",341
Alnus rubra,Alnus,rubra,,,,native,S5,,48.894219999999997,-123.356043299999996,,NA,NA,"94749323",320
Alnus rubra,Alnus,rubra,,,,native,S5,,48.989716670000000,-123.551608299999998,,NA,NA,"100641818",39
Alnus rubra,Alnus,rubra,,,,native,S5,,48.993452840000003,-123.554223800000003,,NA,NA,"100641943",39
Alnus rubra,Alnus,rubra,,,,native,S5,,48.964754579999997,-123.516253399999997,,NA,NA,"107021663",96
Alnus rubra,Alnus,rubra,,,,native,S5,,48.964754579999997,-123.516253399999997,,NA,NA,"107021665",96
Alnus rubra,Alnus,rubra,,,,native,S5,,48.948596670000001,-123.502386700000002,,NA,NA,"107022554",116
Alnus rubra,Alnus,rubra,,,,native,S5,,48.946818329999999,-123.502086700000007,,NA,NA,"107022578",116
Alnus rubra,Alnus,rubra,,,,native,S5,,48.947451649999998,-123.499991899999998,,NA,NA,"107022589",116
Alnus rubra,Alnus,rubra,,,,native,S5,,48.947419050000001,-123.500347099999999,,NA,NA,"107022594",116
Alnus rubra,Alnus,rubra,,,,native,S5,,48.871011000000003,-123.321090999999996,,NA,NA,"108259766",359
Alnus rubra,Alnus,rubra,,,,native,S5,,48.877038329999998,-123.371633299999999,,NA,NA,"118608410",286
Alnus rubra,Alnus,rubra,,,,native,S5,,48.877013329999997,-123.371735000000001,,NA,NA,"118608412",286
Alnus rubra,Alnus,rubra,,,,native,S5,,48.880485000000000,-123.380308299999996,,NA,NA,"118718757",285
Alnus rubra,Alnus,rubra,,,,native,S5,,48.888351669999999,-123.336581699999996,,NA,NA,"121538489",339
Alnus rubra,Alnus,rubra,,,,native,S5,,48.877434999999998,-123.366735000000006,,NA,NA,"129778460",304
Ambrosia chamissonis,Ambrosia,chamissonis,,,,native,S5,,48.949010000000001,-123.479461999999998,,NA,NA,"3404260",152
Ambrosia chamissonis,Ambrosia,chamissonis,,,,native,S5,,48.898355270000003,-123.407707200000004,,NA,NA,"6434858",247
Ambrosia chamissonis,Ambrosia,chamissonis,,,,native,S5,,48.898688329999999,-123.408021700000006,,NA,NA,"15084777",247
Ambrosia chamissonis,Ambrosia,chamissonis,,,,native,S5,,48.926627779999997,-123.467622199999994,,NA,NA,"16152486",154
Ambrosia chamissonis,Ambrosia,chamissonis,,,,native,S5,,48.862311669999997,-123.321716699999996,,NA,NA,"28034451",360
Ambrosia chamissonis,Ambrosia,chamissonis,,,,native,S5,,49.012850000000000,-123.572734999999994,,NA,NA,"57099236",19
Ambrosia chamissonis,Ambrosia,chamissonis,,,,native,S5,,48.876801389999997,-123.318920000000006,,NA,NA,"59943198",358
Ambrosia chamissonis,Ambrosia,chamissonis,,,,native,S5,,48.885108330000001,-123.322128300000003,,NA,NA,"84886254",357
Ambrosia chamissonis,Ambrosia,chamissonis,,,,native,S5,,48.877828870000002,-123.317719499999995,,NA,NA,"88628591",358
Ambrosia chamissonis,Ambrosia,chamissonis,,,,native,S5,,48.885083330000001,-123.322021699999993,,NA,NA,"90750595",357
Ambrosia chamissonis,Ambrosia,chamissonis,,,,native,S5,,49.012466670000002,-123.573543299999997,,NA,NA,"123934565",19
Ambrosia chamissonis,Ambrosia,chamissonis,,,,native,S5,,48.862241599999997,-123.321180299999995,,NA,NA,"127157379",360
Ambrosia chamissonis,Ambrosia,chamissonis,,,,native,S5,,48.862246900000002,-123.321098100000000,,NA,NA,"127180975",360
Amelanchier alnifolia,Amelanchier,alnifolia,,,,native,S5,,48.896949999999997,-123.406677000000002,,NA,NA,"3310767",248
Amelanchier alnifolia,Amelanchier,alnifolia,,,,native,S5,,48.932485999999997,-123.483839000000003,,NA,NA,"3317471",136
Amelanchier alnifolia,Amelanchier,alnifolia,,,,native,S5,,48.894743949999999,-123.405110800000003,,NA,NA,"3701041",248
Amelanchier alnifolia,Amelanchier,alnifolia,,,,native,S5,,48.963779310000000,-123.551291199999994,,NA,NA,"4030118",42
Amelanchier alnifolia,Amelanchier,alnifolia,,,,native,S5,,49.000983550000001,-123.561150400000002,,NA,NA,"24471734",38
Amelanchier alnifolia,Amelanchier,alnifolia,,,,native,S5,,48.871936669999997,-123.311341700000000,,NA,NA,"24630123",376
Amelanchier alnifolia,Amelanchier,alnifolia,,,,native,S5,,48.900244440000002,-123.407150000000001,,NA,NA,"24672699",247
Amelanchier alnifolia,Amelanchier,alnifolia,,,,native,S5,,48.872524349999999,-123.311918599999998,,NA,NA,"24688847",376
Amelanchier alnifolia,Amelanchier,alnifolia,,,,native,S5,,48.871533780000000,-123.312371400000004,,NA,NA,"24689474",376
Amelanchier alnifolia,Amelanchier,alnifolia,,,,native,S5,,48.957683330000002,-123.541929999999994,,NA,NA,"24699283",61
Amelanchier alnifolia,Amelanchier,alnifolia,,,,native,S5,,48.872411110000002,-123.312652799999995,,NA,NA,"24701428",376
Amelanchier alnifolia,Amelanchier,alnifolia,,,,native,S5,,48.957621670000002,-123.541664999999995,,NA,NA,"24702221",61
Amelanchier alnifolia,Amelanchier,alnifolia,,,,native,S5,,48.872328119999999,-123.311869000000002,,NA,NA,"24707694",376
Amelanchier alnifolia,Amelanchier,alnifolia,,,,native,S5,,48.872176670000002,-123.312700000000007,,NA,NA,"24708777",376
Amelanchier alnifolia,Amelanchier,alnifolia,,,,native,S5,,48.896534140000000,-123.410283800000002,,NA,NA,"24712046",248
Amelanchier alnifolia,Amelanchier,alnifolia,,,,native,S5,,48.872144220000003,-123.311809699999998,,NA,NA,"24712459",376
Amelanchier alnifolia,Amelanchier,alnifolia,,,,native,S5,,48.872089199999998,-123.312232100000003,,NA,NA,"24713618",376
Amelanchier alnifolia,Amelanchier,alnifolia,,,,native,S5,,48.871720480000000,-123.311072300000006,,NA,NA,"24714260",376
Amelanchier alnifolia,Amelanchier,alnifolia,,,,native,S5,,48.871856479999998,-123.312739899999997,,NA,NA,"24743620",376
Amelanchier alnifolia,Amelanchier,alnifolia,,,,native,S5,,48.871780559999998,-123.312294399999999,,NA,NA,"24806475",376
Amelanchier alnifolia,Amelanchier,alnifolia,,,,native,S5,,48.872086109999998,-123.312294399999999,,NA,NA,"24806515",376
Amelanchier alnifolia,Amelanchier,alnifolia,,,,native,S5,,48.871763889999997,-123.312058300000004,,NA,NA,"24806517",376
Amelanchier alnifolia,Amelanchier,alnifolia,,,,native,S5,,48.872138890000002,-123.312605599999998,,NA,NA,"24806531",376
Amelanchier alnifolia,Amelanchier,alnifolia,,,,native,S5,,48.980293099999997,-123.558324700000000,,NA,NA,"24820900",40
Amelanchier alnifolia,Amelanchier,alnifolia,,,,native,S5,,48.872088890000001,-123.312316699999997,,NA,NA,"24824087",376
Amelanchier alnifolia,Amelanchier,alnifolia,,,,native,S5,,48.871952780000001,-123.312408300000001,,NA,NA,"24824088",376
Amelanchier alnifolia,Amelanchier,alnifolia,,,,native,S5,,48.872394440000001,-123.312766699999997,,NA,NA,"24824179",376
Amelanchier alnifolia,Amelanchier,alnifolia,,,,native,S5,,48.894015000000003,-123.406973300000004,,NA,NA,"24873227",248
Amelanchier alnifolia,Amelanchier,alnifolia,,,,native,S5,,48.872869129999998,-123.313534700000005,,NA,NA,"25199335",376
Amelanchier alnifolia,Amelanchier,alnifolia,,,,native,S5,,48.872544540000000,-123.312923600000005,,NA,NA,"25199446",376
Amelanchier alnifolia,Amelanchier,alnifolia,,,,native,S5,,48.872334580000000,-123.312674099999995,,NA,NA,"25199461",376
Amelanchier alnifolia,Amelanchier,alnifolia,,,,native,S5,,48.898764020000002,-123.407010400000004,,NA,NA,"25476478",247
Amelanchier alnifolia,Amelanchier,alnifolia,,,,native,S5,,48.898066669999999,-123.408272199999999,,NA,NA,"25658147",248
Amelanchier alnifolia,Amelanchier,alnifolia,,,,native,S5,,48.894977779999998,-123.404494400000004,,NA,NA,"25658149",248
Amelanchier alnifolia,Amelanchier,alnifolia,,,,native,S5,,48.899742130000000,-123.407295199999993,,NA,NA,"26096502",247
Amelanchier alnifolia,Amelanchier,alnifolia,,,,native,S5,,48.896276380000003,-123.337673199999998,,NA,NA,"27813063",338
Amelanchier alnifolia,Amelanchier,alnifolia,,,,native,S5,,48.866825239999997,-123.317188999999999,,NA,NA,"42801698",359
Amelanchier alnifolia,Amelanchier,alnifolia,,,,native,S5,,48.977368079999998,-123.566527600000001,,NA,NA,"42813401",23
Amelanchier alnifolia,Amelanchier,alnifolia,,,,native,S5,,48.906235819999999,-123.369752300000002,,NA,NA,"44951287",301
Amelanchier alnifolia,Amelanchier,alnifolia,,,,native,S5,,48.932991049999998,-123.479253299999996,,NA,NA,"45992766",154
Amelanchier alnifolia,Amelanchier,alnifolia,,,,native,S5,,48.929870119999997,-123.467327200000000,,NA,NA,"53260568",154
Amelanchier alnifolia,Amelanchier,alnifolia,,,,native,S5,,48.871538059999999,-123.312283100000002,,NA,NA,"59943209",376
Amelanchier alnifolia,Amelanchier,alnifolia,,,,native,S5,,48.871560000000002,-123.311381699999998,,NA,NA,"82960313",376
Amelanchier alnifolia,Amelanchier,alnifolia,,,,native,S5,,49.013068330000003,-123.575939599999998,,NA,NA,"83604092",19
Amelanchier alnifolia,Amelanchier,alnifolia,,,,native,S5,,48.872611669999998,-123.312966700000004,,NA,NA,"83664868",376
Amelanchier alnifolia,Amelanchier,alnifolia,,,,native,S5,,48.874400000000001,-123.319606699999994,,NA,NA,"86360373",358
Amelanchier alnifolia,Amelanchier,alnifolia,,,,native,S5,,48.994594890000002,-123.554896400000004,,NA,NA,"94679804",39
Amelanchier alnifolia,Amelanchier,alnifolia,,,,native,S5,,48.957895000000001,-123.531593299999997,,NA,NA,"116029592",79
Amelanchier alnifolia,Amelanchier,alnifolia,,,,native,S5,,48.983133219999999,-123.558364100000006,,NA,NA,"116294305",40
Amelanchier alnifolia,Amelanchier,alnifolia,,,,native,S5,,48.939960829999997,-123.500479400000003,,NA,NA,"117818460",117
Amelanchier alnifolia,Amelanchier,alnifolia,,,,native,S5,,48.897404999999999,-123.338463300000001,,NA,NA,"120494813",338
Amelanchier alnifolia,Amelanchier,alnifolia,,,,native,S5,,48.862268440000001,-123.321393799999996,,NA,NA,"127157382",360
Amelanchier alnifolia,Amelanchier,alnifolia,,,,native,S5,,48.881124999999997,-123.323814999999996,,NA,NA,"127184014",357
Amelanchier alnifolia,Amelanchier,alnifolia,,,,native,S5,,48.959152510000003,-123.509147299999995,,NA,NA,"135389764",97
Amelanchier alnifolia,Amelanchier,alnifolia,,,,native,S5,,49.010700000000000,-123.578683299999994,,NA,NA,"137665347",1
Amsinckia menziesii,Amsinckia,menziesii,,,,native,S5,,48.904561620000003,-123.413457899999997,,NA,NA,"6047543",229
Amsinckia menziesii,Amsinckia,menziesii,,,,native,S5,,48.894444999999997,-123.408508299999994,,NA,NA,"14276666",248
Amsinckia menziesii,Amsinckia,menziesii,,,,native,S5,,48.870511669999999,-123.382346699999999,,NA,NA,"81147055",287
Amsinckia menziesii,Amsinckia,menziesii,,,,native,S5,,48.870294999999999,-123.382121699999999,,NA,NA,"81147056",287
Anaphalis margaritacea,Anaphalis,margaritacea,,,,native,S5,,48.928632000000000,-123.468925999999996,,NA,NA,"2564129",154
Anaphalis margaritacea,Anaphalis,margaritacea,,,,native,S5,,48.928910000000002,-123.469684000000001,,NA,NA,"2632628",154
Anaphalis margaritacea,Anaphalis,margaritacea,,,,native,S5,,48.948452000000003,-123.502377999999993,,NA,NA,"3414622",116
Anaphalis margaritacea,Anaphalis,margaritacea,,,,native,S5,,48.938735000000001,-123.496964000000006,,NA,NA,"3636687",117
Anaphalis margaritacea,Anaphalis,margaritacea,,,,native,S5,,48.942272799999998,-123.485813100000001,,NA,NA,"3650085",135
Anaphalis margaritacea,Anaphalis,margaritacea,,,,native,S5,,48.914927470000002,-123.395273000000003,,NA,NA,"14897864",264
Anaphalis margaritacea,Anaphalis,margaritacea,,,,native,S5,,48.979192320000003,-123.557607399999995,,NA,NA,"25480420",40
Anaphalis margaritacea,Anaphalis,margaritacea,,,,native,S5,,48.928762130000003,-123.469372000000007,,NA,NA,"27790631",154
Anaphalis margaritacea,Anaphalis,margaritacea,,,,native,S5,,48.928563089999997,-123.469001599999999,,NA,NA,"27830373",154
Anaphalis margaritacea,Anaphalis,margaritacea,,,,native,S5,,48.914368809999999,-123.398658499999996,,NA,NA,"29666473",246
Anaphalis margaritacea,Anaphalis,margaritacea,,,,native,S5,,48.928445330000002,-123.468992200000002,,NA,NA,"54690701",154
Anaphalis margaritacea,Anaphalis,margaritacea,,,,native,S5,,48.928826290000003,-123.468928599999998,,NA,NA,"54692168",154
Anaphalis margaritacea,Anaphalis,margaritacea,,,,native,S5,,48.928241720000003,-123.467964199999997,,NA,NA,"62512577",154
Anaphalis margaritacea,Anaphalis,margaritacea,,,,native,S5,,48.928299400000000,-123.467961000000003,,NA,NA,"84063216",154
Anaphalis margaritacea,Anaphalis,margaritacea,,,,native,S5,,48.928561670000001,-123.468675000000005,,NA,NA,"84252009",154
Anaphalis margaritacea,Anaphalis,margaritacea,,,,native,S5,,48.927959360000003,-123.467969999999994,,NA,NA,"84598878",154
Anaphalis margaritacea,Anaphalis,margaritacea,,,,native,S5,,48.928583580000002,-123.468728400000003,,NA,NA,"84722892",154
Anaphalis margaritacea,Anaphalis,margaritacea,,,,native,S5,,48.957522509999997,-123.512242000000001,,NA,NA,"93316230",97
Anaphalis margaritacea,Anaphalis,margaritacea,,,,native,S5,,48.928165579999998,-123.467844099999994,,NA,NA,"97936786",154
