"","Taxon","Genus","Species","Hybrid","Subspecies","Variety","Origin","Provincial.Status","National.Status","latitude","longitude","geoprivacy","private_latitude","private_longitude","id"
"2925","Cynosurus echinatus","Cynosurus","echinatus","","","","exotic","unlisted","",48.8669848828,-123.3371448244,"",NA,NA,51953912
"2926","Cynosurus echinatus","Cynosurus","echinatus","","","","exotic","unlisted","",48.932327621,-123.4793497612,"",NA,NA,53391174
"2927","Cynosurus echinatus","Cynosurus","echinatus","","","","exotic","unlisted","",49.0133833333,-123.5736266667,"",NA,NA,57127972
"2928","Cynosurus echinatus","Cynosurus","echinatus","","","","exotic","unlisted","",48.8756933333,-123.3844083333,"",NA,NA,83738321
"2929","Cynosurus echinatus","Cynosurus","echinatus","","","","exotic","unlisted","",48.92754844,-123.46825655,"",NA,NA,84494633
"2930","Cynosurus echinatus","Cynosurus","echinatus","","","","exotic","unlisted","",48.95707167,-123.52964667,"",NA,NA,99435842
"2931","Cynosurus echinatus","Cynosurus","echinatus","","","","exotic","unlisted","",48.8636555,-123.3624812,"",NA,NA,100647353
"2932","Cynosurus echinatus","Cynosurus","echinatus","","","","exotic","unlisted","",48.9274680997,-123.4370607811,"",NA,NA,102153052
"2933","Cynosurus echinatus","Cynosurus","echinatus","","","","exotic","unlisted","",49.0139111111,-123.5735333333,"",NA,NA,119972216
"2934","Cynosurus echinatus","Cynosurus","echinatus","","","","exotic","unlisted","",48.8699999293,-123.3799999952,"",NA,NA,121000694
"2935","Cynosurus echinatus","Cynosurus","echinatus","","","","exotic","unlisted","",48.8699999293,-123.3799999952,"",NA,NA,121011615
"2936","Cynosurus echinatus","Cynosurus","echinatus","","","","exotic","unlisted","",48.86717,-123.3190166667,"",NA,NA,122258290
"2937","Cynosurus echinatus","Cynosurus","echinatus","","","","exotic","unlisted","",49.0123694444,-123.5739083333,"",NA,NA,123934555
"2938","Cynosurus echinatus","Cynosurus","echinatus","","","","exotic","unlisted","",48.8670583333,-123.3362583333,"",NA,NA,126387957
"2939","Cynosurus echinatus","Cynosurus","echinatus","","","","exotic","unlisted","",48.8977432251,-123.4018554688,"",NA,NA,127779689
"2940","Cynosurus echinatus","Cynosurus","echinatus","","","","exotic","unlisted","",48.8695466667,-123.3414383333,"",NA,NA,131900641
"2941","Cynosurus echinatus","Cynosurus","echinatus","","","","exotic","unlisted","",49.0117416667,-123.5735383333,"",NA,NA,137666274
"2946","Cytisus scoparius","Cytisus","scoparius","","","","exotic","unlisted","",48.927919,-123.471179,"",NA,NA,2565281
"2947","Cytisus scoparius","Cytisus","scoparius","","","","exotic","unlisted","",48.929887,-123.475685,"",NA,NA,2566225
"2948","Cytisus scoparius","Cytisus","scoparius","","","","exotic","unlisted","",48.927041,-123.466395,"",NA,NA,2617758
"2949","Cytisus scoparius","Cytisus","scoparius","","","","exotic","unlisted","",48.8686533333,-123.3855366667,"",NA,NA,2672641
"2950","Cytisus scoparius","Cytisus","scoparius","","","","exotic","unlisted","",48.871908,-123.310772,"",NA,NA,2677432
"2951","Cytisus scoparius","Cytisus","scoparius","","","","exotic","unlisted","",48.914851,-123.396034,"",NA,NA,2732378
"2952","Cytisus scoparius","Cytisus","scoparius","","","","exotic","unlisted","",48.866764,-123.33606,"",NA,NA,3027559
"2953","Cytisus scoparius","Cytisus","scoparius","","","","exotic","unlisted","",48.915906,-123.422921,"",NA,NA,3123056
"2954","Cytisus scoparius","Cytisus","scoparius","","","","exotic","unlisted","",48.915974,-123.424809,"",NA,NA,3296786
"2955","Cytisus scoparius","Cytisus","scoparius","","","","exotic","unlisted","",48.915652,-123.426826,"",NA,NA,3335336
"2956","Cytisus scoparius","Cytisus","scoparius","","","","exotic","unlisted","",48.9706536498,-123.5595309734,"",NA,NA,5237372
"2957","Cytisus scoparius","Cytisus","scoparius","","","","exotic","unlisted","",48.9061412912,-123.3598995209,"",NA,NA,5646943
"2958","Cytisus scoparius","Cytisus","scoparius","","","","exotic","unlisted","",48.9062259152,-123.3606719971,"",NA,NA,5885592
"2959","Cytisus scoparius","Cytisus","scoparius","","","","exotic","unlisted","",48.906042563,-123.3582687378,"",NA,NA,5886282
"2960","Cytisus scoparius","Cytisus","scoparius","","","","exotic","unlisted","",48.900724,-123.362585,"",NA,NA,5935175
"2961","Cytisus scoparius","Cytisus","scoparius","","","","exotic","unlisted","",48.8986656072,-123.3639657497,"",NA,NA,5993168
"2962","Cytisus scoparius","Cytisus","scoparius","","","","exotic","unlisted","",48.8986797133,-123.3629786968,"",NA,NA,5993173
"2963","Cytisus scoparius","Cytisus","scoparius","","","","exotic","unlisted","",48.8962534026,-123.3593952656,"",NA,NA,5993210
"2964","Cytisus scoparius","Cytisus","scoparius","","","","exotic","unlisted","",48.8962534026,-123.3593952656,"",NA,NA,5993212
"2965","Cytisus scoparius","Cytisus","scoparius","","","","exotic","unlisted","",48.9045616172,-123.4134578705,"",NA,NA,6047535
"2966","Cytisus scoparius","Cytisus","scoparius","","","","exotic","unlisted","",48.9270672578,-123.4665441513,"",NA,NA,6217231
"2967","Cytisus scoparius","Cytisus","scoparius","","","","exotic","unlisted","",48.905923,-123.416913,"",NA,NA,6297993
"2968","Cytisus scoparius","Cytisus","scoparius","","","","exotic","unlisted","",48.8616939113,-123.3232927322,"",NA,NA,6425099
"2969","Cytisus scoparius","Cytisus","scoparius","","","","exotic","unlisted","",48.9006968474,-123.336124418,"",NA,NA,6425181
"2970","Cytisus scoparius","Cytisus","scoparius","","","","exotic","unlisted","",48.876598768,-123.3832669258,"",NA,NA,6714899
"2971","Cytisus scoparius","Cytisus","scoparius","","","","exotic","unlisted","",48.875364,-123.384597,"",NA,NA,6818076
"2972","Cytisus scoparius","Cytisus","scoparius","","","","exotic","unlisted","",48.86706,-123.34128,"",NA,NA,11974851
"2973","Cytisus scoparius","Cytisus","scoparius","","","","exotic","unlisted","",48.916389,-123.393894,"",NA,NA,12152638
"2974","Cytisus scoparius","Cytisus","scoparius","","","","exotic","unlisted","",48.926837,-123.465756,"",NA,NA,12258734
"2975","Cytisus scoparius","Cytisus","scoparius","","","","exotic","unlisted","",48.875779,-123.380556,"",NA,NA,13031527
"2976","Cytisus scoparius","Cytisus","scoparius","","","","exotic","unlisted","",48.876147,-123.325879,"",NA,NA,13067992
"2977","Cytisus scoparius","Cytisus","scoparius","","","","exotic","unlisted","",48.9484602987,-123.5018268042,"",NA,NA,13198902
"2978","Cytisus scoparius","Cytisus","scoparius","","","","exotic","unlisted","",48.870975,-123.3210361111,"",NA,NA,13955477
"2979","Cytisus scoparius","Cytisus","scoparius","","","","exotic","unlisted","",48.8844933333,-123.3420983333,"",NA,NA,15435756
"2980","Cytisus scoparius","Cytisus","scoparius","","","","exotic","unlisted","",48.8842483095,-123.3423321032,"",NA,NA,16307478
"2981","Cytisus scoparius","Cytisus","scoparius","","","","exotic","unlisted","",48.9269701826,-123.4655328735,"",NA,NA,16307951
"2982","Cytisus scoparius","Cytisus","scoparius","","","","exotic","unlisted","",48.8669560632,-123.3412749885,"",NA,NA,16310356
"2983","Cytisus scoparius","Cytisus","scoparius","","","","exotic","unlisted","",48.99472,-123.5720133333,"",NA,NA,21351246
"2984","Cytisus scoparius","Cytisus","scoparius","","","","exotic","unlisted","",48.8693166667,-123.37238,"",NA,NA,21817807
"2985","Cytisus scoparius","Cytisus","scoparius","","","","exotic","unlisted","",48.8664740324,-123.3336634935,"",NA,NA,23447158
"2986","Cytisus scoparius","Cytisus","scoparius","","","","exotic","unlisted","",48.874595,-123.3259416667,"",NA,NA,23819942
"2987","Cytisus scoparius","Cytisus","scoparius","","","","exotic","unlisted","",48.8681083333,-123.3489933333,"",NA,NA,23846956
"2988","Cytisus scoparius","Cytisus","scoparius","","","","exotic","unlisted","",48.8631516667,-123.3514183333,"",NA,NA,24090260
"2989","Cytisus scoparius","Cytisus","scoparius","","","","exotic","unlisted","",48.87252,-123.3126,"",NA,NA,24640014
"2990","Cytisus scoparius","Cytisus","scoparius","","","","exotic","unlisted","",48.8989520483,-123.407748926,"",NA,NA,24653159
"2991","Cytisus scoparius","Cytisus","scoparius","","","","exotic","unlisted","",48.9630055556,-123.5172972222,"",NA,NA,24665159
"2992","Cytisus scoparius","Cytisus","scoparius","","","","exotic","unlisted","",48.9630083333,-123.5173333333,"",NA,NA,24665234
"2993","Cytisus scoparius","Cytisus","scoparius","","","","exotic","unlisted","",48.9633027778,-123.5200888889,"",NA,NA,24674150
"2994","Cytisus scoparius","Cytisus","scoparius","","","","exotic","unlisted","",48.9011472222,-123.4057472222,"",NA,NA,24676920
"2995","Cytisus scoparius","Cytisus","scoparius","","","","exotic","unlisted","",48.9010888889,-123.4057388889,"",NA,NA,24676925
"2996","Cytisus scoparius","Cytisus","scoparius","","","","exotic","unlisted","",48.9014027778,-123.4055722222,"",NA,NA,24684077
"2997","Cytisus scoparius","Cytisus","scoparius","","","","exotic","unlisted","",48.8687277778,-123.377525,"",NA,NA,24687978
"2998","Cytisus scoparius","Cytisus","scoparius","","","","exotic","unlisted","",48.8722565,-123.31098917,"",NA,NA,24689078
"2999","Cytisus scoparius","Cytisus","scoparius","","","","exotic","unlisted","",48.87154769,-123.31091457,"",NA,NA,24689245
"3000","Cytisus scoparius","Cytisus","scoparius","","","","exotic","unlisted","",48.9630666667,-123.5170055556,"",NA,NA,24690175
"3001","Cytisus scoparius","Cytisus","scoparius","","","","exotic","unlisted","",48.8722083333,-123.3110888889,"",NA,NA,24697537
"3002","Cytisus scoparius","Cytisus","scoparius","","","","exotic","unlisted","",48.8724861111,-123.3108888889,"",NA,NA,24697590
"3003","Cytisus scoparius","Cytisus","scoparius","","","","exotic","unlisted","",48.8715944444,-123.3108277778,"",NA,NA,24697684
"3004","Cytisus scoparius","Cytisus","scoparius","","","","exotic","unlisted","",48.957695,-123.5420216667,"",NA,NA,24699233
"3005","Cytisus scoparius","Cytisus","scoparius","","","","exotic","unlisted","",48.89925,-123.4074833333,"",NA,NA,24700113
"3006","Cytisus scoparius","Cytisus","scoparius","","","","exotic","unlisted","",48.8951388889,-123.4040611111,"",NA,NA,24701281
"3007","Cytisus scoparius","Cytisus","scoparius","","","","exotic","unlisted","",48.8716777778,-123.3113472222,"",NA,NA,24701397
"3008","Cytisus scoparius","Cytisus","scoparius","","","","exotic","unlisted","",48.8666944444,-123.3293,"",NA,NA,24701436
"3009","Cytisus scoparius","Cytisus","scoparius","","","","exotic","unlisted","",48.8718016667,-123.3126266667,"",NA,NA,24701545
"3010","Cytisus scoparius","Cytisus","scoparius","","","","exotic","unlisted","",48.8658166667,-123.3317638889,"",NA,NA,24702380
"3011","Cytisus scoparius","Cytisus","scoparius","","","","exotic","unlisted","",48.8717389573,-123.3107776289,"",NA,NA,24708017
"3012","Cytisus scoparius","Cytisus","scoparius","","","","exotic","unlisted","",48.8717389573,-123.3107776289,"",NA,NA,24708025
"3013","Cytisus scoparius","Cytisus","scoparius","","","","exotic","unlisted","",48.9007131011,-123.4044400324,"",NA,NA,24709131
"3014","Cytisus scoparius","Cytisus","scoparius","","","","exotic","unlisted","",48.9621577336,-123.5183118609,"",NA,NA,24709480
"3015","Cytisus scoparius","Cytisus","scoparius","","","","exotic","unlisted","",48.963105,-123.5168533333,"",NA,NA,24709792
"3016","Cytisus scoparius","Cytisus","scoparius","","","","exotic","unlisted","",48.8721945137,-123.3116513585,"",NA,NA,24710838
"3017","Cytisus scoparius","Cytisus","scoparius","","","","exotic","unlisted","",48.8722581743,-123.3117015661,"",NA,NA,24712009
"3018","Cytisus scoparius","Cytisus","scoparius","","","","exotic","unlisted","",48.9010070544,-123.4070592095,"",NA,NA,24715379
"3019","Cytisus scoparius","Cytisus","scoparius","","","","exotic","unlisted","",48.9013264468,-123.4056201206,"",NA,NA,24715467
"3020","Cytisus scoparius","Cytisus","scoparius","","","","exotic","unlisted","",48.9009358502,-123.4060054367,"",NA,NA,24715509
"3021","Cytisus scoparius","Cytisus","scoparius","","","","exotic","unlisted","",49.0134915489,-123.5731813266,"",NA,NA,24748329
"3022","Cytisus scoparius","Cytisus","scoparius","","","","exotic","unlisted","",48.8597483333,-123.352075,"",NA,NA,24768132
"3023","Cytisus scoparius","Cytisus","scoparius","","","","exotic","unlisted","",48.8595266667,-123.353225,"",NA,NA,24768168
"3024","Cytisus scoparius","Cytisus","scoparius","","","","exotic","unlisted","",48.8717805556,-123.3121416667,"",NA,NA,24806511
"3025","Cytisus scoparius","Cytisus","scoparius","","","","exotic","unlisted","",48.8718916667,-123.3128138889,"",NA,NA,24806541
"3026","Cytisus scoparius","Cytisus","scoparius","","","","exotic","unlisted","",48.8716777778,-123.3117444444,"",NA,NA,24806542
"3027","Cytisus scoparius","Cytisus","scoparius","","","","exotic","unlisted","",48.8724444444,-123.3112194444,"",NA,NA,24806718
"3028","Cytisus scoparius","Cytisus","scoparius","","","","exotic","unlisted","",48.8717833333,-123.3123388889,"",NA,NA,24824074
"3029","Cytisus scoparius","Cytisus","scoparius","","","","exotic","unlisted","",48.8718444444,-123.3126972222,"",NA,NA,24824101
"3030","Cytisus scoparius","Cytisus","scoparius","","","","exotic","unlisted","",48.8723444444,-123.3127888889,"",NA,NA,24824114
"3031","Cytisus scoparius","Cytisus","scoparius","","","","exotic","unlisted","",48.9621058479,-123.5183772539,"",NA,NA,24919593
"3032","Cytisus scoparius","Cytisus","scoparius","","","","exotic","unlisted","",48.9629670047,-123.5168650747,"",NA,NA,24919984
"3033","Cytisus scoparius","Cytisus","scoparius","","","","exotic","unlisted","",48.9631086588,-123.5197397323,"",NA,NA,24920335
"3034","Cytisus scoparius","Cytisus","scoparius","","","","exotic","unlisted","",48.9620887489,-123.5183945206,"",NA,NA,24940025
"3035","Cytisus scoparius","Cytisus","scoparius","","","","exotic","unlisted","",48.8722916667,-123.3124861111,"",NA,NA,25048309
"3036","Cytisus scoparius","Cytisus","scoparius","","","","exotic","unlisted","",48.8672736241,-123.3760542144,"",NA,NA,25148263
"3037","Cytisus scoparius","Cytisus","scoparius","","","","exotic","unlisted","",48.8725569053,-123.3118503449,"",NA,NA,25148305
"3038","Cytisus scoparius","Cytisus","scoparius","","","","exotic","unlisted","",48.8726616372,-123.3121235949,"",NA,NA,25199037
"3039","Cytisus scoparius","Cytisus","scoparius","","","","exotic","unlisted","",48.8728408842,-123.3120199108,"",NA,NA,25199218
"3040","Cytisus scoparius","Cytisus","scoparius","","","","exotic","unlisted","",48.8724168437,-123.3126358968,"",NA,NA,25199464
"3041","Cytisus scoparius","Cytisus","scoparius","","","","exotic","unlisted","",48.898483892,-123.4073694238,"",NA,NA,25476371
"3042","Cytisus scoparius","Cytisus","scoparius","","","","exotic","unlisted","",48.8632144779,-123.3267851361,"",NA,NA,25482809
"3043","Cytisus scoparius","Cytisus","scoparius","","","","exotic","unlisted","",48.8637015503,-123.3298718558,"",NA,NA,25483030
"3044","Cytisus scoparius","Cytisus","scoparius","","","","exotic","unlisted","",48.864179235,-123.3305512929,"",NA,NA,25483095
"3045","Cytisus scoparius","Cytisus","scoparius","","","","exotic","unlisted","",48.8724995312,-123.3107908723,"",NA,NA,25483246
"3046","Cytisus scoparius","Cytisus","scoparius","","","","exotic","unlisted","",48.8725028839,-123.3109365498,"",NA,NA,25483275
"3047","Cytisus scoparius","Cytisus","scoparius","","","","exotic","unlisted","",48.8715536334,-123.310928587,"",NA,NA,25483404
"3048","Cytisus scoparius","Cytisus","scoparius","","","","exotic","unlisted","",48.90125,-123.4064861111,"",NA,NA,25540440
"3049","Cytisus scoparius","Cytisus","scoparius","","","","exotic","unlisted","",48.8675416667,-123.3759166667,"",NA,NA,25578153
"3050","Cytisus scoparius","Cytisus","scoparius","","","","exotic","unlisted","",48.9630305556,-123.516875,"",NA,NA,25578154
"3051","Cytisus scoparius","Cytisus","scoparius","","","","exotic","unlisted","",48.894925,-123.4045194444,"",NA,NA,25655031
"3052","Cytisus scoparius","Cytisus","scoparius","","","","exotic","unlisted","",48.8665972222,-123.3301694444,"",NA,NA,25658027
"3053","Cytisus scoparius","Cytisus","scoparius","","","","exotic","unlisted","",48.9752230815,-123.5320879225,"",NA,NA,31535571
"3054","Cytisus scoparius","Cytisus","scoparius","","","","exotic","unlisted","",48.8981366667,-123.4012,"",NA,NA,32118270
"3055","Cytisus scoparius","Cytisus","scoparius","","","","exotic","unlisted","",48.9011116667,-123.4053883333,"",NA,NA,32125285
"3056","Cytisus scoparius","Cytisus","scoparius","","","","exotic","unlisted","",48.9012216667,-123.4056866667,"",NA,NA,32125297
"3057","Cytisus scoparius","Cytisus","scoparius","","","","exotic","unlisted","",48.8663547699,-123.3342957664,"",NA,NA,33282407
"3058","Cytisus scoparius","Cytisus","scoparius","","","","exotic","unlisted","",48.9525193,-123.5332936,"",NA,NA,38207181
"3059","Cytisus scoparius","Cytisus","scoparius","","","","exotic","unlisted","",48.8656133333,-123.36507,"",NA,NA,42637610
"3060","Cytisus scoparius","Cytisus","scoparius","","","","exotic","unlisted","",48.8643222222,-123.3600277778,"",NA,NA,42637644
"3061","Cytisus scoparius","Cytisus","scoparius","","","","exotic","unlisted","",48.866150094,-123.3395262049,"",NA,NA,43253051
"3062","Cytisus scoparius","Cytisus","scoparius","","","","exotic","unlisted","",48.8660439123,-123.3506118345,"",NA,NA,43555508
"3063","Cytisus scoparius","Cytisus","scoparius","","","","exotic","unlisted","",48.9062358226,-123.3697523231,"",NA,NA,44951284
"3064","Cytisus scoparius","Cytisus","scoparius","","","","exotic","unlisted","",48.8669112646,-123.3411528903,"",NA,NA,45751466
"3065","Cytisus scoparius","Cytisus","scoparius","","","","exotic","unlisted","",48.99547005,-123.58529298,"",NA,NA,47176579
