"","Taxon","Genus","Species","Hybrid","Subspecies","Variety","Origin","Provincial.Status","National.Status","latitude","longitude","geoprivacy","private_latitude","private_longitude","id"
"115310","Corallorhiza maculata var. occidentalis","Corallorhiza","maculata","","","occidentalis","native","S5","",48.901543554,-123.4045032191,"",NA,NA,24714428
"115410","Pteridium aquilinum ssp. pubescens","Pteridium","aquilinum","","pubescens","","native","S5","",48.9005891746,-123.406825103,"",NA,NA,24714823
"115510","Ranunculus occidentalis var. occidentalis","Ranunculus","occidentalis","","","","native","S5","",48.8717959542,-123.3110123222,"",NA,NA,24714840
"115610","Rosa nutkana ssp. nutkana","Rosa","nutkana","","","","native","S5","",48.8725319272,-123.3108936344,"",NA,NA,24715003
"115710","Sanicula crassicaulis var. crassicaulis","Sanicula","crassicaulis","","","","native","S5","",48.9004282421,-123.4065638391,"",NA,NA,24715218
"115810","Sanicula crassicaulis var. crassicaulis","Sanicula","crassicaulis","","","","native","S5","",48.9011678193,-123.4057272413,"",NA,NA,24715235
"115910","Corallorhiza maculata var. occidentalis","Corallorhiza","maculata","","","occidentalis","native","S5","",48.9014913608,-123.4058303387,"",NA,NA,24715248
"116010","Pseudotsuga menziesii var. menziesii","Pseudotsuga","menziesii","","","","native","S5","",48.9003946307,-123.4063604103,"",NA,NA,24715308
"116110","Pentagramma triangularis ssp. triangularis","Pentagramma","triangularis","","","","native","S5","",48.9012952662,-123.4058036843,"",NA,NA,24715325
"116210","Corallorhiza maculata var. occidentalis","Corallorhiza","maculata","","","occidentalis","native","S5","",48.9013420372,-123.4058320989,"",NA,NA,24715356
"116310","Rosa gymnocarpa","Rosa","gymnocarpa","","","","native","S5","",48.9009369817,-123.4061380384,"",NA,NA,24715425
"116410","Pseudotsuga menziesii var. menziesii","Pseudotsuga","menziesii","","","","native","S5","",48.901060992,-123.4060293251,"",NA,NA,24715452
"116510","Corallorhiza maculata var. occidentalis","Corallorhiza","maculata","","","occidentalis","native","S5","",48.901784434,-123.4058419896,"",NA,NA,24715573
"116610","Corallorhiza maculata var. occidentalis","Corallorhiza","maculata","","","occidentalis","native","S5","",48.9015388443,-123.4050478881,"",NA,NA,24715660
"116710","Sanicula crassicaulis var. crassicaulis","Sanicula","crassicaulis","","","","native","S5","",48.9012568351,-123.4052979202,"",NA,NA,24715828
"116810","Camassia quamash ssp. quamash","Camassia","quamash","","","","native","S4","",48.8724978368,-123.3122099429,"",NA,NA,24743624
"116910","Sanicula crassicaulis var. crassicaulis","Sanicula","crassicaulis","","","","native","S5","",49.0134915489,-123.5731813266,"",NA,NA,24748309
"117010","Camassia leichtlinii ssp. suksdorfii","Camassia","leichtlinii","","suksdorfii","","native","S4","",49.0134915489,-123.5731813266,"",NA,NA,24748312
"117110","Rosa nutkana ssp. nutkana","Rosa","nutkana","","","","native","S5","",49.0134915489,-123.5731813266,"",NA,NA,24748325
"117210","Holodiscus discolor var. discolor","Holodiscus","discolor","","","","native","S5","",48.86132115,-123.3677559373,"",NA,NA,24768073
"117310","Sedum lanceolatum var. nesioticum","Sedum","lanceolatum","","","nesioticum","native","S3S4","",48.8617917031,-123.3702306109,"",NA,NA,24768079
"117410","Quercus garryana var. garryana","Quercus","garryana","","","","native","S5","",48.8605933333,-123.3519716667,"",NA,NA,24768125
"117510","Pseudotsuga menziesii var. menziesii","Pseudotsuga","menziesii","","","","native","S5","",48.8597483333,-123.352075,"",NA,NA,24768131
"117610","Sanicula crassicaulis var. crassicaulis","Sanicula","crassicaulis","","","","native","S5","",48.859535,-123.3531716667,"",NA,NA,24768153
"117710","Cerastium arvense ssp. strictum","Cerastium","arvense","","strictum","","native","S5","",48.8596416667,-123.3532266667,"",NA,NA,24768177
"117810","Ranunculus occidentalis var. occidentalis","Ranunculus","occidentalis","","","","native","S5","",48.8722111111,-123.312125,"",NA,NA,24806474
"117910","Sanicula crassicaulis var. crassicaulis","Sanicula","crassicaulis","","","","native","S5","",48.8720777778,-123.3129361111,"",NA,NA,24806476
"118010","Holodiscus discolor var. discolor","Holodiscus","discolor","","","","native","S5","",48.8715277778,-123.3116916667,"",NA,NA,24806489
"118110","Heuchera micrantha var. diversifolia","Heuchera","micrantha","","","diversifolia","native","S5","",48.8720555556,-123.3124,"",NA,NA,24806491
"118310","Plectritis congesta ssp. congesta","Plectritis","congesta","","","","native","S5","",48.8720888889,-123.3122555556,"",NA,NA,24806495
"118410","Fragaria vesca ssp. bracteata","Fragaria","vesca",""," bracteata","","native","S5","",48.8717472222,-123.3121555556,"",NA,NA,24806496
"118510","Ranunculus occidentalis var. occidentalis","Ranunculus","occidentalis","","","","native","S5","",48.8721,-123.3122777778,"",NA,NA,24806503
"118610","Symphoricarpos albus var. laevigatus","Symphoricarpos","albus","","","laevigatus","native","S5","",48.8719722222,-123.3123944444,"",NA,NA,24806504
"118710","Sanicula crassicaulis var. crassicaulis","Sanicula","crassicaulis","","","","native","S5","",48.8719361111,-123.3124083333,"",NA,NA,24806516
"118810","Plectritis congesta ssp. congesta","Plectritis","congesta","","","","native","S5","",48.87205,-123.3123027778,"",NA,NA,24806521
"119010","Plectritis congesta ssp. congesta","Plectritis","congesta","","","","native","S5","",48.8720388889,-123.3122944444,"",NA,NA,24806527
"119110","Sanicula crassicaulis var. crassicaulis","Sanicula","crassicaulis","","","","native","S5","",48.8719416667,-123.3128361111,"",NA,NA,24806547
"119210","Camassia quamash ssp. quamash","Camassia","quamash","","","","native","S4","",48.8723444444,-123.3127888889,"",NA,NA,24806549
"119310","Sanicula crassicaulis var. crassicaulis","Sanicula","crassicaulis","","","","native","S5","",48.8718444444,-123.3121944444,"",NA,NA,24806719
"119410","Sanicula crassicaulis var. crassicaulis","Sanicula","crassicaulis","","","","native","S5","",48.8716055556,-123.3115527778,"",NA,NA,24806721
"119510","Cerastium arvense ssp. strictum","Cerastium","arvense","","strictum","","native","S5","",48.9529449689,-123.522347501,"",NA,NA,24819462
"119610","Fragaria vesca ssp. bracteata","Fragaria","vesca",""," bracteata","","native","S5","",48.8972636604,-123.408967094,"",NA,NA,24822534
"119710","Plectritis congesta ssp. congesta","Plectritis","congesta","","","","native","S5","",48.8720361111,-123.3123472222,"",NA,NA,24824073
"119810","Heuchera micrantha var. diversifolia","Heuchera","micrantha","","","diversifolia","native","S5","",48.8720333333,-123.312775,"",NA,NA,24824082
"119910","Plectritis congesta ssp. congesta","Plectritis","congesta","","","","native","S5","",48.87205,-123.3123027778,"",NA,NA,24824091
"120010","Plectritis congesta ssp. congesta","Plectritis","congesta","","","","native","S5","",48.8720444444,-123.3123027778,"",NA,NA,24824095
"120310","Ranunculus occidentalis var. occidentalis","Ranunculus","occidentalis","","","","native","S5","",48.8720388889,-123.3122944444,"",NA,NA,24824100
"120410","Camassia leichtlinii ssp. suksdorfii","Camassia","leichtlinii","","suksdorfii","","native","S4","",48.8724361111,-123.3126444444,"",NA,NA,24824103
"120510","Sanicula crassicaulis var. crassicaulis","Sanicula","crassicaulis","","","","native","S5","",48.8716666667,-123.3117361111,"",NA,NA,24824113
"120610","Sanicula crassicaulis var. crassicaulis","Sanicula","crassicaulis","","","","native","S5","",48.8716055556,-123.3115527778,"",NA,NA,24824119
"120710","Sanicula crassicaulis var. crassicaulis","Sanicula","crassicaulis","","","","native","S5","",48.8718111111,-123.3121555556,"",NA,NA,24824120
"120810","Sanicula crassicaulis var. crassicaulis","Sanicula","crassicaulis","","","","native","S5","",48.8717888889,-123.3123388889,"",NA,NA,24824141
"120910","Plectritis congesta ssp. congesta","Plectritis","congesta","","","","native","S5","",48.8720388889,-123.3123472222,"",NA,NA,24824143
"121010","Lathyrus nevadensis var. pilosellus","Lathyrus","nevadensis","","","pilosellus","native","S5","",48.8717888889,-123.3123472222,"",NA,NA,24824144
"121110","Heuchera micrantha var. diversifolia","Heuchera","micrantha","","","diversifolia","native","S5","",48.8720638889,-123.312425,"",NA,NA,24824148
"121210","Camassia leichtlinii ssp. suksdorfii","Camassia","leichtlinii","","suksdorfii","","native","S4","",48.872075,-123.3122472222,"",NA,NA,24824150
"121310","Heuchera micrantha var. diversifolia","Heuchera","micrantha","","","diversifolia","native","S5","",48.8720333333,-123.312775,"",NA,NA,24824151
"121410","Sanicula crassicaulis var. crassicaulis","Sanicula","crassicaulis","","","","native","S5","",48.8719666667,-123.3123944444,"",NA,NA,24824154
"121510","Plectritis congesta ssp. congesta","Plectritis","congesta","","","","native","S5","",48.8720972222,-123.3123083333,"",NA,NA,24824158
"121610","Sanicula crassicaulis var. crassicaulis","Sanicula","crassicaulis","","","","native","S5","",48.8721,-123.3127583333,"",NA,NA,24824161
"121710","Camassia leichtlinii ssp. suksdorfii","Camassia","leichtlinii","","suksdorfii","","native","S4","",48.8720666667,-123.3122944444,"",NA,NA,24824163
"121810","Plectritis congesta ssp. congesta","Plectritis","congesta","","","","native","S5","",48.8720444444,-123.3123027778,"",NA,NA,24824166
"121910","Sanicula crassicaulis var. crassicaulis","Sanicula","crassicaulis","","","","native","S5","",48.8719472222,-123.3129361111,"",NA,NA,24824184
"122010","Sanicula crassicaulis var. crassicaulis","Sanicula","crassicaulis","","","","native","S5","",48.8716055556,-123.3115527778,"",NA,NA,24824185
"122110","Pseudotsuga menziesii var. menziesii","Pseudotsuga","menziesii","","","","native","S5","",48.8936266667,-123.40602,"",NA,NA,24873202
"122210","Fragaria vesca ssp. bracteata","Fragaria","vesca",""," bracteata","","native","S5","",48.899245,-123.4075266667,"",NA,NA,24873203
"122310","Quercus garryana var. garryana","Quercus","garryana","","","","native","S5","",48.894925,-123.4043566667,"",NA,NA,24873205
"122410","Rosa nutkana ssp. nutkana","Rosa","nutkana","","","","native","S5","",48.8957116667,-123.40944,"",NA,NA,24873215
"122510","Sarcocornia perennis","Sarcocornia","perennis","","","","native","S5","",48.8935783333,-123.4034416667,"",NA,NA,24873223
"122610","Fragaria vesca ssp. bracteata","Fragaria","vesca",""," bracteata","","native","S5","",48.893645,-123.4059016667,"",NA,NA,24873226
"122710","Plectritis congesta ssp. congesta","Plectritis","congesta","","","","native","S5","",48.8940333333,-123.4039266667,"",NA,NA,24873231
"122810","Camassia leichtlinii ssp. suksdorfii","Camassia","leichtlinii","","suksdorfii","","native","S4","",48.8725633333,-123.3127583333,"",NA,NA,24874178
"122910","Camassia leichtlinii ssp. suksdorfii","Camassia","leichtlinii","","suksdorfii","","native","S4","",48.8722966667,-123.311075,"",NA,NA,24874180
"123010","Linnaea borealis ssp. longiflora","Linnaea","borealis","","longiflora","","native","S5","",48.8668533333,-123.3309616667,"",NA,NA,24874398
"123110","Camassia leichtlinii ssp. suksdorfii","Camassia","leichtlinii","","suksdorfii","","native","S4","",48.8725083333,-123.31263,"",NA,NA,24892541
"123210","Sanicula crassicaulis var. crassicaulis","Sanicula","crassicaulis","","","","native","S5","",48.9633735689,-123.519884823,"",NA,NA,24915914
"123310","Plectritis congesta ssp. congesta","Plectritis","congesta","","","","native","S5","",48.8996181731,-123.4074512311,"",NA,NA,24916381
"123410","Pentagramma triangularis ssp. triangularis","Pentagramma","triangularis","","","","native","S5","",48.9007836767,-123.4044391104,"",NA,NA,24919283
"123510","Plectritis congesta ssp. congesta","Plectritis","congesta","","","","native","S5","",48.9008112113,-123.4043443949,"",NA,NA,24919417
"123610","Corallorhiza maculata var. occidentalis","Corallorhiza","maculata","","","occidentalis","native","S5","",48.9003267792,-123.4058997409,"",NA,NA,24919456
"123710","Pteridium aquilinum ssp. pubescens","Pteridium","aquilinum","","pubescens","","native","S5","",48.9001249429,-123.4069385101,"",NA,NA,24919508
"123810","Pseudotsuga menziesii var. menziesii","Pseudotsuga","menziesii","","","","native","S5","",48.9621657785,-123.5179936142,"",NA,NA,24919763
"123910","Pteridium aquilinum ssp. pubescens","Pteridium","aquilinum","","pubescens","","native","S5","",48.962405501,-123.5178879184,"",NA,NA,24919784
"124010","Pseudotsuga menziesii var. menziesii","Pseudotsuga","menziesii","","","","native","S5","",48.9630785678,-123.5169132707,"",NA,NA,24920006
"124210","Symphoricarpos albus var. laevigatus","Symphoricarpos","albus","","","laevigatus","native","S5","",48.9631314157,-123.5161980429,"",NA,NA,24920067
"124410","Rosa nutkana ssp. nutkana","Rosa","nutkana","","","","native","S5","",48.9635832841,-123.5147581996,"",NA,NA,24920122
"124510","Holodiscus discolor var. discolor","Holodiscus","discolor","","","","native","S5","",48.964687977,-123.51688209,"",NA,NA,24920300
"124610","Pseudotsuga menziesii var. menziesii","Pseudotsuga","menziesii","","","","native","S5","",48.9634910413,-123.5199560692,"",NA,NA,24920326
"124810","Castilleja hispida","Castilleja","hispida","","","","native","S5","",48.9001337858,-123.4065047466,"",NA,NA,24936994
"124910","Symphoricarpos albus var. laevigatus","Symphoricarpos","albus","","","laevigatus","native","S5","",48.898896114,-123.4077226372,"",NA,NA,24937045
"125010","Lathyrus nevadensis var. pilosellus","Lathyrus","nevadensis","","","pilosellus","native","S5","",48.8960709936,-123.4101749306,"",NA,NA,24937374
"125110","Pteridium aquilinum ssp. pubescens","Pteridium","aquilinum","","pubescens","","native","S5","",48.8960049861,-123.4103000724,"",NA,NA,24937385
"125210","Sanicula crassicaulis var. crassicaulis","Sanicula","crassicaulis","","","","native","S5","",48.8973457553,-123.408785714,"",NA,NA,24937474
"125310","Corallorhiza maculata var. occidentalis","Corallorhiza","maculata","","","occidentalis","native","S5","",48.9012343716,-123.4048155417,"",NA,NA,24939331
"125410","Pseudotsuga menziesii var. menziesii","Pseudotsuga","menziesii","","","","native","S5","",48.9011114929,-123.4049296194,"",NA,NA,24939360
"125510","Pentagramma triangularis ssp. triangularis","Pentagramma","triangularis","","","","native","S5","",48.9007487242,-123.4043865559,"",NA,NA,24939455
"125610","Plectritis congesta ssp. congesta","Plectritis","congesta","","","","native","S5","",48.9007136878,-123.4044721351,"",NA,NA,24939547
"125710","Plectritis congesta ssp. congesta","Plectritis","congesta","","","","native","S5","",48.9006778552,-123.4048081656,"",NA,NA,24939730
"125810","Pteridium aquilinum ssp. pubescens","Pteridium","aquilinum","","pubescens","","native","S5","",48.9625700796,-123.5176317674,"",NA,NA,24940147
"125910","Pseudotsuga menziesii var. menziesii","Pseudotsuga","menziesii","","","","native","S5","",48.9623684111,-123.5178064463,"",NA,NA,24940174
"12607","Sanicula crassicaulis var. crassicaulis","Sanicula","crassicaulis","","","","native","S5","",48.9632187132,-123.5200437439,"",NA,NA,24942006
"12612","Quercus garryana var. garryana","Quercus","garryana","","","","native","S5","",48.8937705442,-123.4069920704,"",NA,NA,25015698
"12621","Pseudotsuga menziesii var. menziesii","Pseudotsuga","menziesii","","","","native","S5","",48.8939666748,-123.4069213867,"",NA,NA,25015715
"12631","Camassia leichtlinii ssp. suksdorfii","Camassia","leichtlinii","","suksdorfii","","native","S4","",48.8726583333,-123.3126916667,"",NA,NA,25048255
"12641","Pteridium aquilinum ssp. pubescens","Pteridium","aquilinum","","pubescens","","native","S5","",48.8719111111,-123.3127833333,"",NA,NA,25048257
"12661","Symphoricarpos albus var. laevigatus","Symphoricarpos","albus","","","laevigatus","native","S5","",48.8722222222,-123.3125138889,"",NA,NA,25048262
"12671","Quercus garryana var. garryana","Quercus","garryana","","","","native","S5","",48.8727,-123.3127666667,"",NA,NA,25048273
"12681","Ranunculus occidentalis var. occidentalis","Ranunculus","occidentalis","","","","native","S5","",48.872375,-123.3122722222,"",NA,NA,25048278
